Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,99.4,96.1,95.3,98.2,免费评估
2,剑桥大学University of Cambridge,United Kingdom,97.9,100.0,91.7,91.8,95.9,免费评估
3,"University of California, Berkeley (UCB)",United States,96.4,90.5,99.1,96.4,95.8,免费评估
4,Stanford University,United States,93.5,95.1,98.8,95.4,95.3,免费评估
5,Harvard University,United States,97.9,99.8,92.7,86.1,94.9,免费评估
6,牛津大学University of Oxford,United Kingdom,96.6,99.0,89.7,88.6,94.1,免费评估
7,National University of Singapore (NUS),Singapore,90.3,91.3,94.9,96.1,92.6,免费评估
8,The University of Tokyo,Japan,91.7,97.4,84.7,89.0,90.9,免费评估
9,California Institute of Technology (Caltech),United States,93.3,88.8,92.5,83.5,90.3,免费评估
10,"University of California, Los Angeles (UCLA)",United States,88.2,87.2,98.2,89.2,90.2,免费评估
11,"Nanyang Technological University, Singapore (NTU)",Singapore,85.4,81.3,97.3,100.0,89.9,免费评估
12,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,92.1,88.4,88.4,88.0,89.8,免费评估
13,帝国理工学院Imperial College London,United Kingdom,88.1,92.5,90.8,87.0,89.3,免费评估
14,Peking University,China,85.3,89.6,89.4,93.5,88.6,免费评估
15,Northwestern University,United States,89.8,69.2,98.8,94.3,88.4,免费评估
16,Kyoto University,Japan,86.0,93.1,84.2,88.6,87.6,免费评估
17,Tsinghua University,China,81.8,90.4,88.0,95.4,87.5,免费评估
18,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,84.2,81.6,93.8,87.8,86.3,免费评估
19,Seoul National University,South Korea,83.2,88.7,86.4,87.2,85.7,免费评估
20,KAIST - Korea Advanced Institute of Science & Technology,South Korea,80.7,85.6,93.4,87.4,85.6,免费评估
21,University of Toronto,Canada,81.1,84.4,92.1,88.2,85.4,免费评估
22,Yale University,United States,82.5,87.9,92.7,80.3,85.2,免费评估
23,The Hong Kong University of Science and Technology,Hong Kong,80.5,83.6,94.8,82.8,84.4,免费评估
24,Princeton University,United States,79.5,88.7,92.4,81.1,84.2,免费评估
25,University of Texas at Austin,United States,78.7,71.3,95.5,92.6,83.4,免费评估
26,Fudan University,China,73.8,81.6,91.9,95.4,83.3,免费评估
27,曼彻斯特大学The University of Manchester,United Kingdom,82.3,82.4,86.4,82.5,83.2,免费评估
27,The University of Hong Kong,Hong Kong,82.2,87.9,89.0,74.8,83.2,免费评估
29,Osaka University,Japan,78.5,87.4,83.8,87.0,83.0,免费评估
30,Georgia Institute of Technology,United States,78.8,74.8,92.6,89.4,82.9,免费评估
31,Tokyo Institute of Technology,Japan,85.5,86.1,78.1,75.1,82.1,免费评估
32,Technical University of Munich,Germany,80.9,79.9,85.7,81.6,81.8,免费评估
33,National Taiwan University (NTU),Taiwan,77.3,87.7,84.4,81.6,81.7,免费评估
33,The University of Melbourne,Australia,80.0,87.0,85.3,76.3,81.7,免费评估
35,University of Michigan,United States,74.7,81.1,90.4,86.3,81.4,免费评估
36,Monash University,Australia,78.0,80.9,86.8,82.3,81.2,免费评估
37,Cornell University,United States,76.3,81.5,89.7,79.0,80.6,免费评估
38,McGill University,Canada,75.6,89.7,87.1,74.5,80.5,免费评估
38,University of Chicago,United States,78.4,79.3,91.1,75.4,80.5,免费评估
40,University of Illinois at Urbana-Champaign,United States,78.1,66.6,91.0,87.4,80.2,免费评估
41,伦敦大学学院University College London,United Kingdom,78.5,80.8,83.8,78.0,79.9,免费评估
41,University of Pennsylvania,United States,78.0,75.3,90.7,77.4,79.9,免费评估
43,The University of Sydney,Australia,75.7,85.1,85.6,76.3,79.7,免费评估
44,Columbia University,United States,75.4,79.2,91.1,76.3,79.5,免费评估
45,RWTH Aachen University,Germany,71.9,81.1,88.6,82.8,79.3,免费评估
45,"University of California, San Diego (UCSD)",United States,79.0,66.5,90.7,81.3,79.3,免费评估
47,Purdue University,United States,73.7,77.2,88.6,83.0,79.2,免费评估
47,University of British Columbia,Canada,76.9,82.6,84.1,75.4,79.2,免费评估
49,Shanghai Jiao Tong University,China,71.2,85.0,83.7,84.2,79.1,免费评估
49,"University of North Carolina, Chapel Hill",United States,74.4,66.7,96.2,83.7,79.1,免费评估
49,University of Science and Technology of China,China,70.5,70.4,89.2,95.0,79.1,免费评估
