Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,卡迪夫大学Cardiff University,100.0,85.0,89.3,78.5,15.9,8,410,7,67,免费评估
2,牛津布鲁克斯大学Oxford Brookes University,97.3,96.0,96.0,76.3,-,4,373,9,-,免费评估
3,谢菲尔德大学The University of Sheffield,94.9,87.0,93.5,67.6,26.8,8,419,7,83,免费评估
4,诺丁汉特伦特大学Nottingham Trent University,93.3,92.0,87.6,78.6,17.7,6,326,8,67,免费评估
5,林肯大学University of Lincoln,91.6,90.5,88.0,72.3,16.8,7,331,7,71,免费评估
6,肯特大学University of Kent,90.4,67.0,79.3,70.8,9.6,10,387,1,-,免费评估
7,威斯敏斯特大学University of Westminster,90.2,87.4,88.1,64.5,16.5,8,331,9,55,免费评估
8,蒂赛德大学Teesside University,87.2,100.0,89.0,83.2,16.8,6,283,8,61,免费评估
9,谢菲尔德哈莱姆大学Sheffield Hallam University,86.9,91.0,91.4,83.4,18.5,6,291,8,55,免费评估
10,利兹大学University of Leeds,85.5,73.0,83.3,63.3,16.3,7,422,5,-,免费评估
11,中央兰开夏大学University of Central Lancashire,84.7,76.3,78.4,69.3,18,5,315,8,73,免费评估
11,考文垂大学Coventry University,84.7,85.9,86.2,72.1,15.6,6,300,7,-,免费评估
13,罗汉普顿大学Roehampton University,84.6,76.0,85.0,76.0,14.6,7,260,-,-,免费评估
14,龙比亚大学Napier University,81.8,73.9,81.9,68.4,16.4,3,391,8,50,免费评估
15,金斯顿大学Kingston University,81.2,87.0,84.7,67.2,18,8,290,7,61,免费评估
16,伯恩茅斯大学Bournemouth University,80.3,73.7,76.0,63.7,20.2,8,355,7,69,免费评估
17,罗伯特高登大学The Robert Gordon University,79.5,80.7,83.1,77.5,18.1,3,381,2,71,免费评估
18,德蒙福特大学De Montfort University,79.2,85.0,88.5,77.1,24.7,4,286,8,69,免费评估
18,思克莱德大学University of Strathclyde,79.2,81.0,91.5,63.5,27,3,459,-,-,免费评估
20,利物浦约翰摩尔斯大学Liverpool John Moores University,78.7,77.7,85.6,64.5,18.6,6,336,8,59,免费评估
21,赫特福德大学University of Hertfordshire,77.3,67.3,75.1,73.3,18.7,3,296,9,-,免费评估
22,温切斯特大学University of Winchester,75.4,85.0,87.7,55.6,18.7,2,300,8,-,免费评估
22,朴茨茅斯大学University of Portsmouth,75.4,88.9,88.9,81.6,22.1,7,299,2,71,免费评估
24,利兹贝克特大学Leeds Beckett University,75.1,82.0,79.9,72.2,18.7,3,272,8,56,免费评估
25,阿尔斯特大学University of Ulster,74.5,88.5,82.5,67.5,16.5,3,306,8,52,免费评估
26,格罗斯特大学University of Gloucestershire,73.9,89.9,86.7,64.3,20.4,6,295,4,64,免费评估
