Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,96.4,76.8,54.1,85.1,100.0,293.6,免费评估
2,耶鲁大学Yale University,UnitedStates,70.8,80.4,48.0,100.0,60.3,263.3,免费评估
3,斯坦福大学Stanford University,UnitedStates,72.7,87.0,54.2,80.9,73.9,253.6,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,94.1,67.0,64.0,71.9,0.0,252.9,免费评估
5,普林斯顿大学Princeton University,UnitedStates,68.5,85.3,47.4,87.1,52.2,247.7,免费评估
6,哥伦比亚大学Columbia University,UnitedStates,79.0,61.5,46.0,71.9,79.8,241.8,免费评估
7,牛津大学University of Oxford,UnitedKingdom,100.0,64.0,58.9,49.1,0.0,237.0,免费评估
8,纽约大学New York University,UnitedStates,67.5,67.0,53.5,67.0,52.2,217.5,免费评估
9,杜克大学Duke University,UnitedStates,55.9,79.9,58.9,71.9,0.0,201.7,免费评估
10,"加州大学伯克利分校University of California,Berkeley",UnitedStates,64.3,72.4,49.4,41.5,79.8,195.1,免费评估
11,乔治城大学Georgetown University,UnitedStates,71.9,59.9,40.2,52.5,0.0,194.3,免费评估
11,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,66.3,67.2,49.3,41.5,73.9,194.3,免费评估
13,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,50.0,75.5,51.3,61.6,42.6,188.1,免费评估
14,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,54.2,68.8,50.4,64.3,0.0,185.1,免费评估
15,宾夕法尼亚大学University of Pennsylvania,UnitedStates,56.1,61.9,50.6,55.7,0.0,175.9,免费评估
16,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,54.0,68.4,47.1,55.7,0.0,175.6,免费评估
17,乔治华盛顿大学George Washington University,UnitedStates,63.2,61.7,45.7,41.5,0.0,171.8,免费评估
18,澳大利亚国立大学The Australian National University,Australia,79.2,54.5,59.0,18.6,0.0,170.6,免费评估
19,Aarhus University,Denmark,59.9,70.5,65.5,37.1,0.0,168.7,免费评估
20,俄亥俄州立大学Ohio State University,UnitedStates,44.9,80.1,50.5,55.7,0.0,168.1,免费评估
21,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,50.3,69.1,43.7,41.5,60.3,168.0,免费评估
22,伦敦大学学院University College London,UnitedKingdom,60.4,67.0,63.4,37.1,0.0,167.6,免费评估
23,埃塞克斯大学University of Essex,UnitedKingdom,52.6,67.7,85.5,45.5,0.0,166.8,免费评估
24,西北大学Northwestern University,UnitedStates,48.5,79.2,44.6,49.1,0.0,165.9,免费评估
25,伦敦国王学院King's College London,UnitedKingdom,77.8,50.8,47.9,18.6,0.0,165.5,免费评估
26,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,49.7,67.7,45.6,52.5,0.0,165.4,免费评估
27,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,50.0,70.2,51.9,49.1,0.0,164.5,免费评估
28,芝加哥大学The University of Chicago,UnitedStates,50.0,78.1,43.3,45.5,0.0,163.9,免费评估
29,马里兰大学University of Maryland-College Park,UnitedStates,54.7,67.2,53.7,41.5,0.0,162.6,免费评估
30,麻省理工学院Massachusetts Institute of Technology,UnitedStates,46.6,91.5,43.4,41.5,0.0,161.5,免费评估
31,"弗吉尼亚大学University of Virginia,Main Campus",UnitedStates,45.6,62.1,27.8,58.7,0.0,160.9,免费评估
32,宾州州立大学Pennsylvania State University,UnitedStates,53.4,75.7,51.2,37.1,0.0,160.3,免费评估
33,Uppsala University,Sweden,50.0,75.1,60.2,41.5,0.0,160.1,免费评估
34,悉尼大学The University of Sydney,Australia,63.2,53.2,54.5,32.2,0.0,159.1,免费评估
35,德克萨斯A&M大学Texas A & M University,UnitedStates,44.0,75.7,45.2,49.1,0.0,157.5,免费评估
36,Swiss Federal Institute of Technology Zurich,Switzerland,46.1,84.2,85.5,37.1,0.0,157.0,免费评估
37,华威大学The University of Warwick,UnitedKingdom,61.9,63.8,54.9,26.3,0.0,156.6,免费评估
38,布朗大学Brown University,UnitedStates,46.4,60.5,46.7,49.1,0.0,153.7,免费评估
39,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,48.6,75.5,52.2,37.1,0.0,153.1,免费评估
40,European University Institute,Italy,66.6,60.9,73.6,0.0,73.9,152.4,免费评估
41,康奈尔大学Cornell University,UnitedStates,51.5,64.0,42.0,37.1,0.0,150.7,免费评估
42,University of Mannheim,Germany,48.6,72.9,83.0,32.2,0.0,149.8,免费评估
43,University of Copenhagen,Denmark,56.7,63.2,61.9,26.3,0.0,149.1,免费评估
44,多伦多大学University of Toronto,Canada,64.3,54.5,61.0,18.6,0.0,148.5,免费评估
45,University of Oslo,Norway,57.3,58.2,64.5,26.3,0.0,147.7,免费评估
46,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,47.2,68.6,53.2,37.1,0.0,147.6,免费评估
47,美利坚大学American University,UnitedStates,54.2,59.3,44.1,32.2,0.0,147.5,免费评估
48,University of Amsterdam,Netherlands,68.8,74.1,69.5,0.0,0.0,147.2,免费评估
49,The Hebrew University of Jerusalem,Israel,49.7,57.6,58.7,37.1,0.0,146.3,免费评估
50,University of Gothenburg,Sweden,52.5,68.8,64.8,26.3,0.0,145.9,免费评估
