Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,雷丁大学University of Reading,100.0,92,85,,8.5,10,341,7,72.0,免费评估
2,诺丁汉大学University of Nottingham,98.4,92,89,70.0,11.2,8,374,7,68.0,免费评估
3,利兹大学University of Leeds,92.0,84,84,54.0,13.3,9,393,8,,免费评估
4,谢菲尔德哈莱姆大学Sheffield Hallam University,85.6,89,97,65.0,20.4,3,292,9,70.0,免费评估
5,纽卡斯尔大学Newcastle University,83.1,89,84,73.0,9.3,5,332,4,47.0,免费评估
6,哥比亚大学University of Cumbria,78.1,67,82,62.0,,6,292,9,,免费评估
7,Harper Adams UC,73.8,88,87,71.0,22.4,4,305,3,78.0,免费评估
8,亚伯大学Aberystwyth University,71.6,96,95,73.0,18.9,5,271,4,33.0,免费评估
9,皇家农学院Royal Agricultural University,65.1,92,91,62.0,20.9,4,269,5,57.0,免费评估
10,林肯大学University of Lincoln,64.2,75,79,62.0,13.0,4,312,4,29.0,免费评估
11,诺丁汉特伦特大学Nottingham Trent University,55.7,85,84,68.0,13.6,3,259,3,41.0,免费评估
12,瑞特尔学院Writtle College,44.4,77,76,55.0,,8,197,3,35.0,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,36.7,74,76,52.0,22.1,2,259,3,,免费评估
