Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,华威大学The University of Warwick,,,59.8%,196,60.6%,100.0,免费评估
2,纽卡斯尔大学Newcastle University,87.3%,79.4%,54.3%,166,,96.8,免费评估
3,兰卡斯特大学Lancaster University,75.4%,74.5%,47.0%,164,84.6%,93.9,免费评估
4,伯明翰大学University of Birmingham,84.1%,78.2%,37.0%,164,76.8%,93.5,免费评估
5,诺丁汉大学University of Nottingham,80.4%,75.7%,56.6%,172,57.1%,93.1,免费评估
6,英国女王大学Queen's University Belfast,83.3%,80.3%,53.1%,155*,57.1%,92.1,免费评估
7,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.1%,72.7%,49.9%,149,73.7%,91.7,免费评估
8,班戈大学Bangor University,86.3%,83.2%,46.3%,137,64.1%,91.4,免费评估
9,东英吉利大学University of East Anglia,77.5%,78.8%,36.2%,176,57.9%,90.2,免费评估
10,萨里大学University of Surrey,76.7%,75.9%,39.1%,145*,69.0%,88.7,免费评估
11,考文垂大学Coventry University,87.7%,85.7%,18.1%,124,71.9%,87.5,免费评估
12,布鲁内尔大学Brunel University,80.0%,77.0%,30.9%,141,62.1%,86.8,免费评估
13,Manchester Metropolitan University,90.0%,85.7%,29.0%,119,52.9%,86.2,免费评估
14,巴斯斯巴大学Bath Spa University,87.9%,78.0%,23.5%,126,62.1%,86.0,免费评估
15,朴茨茅斯大学University of Portsmouth,80.1%,80.8%,17.1%,123,78.4%,85.9,免费评估
15,赫尔大学The University of Hull,88.8%,79.9%,22.7%,120,63.2%,85.9,免费评估
17,西英格兰大学University of the West of England,84.5%,78.9%,35.4%,126,52.9%,85.8,免费评估
18,雷丁大学University of Reading,77.8%,71.2%,36.3%,,66.7%*,85.7,免费评估
19,亚伯大学Aberystwyth University,86.0%,82.8%,31.2%,109,55.8%,84.7,免费评估
20,伯明翰城市大学Birmingham City University,78.9%,76.1%,30.9%,108,69.7%,84.2,免费评估
21,利物浦约翰摩尔斯大学Liverpool John Moores University,82.5%,77.0%,17.9%,135,53.3%,83.2,免费评估
22,格罗斯特大学University of Gloucestershire,87.5%,84.1%,9.3%,123,51.4%,82.4,免费评估
23,米德塞斯大学Middlesex University,88.0%,83.6%,11.0%,107,56.5%,82.0,免费评估
23,德蒙福特大学De Montfort University,75.8%,74.3%,24.1%,107,68.9%,82.0,免费评估
25,威斯敏斯特大学University of Westminster,78.8%,79.4%,28.9%,106,52.1%,81.3,免费评估
26,伦敦南岸大学London South Bank University,85.4%,82.3%,12.8%,86,65.6%,80.8,免费评估
27,普利茅斯大学University of Plymouth,70.1%,75.8%,30.5%,120,51.4%,80.4,免费评估
28,温切斯特大学University of Winchester,87.2%,85.6%,,125,43.4%,80.0,免费评估
28,切斯特大学University of Chester,80.2%,76.9%,10.7%,114,56.9%,80.0,免费评估
30,"特威克南圣玛丽大学St Mary's, Twickenham",79.8%,68.1%,14.6%,110,62.5%,79.9,免费评估
31,法尔茅斯大学Falmouth University,89.6%,72.0%,,116,53.8%,79.6,免费评估
32,约克圣约翰大学York St John University,82.3%,73.8%,9.7%,117,,79.5,免费评估
33,奇切斯特大学University of Chichester,92.6%,83.1%,16.3%,96,36.3%,79.4,免费评估
34,德比大学University of Derby,81.4%,76.8%,13.5%,113,48.1%,79.2,免费评估
35,艾芝西尔大学Edge Hill University,79.6%,78.7%,12.1%,120,43.9%,78.9,免费评估
35,中央兰开夏大学University of Central Lancashire,70.8%,67.7%,9.9%,127,63.2%,78.9,免费评估
37,罗汉普顿大学Roehampton University,76.3%,75.8%,20.8%,109,48.0%,78.6,免费评估
37,波尔顿大学University of Bolton,75.8%,68.6%,14.4%,105*,63.0%,78.6,免费评估
39,北安普顿大学The University of Northampton,89.2%,79.6%,15.3%,103,35.0%,78.5,免费评估
40,南威尔士大学The University of South Wales,79.9%,73.0%,12.8%,117,40.0%,77.4,免费评估
41,伍斯特大学University of Worcester,85.9%,75.7%,8.2%,111,28.8%,76.0,免费评估
42,南安普顿索伦特大学Southampton Solent University,81.9%,78.8%,,95*,48.3%,75.6,免费评估
43,索尔福德大学University of Salford,72.8%,69.9%,7.8%,121,42.9%,75.4,免费评估
44,贝德福德大学University of Bedfordshire,75.7%,72.8%,45.8%,90,17.6%,75.3,免费评估
45,谢菲尔德哈莱姆大学Sheffield Hallam University,77.6%,72.8%,14.6%,110,30.9%,74.9,免费评估
46,伯恩茅斯大学Bournemouth University,62.6%,58.3%,15.1%,123,50.0%,74.0,免费评估
47,金斯顿大学Kingston University,67.5%,61.9%,15.7%,111,44.2%,73.6,免费评估
48,格林威治大学The University of Greenwich,60.9%,63.7%,14.4%,114,47.8%,73.0,免费评估
49,东伦敦大学University of East London,85.5%,77.3%,,94,23.5%,72.2,免费评估
50,坎特伯雷大学Canterbury Christ Church University,72.8%,69.0%,8.0%,101,18.8%,69.4,免费评估
