Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,651.0,3.94,3.42,94.0,100.0,免费评估
2,牛津大学University of Oxford,600.0,4.02,3.44,88.0,98.3,免费评估
3,华威大学The University of Warwick,538.0,4.09,3.41,88.0,96.8,免费评估
4,伦敦大学学院University College London,527.0,3.8,3.78,89.0,96.5,免费评估
5,圣安德鲁斯大学University of St Andrews,551.0,4.21,2.92,89.0,96.0,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,561.0,3.65,3.55,86.0,95.7,免费评估
7,诺丁汉大学University of Nottingham,480.0,4.4,3.05,88.0,95.6,免费评估
8,杜伦大学Durham University,543.0,3.99,3.05,92.0,95.5,免费评估
9,巴斯大学University of Bath,480.0,4.04,3.2,93.0,95.4,免费评估
10,布里斯托大学University of Bristol,490.0,4.07,3.32,83.0,94.0,免费评估
11,埃克塞特大学University of Exeter,491.0,4.15,2.78,86.0,93.6,免费评估
12,拉夫堡大学Loughborough University,396.0,4.18,2.97,92.0,93.2,免费评估
13,萨里大学University of Surrey,441.0,4.39,3.01,81.0,93.1,免费评估
14,赫瑞瓦特大学Heriot Watt University,396.0,4.37,2.75,92.0,92.9,免费评估
15,利兹大学University of Leeds,428.0,4.1,3.18,86.0,92.8,免费评估
16,斯特林大学University of Stirling,372.0,4.15,2.97,90.0,91.5,免费评估
17,伯明翰大学University of Birmingham,410.0,4.07,2.78,86.0,91.4,免费评估
18,格拉斯哥大学University of Glasgow,395.0,4.01,2.86,89.0,91.4,免费评估
19,约克大学The University of York,420.0,4.07,2.93,85.0,91.2,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,438.0,4.13,2.98,76.0,90.6,免费评估
21,兰卡斯特大学Lancaster University,391.0,3.95,3.16,82.0,90.4,免费评估
22,爱丁堡大学The University of Edinburgh,484.0,3.78,3.14,77.0,90.4,免费评估
23,纽卡斯尔大学Newcastle University,420.0,4.14,2.72,81.0,90.1,免费评估
24,英国女王大学Queen's University Belfast,381.0,4.21,2.88,79.0,90.1,免费评估
25,东英吉利大学University of East Anglia,376.0,4.3,3.04,78.0,90.0,免费评估
26,萨塞克斯大学University of Sussex,357.0,3.86,2.84,90.0,89.8,免费评估
27,肯特大学University of Kent,354.0,4.08,2.32,90.0,89.4,免费评估
28,阿伯丁大学University of Aberdeen,410.0,3.96,2.48,83.0,89.2,免费评估
29,雷丁大学University of Reading,369.0,4.06,3.11,79.0,89.1,免费评估
30,Cardiff,385.0,3.9,3.28,78.0,88.9,免费评估
31,曼彻斯特大学The University of Manchester,429.0,3.81,2.89,77.0,88.7,免费评估
32,阿斯顿大学Aston University,335.0,4.05,3.07,84.0,88.7,免费评估
33,伦敦大学亚非学院SOAS University of London,392.0,4.13,2.7,77.0,88.6,免费评估
34,思克莱德大学University of Strathclyde,490.0,4.24,3.17,55.0,88.5,免费评估
35,谢菲尔德大学The University of Sheffield,385.0,3.8,2.58,86.0,88.2,免费评估
36,南安普顿大学University of Southampton,372.0,3.91,2.7,78.0,87.5,免费评估
37,伦敦大学皇家霍洛威学院Royal Holloway University of London,350.0,4.24,3.11,70.0,87.5,免费评估
38,阿尔斯特大学University of Ulster,319.0,4.18,2.94,73.0,87.5,免费评估
39,利物浦大学The University of Liverpool,369.0,4.0,2.92,76.0,87.4,免费评估
40,埃塞克斯大学University of Essex,306.0,4.13,3.25,72.0,87.3,免费评估
41,伯恩茅斯大学Bournemouth University,,4.19,2.65,,86.9,免费评估
42,斯旺西大学Swansea University,306.0,3.91,2.93,81.0,86.6,免费评估
43,伦敦城市大学City University London,360.0,3.98,2.44,80.0,86.5,免费评估
44,莱斯特大学University of Leicester,352.0,4.02,2.59,75.0,86.5,免费评估
45,赫尔大学The University of Hull,300.0,4.23,2.54,79.0,86.0,免费评估
46,德蒙福特大学De Montfort University,252.0,4.53,2.74,77.0,86.0,免费评估
47,"伦敦大学伯克贝克学院Birkbeck, University Of London",265.0,4.31,2.6,,85.8,免费评估
48,考文垂大学Coventry University,309.0,4.43,2.5,78.0,85.8,免费评估
49,朴茨茅斯大学University of Portsmouth,311.0,4.02,2.74,77.0,85.2,免费评估
50,基尔大学Keele University,308.0,4.17,2.4,76.0,85.1,免费评估
51,伦敦大学金史密斯学院Goldsmiths University of London,298.0,3.97,2.5,,85.1,免费评估
52,索尔福德大学University of Salford,306.0,4.23,2.66,,85.0,免费评估
53,威斯敏斯特大学University of Westminster,,4.28,2.27,,84.7,免费评估
54,哈德斯菲尔德大学University of Huddersfield,324.0,4.25,2.44,,84.7,免费评估
55,西英格兰大学University of the West of England,290.0,4.51,2.59,70.0,84.6,免费评估
56,曼彻斯特城市大学Manchester Metropolitan University,311.0,4.17,2.6,74.0,84.4,免费评估
57,布鲁内尔大学Brunel University,290.0,4.18,2.2,71.0,84.0,免费评估
58,布拉德福德大学University of Bradford,268.0,3.99,2.83,76.0,84.0,免费评估
59,King's College London,445.0,3.92,,,83.3,免费评估
60,米德塞斯大学Middlesex University,260.0,3.9,2.72,75.0,82.9,免费评估
61,Plymouth,269.0,4.21,2.48,67.0,82.8,免费评估
62,白金汉大学The University of Buckingham,289.0,4.47,,76.0,82.5,免费评估
63,中央兰开夏大学University of Central Lancashire,272.0,4.47,2.4,65.0,82.4,免费评估
64,班戈大学Bangor University,287.0,3.85,2.81,64.0,82.2,免费评估
65,邓迪大学University of Dundee,347.0,3.98,2.3,61.0,82.0,免费评估
66,亚伯大学Aberystwyth University,253.0,4.05,2.52,67.0,81.9,免费评估
67,诺丁汉特伦特大学Nottingham Trent University,318.0,4.26,,72.0,81.5,免费评估
68,赫特福德大学University of Hertfordshire,282.0,4.27,2.05,69.0,81.2,免费评估
69,牛津布鲁克斯大学Oxford Brookes University,319.0,3.94,2.65,61.0,80.9,免费评估
70,Lincoln,280.0,4.22,,,79.5,免费评估
71,金斯顿大学Kingston University,256.0,3.98,2.78,58.0,79.5,免费评估
72,格林威治大学The University of Greenwich,308.0,3.98,2.21,56.0,78.5,免费评估
73,切斯特大学University of Chester,272.0,4.06,,,78.3,免费评估
74,卡迪夫都市大学Cardiff Metropolitan University,264.0,4.08,,65.0,77.8,免费评估
75,东伦敦大学University of East London,231.0,4.12,2.26,59.0,77.6,免费评估
76,利兹贝克特大学Leeds Beckett University,244.0,4.02,1.92,62.0,77.3,免费评估
77,伍斯特大学University of Worcester,,3.71,1.65,,76.8,免费评估
78,贝德福德大学University of Bedfordshire,218.0,4.09,,,76.7,免费评估
79,伦敦南岸大学London South Bank University,221.0,3.96,,,76.0,免费评估
80,伯明翰城市大学Birmingham City University,265.0,3.84,2.42,51.0,76.0,免费评估
81,伦敦都市大学London Metropolitan University,185.0,4.36,,55.0,74.9,免费评估
82,剑桥安鲁大学Anglia Ruskin University,206.0,4.25,,51.0,74.1,免费评估
83,北安普顿大学The University of Northampton,223.0,3.94,,45.0,71.8,免费评估
