Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
42,金斯顿大学Kingston University,94.6%,93.1%,2.6%,125,60.9%,86.5,免费评估
42,肯特大学University of Kent,70.7%,71.1%,21.0%,142,75.9%,86.5,免费评估
46,牛津布鲁克斯大学Oxford Brookes University,87.1%,84.8%,3.0%,132,67.6%,86.4,免费评估
47,伦敦南岸大学London South Bank University,66.3%,62.4%,35.0%,126,81.6%,86.3,免费评估
47,米德塞斯大学Middlesex University,71.4%,69.0%,10.0%,140,81.7%,86.3,免费评估
49,伍斯特大学University of Worcester,84.2%,83.4%,4.9%,124,72.3%,86.2,免费评估
49,卡迪夫都市大学Cardiff Metropolitan University,81.9%,83.4%,7.7%,137,67.8%,86.2,免费评估
51,赫尔大学The University of Hull,84.9%,82.6%,14.2%,139,59.7%,85.7,免费评估
52,剑桥安鲁大学Anglia Ruskin University,89.9%,87.6%,,113,69.8%,85.6,免费评估
53,伦敦都市大学London Metropolitan University,85.9%,83.6%,,109,76.3%,85.5,免费评估
53,布莱顿大学University of Brighton,83.7%,80.3%,10.9%,130,65.9%,85.5,免费评估
55,利兹贝克特大学Leeds Beckett University,83.1%,83.9%,12.6%,126,64.3%,85.2,免费评估
56,约克圣约翰大学York St John University,87.9%,85.2%,5.5%,125,62.9%,85.1,免费评估
57,Solent University,81.5%,80.3%,0.6%,130,70.6%,84.8,免费评估
58,伍尔弗汉普顿大学University of Wolverhampton,82.1%,79.9%,5.6%,120,69.7%,84.4,免费评估
59,哈德斯菲尔德大学University of Huddersfield,76.4%,75.9%,,137,72.2%,84.2,免费评估
59,龙比亚大学Napier University,71.9%,76.9%,5.3%,166,62.2%,84.2,免费评估
61,南威尔士大学The University of South Wales,85.1%,85.2%,10.8%,122,59.2%,83.9,免费评估
62,贝德福德大学University of Bedfordshire,79.8%,78.3%,6.7%,109,73.7%,83.8,免费评估
62,伯恩茅斯大学Bournemouth University,76.8%,76.5%,9.0%,129,68.8%,83.8,免费评估
64,University of Wales Trinity St David,88.4%,87.6%,,95,70.7%,83.7,免费评估
65,德比大学University of Derby,77.5%,77.0%,1.7%,134,68.3%,83.5,免费评估
66,东伦敦大学University of East London,77.5%,75.5%,7.6%,117,71.8%,83.4,免费评估
67,Plymouth Marjon University,85.4%,82.4%,,131,59.9%,83.3,免费评估
68,波尔顿大学University of Bolton,82.2%,79.1%,,118,68.7%,83.2,免费评估
69,蒂赛德大学Teesside University,81.8%,76.8%,2.4%,121,67.7%,83.1,免费评估
70,桑德兰大学University of Sunderland,83.7%,82.7%,2.4%,129,59.2%,82.9,免费评估
71,温切斯特大学University of Winchester,79.1%,72.8%,,110,75.5%,82.7,免费评估
71,西苏格兰大学University of the West of Scotland,75.3%,72.5%,9.1%,136,64.2%,82.7,免费评估
73,思克莱德大学University of Strathclyde,79.1%,68.8%,,188,46.7%,82.6,免费评估
74,格林多大学Glyndwr University,71.5%,70.7%,3.6%,123,76.2%,82.5,免费评估
75,纽曼大学Newman University,80.6%,80.9%,2.8%,129,60.0%,82.2,免费评估
76,坎特伯雷大学Canterbury Christ Church University,85.2%,81.7%,19.0%,113,52.6%,82.0,免费评估
77,格林威治大学The University of Greenwich,67.0%,59.7%,7.4%,147,68.8%,81.4,免费评估
78,利兹圣三一大学Leeds Trinity University,72.0%,75.9%,0.8%,114,66.7%,79.6,免费评估
79,北安普顿大学The University of Northampton,86.1%,79.8%,,104,48.9%,77.8,免费评估
80,哥比亚大学University of Cumbria,66.4%,66.5%,3.2%,112,63.4%,76.6,免费评估
81,格罗斯泰斯特主教大学Bishop Grosseteste University,74.6%,71.3%,,99,51.2%,74.3,免费评估
