Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
0,,84,0.7,460,80.0,89.2,免费评估
0,,83,0.8,322,72.0,82.1,免费评估
0,,78,0.4,349,,73.5,免费评估
0,,78,0.4,283,64.0,71.5,免费评估
1,牛津大学University of Oxford,88,1.3,550,78.0,100.0,免费评估
2,剑桥大学University of Cambridge,91,1.0,559,81.0,99.6,免费评估
3,南安普顿大学University of Southampton,90,1.2,464,67.0,92.9,免费评估
4,杜伦大学Durham University,84,0.8,516,80.0,92.7,免费评估
5,圣安德鲁斯大学University of St Andrews,84,0.8,501,80.0,91.9,免费评估
6,华威大学The University of Warwick,88,1.1,475,68.0,91.8,免费评估
7,格拉斯哥大学University of Glasgow,84,0.8,479,78.0,90.1,免费评估
8,纽卡斯尔大学Newcastle University,87,0.8,437,75.0,89.2,免费评估
10,伦敦国王学院King's College London,77,1.2,461,74.0,89.0,免费评估
11,谢菲尔德大学The University of Sheffield,80,1.0,423,79.0,88.9,免费评估
12,伦敦大学学院University College London,81,0.8,493,74.0,88.3,免费评估
13,利兹大学University of Leeds,84,0.9,435,70.0,87.2,免费评估
14,埃克塞特大学University of Exeter,83,0.8,479,66.0,86.5,免费评估
15,莱斯特大学University of Leicester,93,0.3,398,75.0,85.3,免费评估
16,卡迪夫大学Cardiff University,85,0.8,434,65.0,85.0,免费评估
17,伯明翰大学University of Birmingham,89,0.7,409,65.0,84.6,免费评估
18,诺丁汉大学University of Nottingham,77,1.0,419,69.0,83.6,免费评估
19,布里斯托大学University of Bristol,80,0.5,447,76.0,83.4,免费评估
20,英国女王大学Queen's University Belfast,82,0.6,399,72.0,83.1,免费评估
21,爱丁堡大学The University of Edinburgh,74,0.8,487,70.0,82.9,免费评估
22,阿斯顿大学Aston University,84,0.3,398,77.0,82.1,免费评估
24,利物浦大学The University of Liverpool,81,0.7,409,67.0,81.9,免费评估
25,赫瑞瓦特大学Heriot Watt University,80,0.5,400,74.0,81.4,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,79,0.8,386,68.0,81.3,免费评估
27,东英吉利大学University of East Anglia,86,,375,81.0,80.8,免费评估
28,诺桑比亚大学Northumbria University,91,,320,78.0,79.8,免费评估
29,曼彻斯特大学The University of Manchester,77,0.8,409,62.0,79.6,免费评估
30,伦敦大学皇家霍洛威学院Royal Holloway University of London,80,0.8,396,60.0,79.5,免费评估
31,雷丁大学University of Reading,82,0.9,368,55.0,79.1,免费评估
32,阿伯丁大学University of Aberdeen,80,1.0,375,51.0,78.0,免费评估
33,斯特林大学University of Stirling,82,0.4,357,66.0,77.1,免费评估
34,朴茨茅斯大学University of Portsmouth,82,0.8,271,,76.9,免费评估
35,肯特大学University of Kent,83,0.8,345,51.0,76.7,免费评估
36,约克大学The University of York,82,,460,65.0,76.4,免费评估
37,切斯特大学University of Chester,83,,289,79.0,75.1,免费评估
38,兰卡斯特大学Lancaster University,67,0.5,389,74.0,74.2,免费评估
39,索尔福德大学University of Salford,80,0.5,337,58.0,73.5,免费评估
41,亚伯大学Aberystwyth University,87,,341,61.0,73.2,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,83,0.3,296,59.0,72.2,免费评估
43,阿尔斯特大学University of Ulster,72,,425,68.0,71.5,免费评估
45,班戈大学Bangor University,85,,295,62.0,71.2,免费评估
46,牛津布鲁克斯大学Oxford Brookes University,77,0.5,316,51.0,69.5,免费评估
47,萨塞克斯大学University of Sussex,77,,359,61.0,69.0,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,78,0.2,305,54.0,67.7,免费评估
49,威斯敏斯特大学University of Westminster,63,0.3,283,59.0,61.7,免费评估
