Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,100.0,92.3,44.7,90.6,,291.2,免费评估
2,耶鲁大学Yale University,UnitedStates,78.2,95.3,39.0,100.0,,268.8,免费评估
3,哥伦比亚大学Columbia University,UnitedStates,80.6,86.7,37.4,53.3,,221.3,免费评估
4,纽约大学New York University,UnitedStates,87.2,77.8,37.2,45.7,,219.1,免费评估
5,芝加哥大学The University of Chicago,UnitedStates,74.0,89.5,33.5,50.4,,209.5,免费评估
6,乔治城大学Georgetown University,UnitedStates,71.2,84.1,34.2,42.3,,194.6,免费评估
7,斯坦福大学Stanford University,UnitedStates,68.3,87.0,32.6,36.7,,185.9,免费评估
8,牛津大学University of Oxford,UnitedKingdom,89.3,59.2,49.1,17.3,,185.8,免费评估
9,宾夕法尼亚大学University of Pennsylvania,UnitedStates,69.4,82.3,39.5,34.6,,183.7,免费评估
10,"加州大学伯克利分校University of California,Berkeley",UnitedStates,69.8,80.2,35.5,29.9,,178.3,免费评估
11,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,62.4,77.8,43.4,34.6,,171.3,免费评估
12,剑桥大学University of Cambridge,UnitedKingdom,87.8,64.4,62.9,0.0,,170.1,免费评估
13,"弗吉尼亚大学University of Virginia,Main Campus",UnitedStates,61.7,86.7,26.0,29.9,,168.4,免费评估
14,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,60.8,89.1,48.6,27.3,,167.9,免费评估
15,杜克大学Duke University,UnitedStates,58.3,88.8,37.4,24.4,,160.0,免费评估
16,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,48.1,88.8,29.2,34.6,,154.1,免费评估
17,乔治华盛顿大学George Washington University,UnitedStates,66.4,64.9,37.9,17.3,,153.2,免费评估
18,乔治梅森大学George Mason University,UnitedStates,54.8,81.6,56.3,24.4,,153.1,免费评估
19,佛罗里达州立大学Florida State University,UnitedStates,56.7,90.3,51.5,17.3,,152.6,免费评估
20,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,63.2,74.3,50.8,12.2,,149.2,免费评估
21,"加利福尼亚大学欧文分校University of California, Irvine",UnitedStates,55.6,85.5,40.0,17.3,,147.5,免费评估
22,西北大学Northwestern University,UnitedStates,62.8,73.6,40.1,12.2,,147.3,免费评估
23,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,63.4,68.9,52.0,12.2,,147.0,免费评估
24,范德堡大学Vanderbilt University,UnitedStates,53.7,89.1,24.9,17.3,,144.8,免费评估
25,亚利桑那州立大学Arizona State University,UnitedStates,60.8,92.5,39.5,0.0,,141.3,免费评估
26,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,58.6,70.6,45.6,12.2,,139.9,免费评估
27,福特汉姆大学Fordham University,UnitedStates,52.9,70.6,25.2,21.2,,138.3,免费评估
28,康奈尔大学Cornell University,UnitedStates,55.2,65.9,40.3,17.3,,137.1,免费评估
29,辛辛那提大学University of Cincinnat,UnitedStates,54.2,75.0,47.9,12.2,,135.8,免费评估
30,多伦多大学University of Toronto,Canada,63.8,64.1,62.4,0.0,,134.0,免费评估
31,波士顿大学Boston University,UnitedStates,56.4,68.4,27.3,12.2,,133.7,免费评估
32,University of Amsterdam,Netherlands,60.9,65.6,65.0,0.0,,130.6,免费评估
33,格里菲斯大学Griffith University,Australia,62.5,58.0,75.7,0.0,,130.4,免费评估
34,新南威尔士大学The University of New South Wales,Australia,66.1,51.2,54.7,0.0,,130.2,免费评估
35,The Hebrew University of Jerusalem,Israel,47.4,79.8,68.3,12.2,,130.1,免费评估
36,蒙纳什大学Monash University,Australia,63.9,52.2,64.6,0.0,,128.4,免费评估
37,西蒙弗雷泽大学Simon Fraser University,Canada,52.9,76.8,91.8,0.0,,126.9,免费评估
38,伦敦大学学院University College London,UnitedKingdom,60.4,58.6,59.0,0.0,,125.8,免费评估
39,美利坚大学American University,UnitedStates,46.6,64.1,23.4,21.2,,125.4,免费评估
40,"加州大学戴维斯分校University of California,Davis",UnitedStates,36.8,81.6,43.6,24.4,,124.8,免费评估
41,英属哥伦比亚大学University of British Columbia,Canada,47.9,65.9,72.6,12.2,,124.3,免费评估
42,伦敦国王学院King's College London,UnitedKingdom,61.9,50.6,51.4,0.0,,123.3,免费评估
43,圣路易斯华盛顿大学Washington University in St Louis,UnitedStates,40.8,76.5,52.3,17.3,,121.9,免费评估
43,丹佛大学University of Denver,UnitedStates,38.3,75.4,23.2,24.4,,121.9,免费评估
45,Sam Houston State University,UnitedStates,51.0,80.4,48.6,0.0,,121.6,免费评估
46,德克萨斯大学达拉斯分校The University of Texas at Dallas,UnitedStates,46.4,90.8,64.3,0.0,,121.5,免费评估
47,南佛罗里达大学University of South Florida,UnitedStates,47.8,86.1,67.2,0.0,,121.4,免费评估
47,Northeastern University (Boston),UnitedStates,45.9,68.4,60.5,12.2,,121.4,免费评估
47,密歇根州立大学Michigan State University,UnitedStates,55.7,68.2,36.6,0.0,,121.4,免费评估
50,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,58.2,59.5,35.9,0.0,,120.6,免费评估
