Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,剑桥大学University of Cambridge,United Kingdom,100.0,100.0,90.9,100.0,99.5,免费评估
2,牛津大学University of Oxford,United Kingdom,99.3,99.0,88.4,93.6,97.9,免费评估
3,哈佛大学Harvard University,United States,97.4,95.7,93.0,100.0,97.4,免费评估
4,耶鲁大学Yale University,United States,93.3,89.2,87.5,80.5,90.7,免费评估
5,普林斯顿大学Princeton University,United States,92.3,83.4,85.8,83.4,89.8,免费评估
6,"University of California, Berkeley",United States,91.7,80.1,90.6,77.4,88.3,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,93.4,97.4,74.7,57.9,87.6,免费评估
8,芝加哥大学The University of Chicago,United States,88.3,76.2,88.1,88.8,87.2,免费评估
9,斯坦福大学Stanford University,United States,85.7,89.8,91.8,88.8,86.9,免费评估
10,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,90.6,68.0,84.8,80.5,86.5,免费评估
11,哥伦比亚大学Columbia University,United States,87.6,78.3,88.8,83.4,86.1,免费评估
12,"University of California, Los Angeles",United States,85.0,81.0,89.8,88.8,85.4,免费评估
13,Université Paris 1 Panthéon-Sorbonne,France,92.9,84.7,64.1,52.8,84.6,免费评估
14,Freie Universitaet Berlin,Germany,95.6,76.1,67.5,40.7,84.0,免费评估
15,澳大利亚国立大学The Australian National University,Australia,89.0,83.8,76.2,62.5,83.9,免费评估
16,Humboldt-Universität zu Berlin,Germany,91.9,79.6,64.9,52.8,83.5,免费评估
17,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,87.7,50.4,77.8,70.5,80.9,免费评估
18,Ruprecht-Karls-Universität Heidelberg,Germany,82.4,82.5,63.1,47.2,76.2,免费评估
19,多伦多大学University of Toronto,Canada,78.1,67.2,82.8,70.5,76.1,免费评估
20,康奈尔大学Cornell University,United States,71.9,76.0,91.1,88.8,75.8,免费评估
21,约翰霍普金斯大学Johns Hopkins University,United States,79.7,43.9,84.5,74.1,75.5,免费评估
22,墨尔本大学The University of Melbourne,Australia,77.2,93.2,67.4,57.9,75.4,免费评估
23,杜克大学Duke University,United States,76.5,70.7,81.8,70.5,75.3,免费评估
24,华威大学The University of Warwick,United Kingdom,79.5,85.4,59.6,52.8,75.1,免费评估
25,Universidad Nacional Autónoma de Mexico,Mexico,80.4,62.3,66.4,52.8,73.8,免费评估
26,伦敦国王学院King's College London,United Kingdom,75.1,86.4,71.5,57.9,73.5,免费评估
27,Ludwig-Maximilians-Universität München,Germany,77.7,68.2,68.9,52.8,72.6,免费评估
28,Leiden University,Netherlands,72.7,76.6,79.2,62.5,71.9,免费评估
29,Kyoto University,Japan,76.0,78.5,68.3,47.2,71.5,免费评估
30,奥塔哥大学University of Otago,New Zealand,73.1,63.8,68.8,66.7,71.0,免费评估
31,Albert-Ludwigs-Universitaet Freiburg,Germany,73.0,65.2,77.6,62.5,70.9,免费评估
32,伦敦大学学院University College London,United Kingdom,62.9,90.5,87.4,88.8,70.8,免费评估
32,宾夕法尼亚大学University of Pennsylvania,United States,66.5,81.6,89.9,77.4,70.8,免费评估
34,英属哥伦比亚大学University of British Columbia,Canada,68.2,66.4,85.1,80.5,70.7,免费评估
34,Universidade estadual de Campinas,Brazil,90.9,65.6,10.0,40.0,70.7,免费评估
36,Université Paris-Sorbonne,France,79.3,66.7,41.6,40.7,70.4,免费评估
37,The University of Tokyo,Japan,70.3,86.4,75.9,57.9,70.3,免费评估
38,The University of Hong Kong,Hong Kong,73.7,83.7,65.2,40.7,69.3,免费评估
38,拉筹伯大学La Trobe University,Australia,70.9,74.6,70.2,57.9,69.3,免费评估
40,National University of Singapore,Singapore,68.5,90.3,70.3,57.9,69.2,免费评估
41,Utrecht University,Netherlands,67.5,65.2,80.0,74.1,68.9,免费评估
42,Universidade Federal do Rio de Janeiro,Brazil,82.6,40.0,39.9,33.3,68.8,免费评估
43,University Complutense Madrid,Spain,72.9,56.4,67.7,57.9,68.7,免费评估
43,University of Texas at Austin,United States,66.7,67.1,84.2,74.1,68.7,免费评估
45,悉尼大学The University of Sydney,Australia,70.1,88.4,72.0,47.2,68.6,免费评估
46,New York University,United States,66.1,73.2,83.6,70.5,68.3,免费评估
46,杜伦大学Durham University,United Kingdom,62.8,87.3,80.0,77.4,68.3,免费评估
48,Trinity College Dublin,Ireland,69.8,78.2,66.3,52.8,67.9,免费评估
49,Peking University,China,70.4,81.2,66.3,47.2,67.8,免费评估
50,曼彻斯特大学The University of Manchester,United Kingdom,63.4,85.4,82.0,70.5,67.6,免费评估
