Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,617.0,4.01,3.48,98.0,100.0,免费评估
2,帝国理工学院Imperial College London,562.0,3.64,3.34,90.0,94.6,免费评估
3,巴斯大学University of Bath,530.0,4.09,3.08,86.0,93.7,免费评估
4,布里斯托大学University of Bristol,513.0,4.17,3.3,82.0,93.5,免费评估
5,南安普顿大学University of Southampton,459.0,3.76,3.23,92.0,92.1,免费评估
6,萨里大学University of Surrey,477.0,4.23,2.98,84.0,91.7,免费评估
7,利兹大学University of Leeds,444.0,4.29,3.14,82.0,91.2,免费评估
8,拉夫堡大学Loughborough University,422.0,4.02,3.08,90.0,91.0,免费评估
9,谢菲尔德大学The University of Sheffield,411.0,3.91,3.11,90.0,89.9,免费评估
10,诺丁汉大学University of Nottingham,425.0,4.08,3.16,80.0,89.4,免费评估
11,曼彻斯特大学The University of Manchester,440.0,3.76,3.11,82.0,88.4,免费评估
12,思克莱德大学University of Strathclyde,492.0,3.79,3.03,72.0,88.1,免费评估
13,斯旺西大学Swansea University,375.0,3.77,3.29,86.0,88.0,免费评估
14,莱斯特大学University of Leicester,368.0,3.82,2.99,84.0,87.0,免费评估
15,格拉斯哥大学University of Glasgow,402.0,3.82,3.25,74.0,86.7,免费评估
16,英国女王大学Queen's University Belfast,399.0,4.35,2.99,66.0,86.7,免费评估
17,利物浦大学The University of Liverpool,401.0,3.97,3.14,74.0,86.5,免费评估
18,阿斯顿大学Aston University,366.0,3.85,2.83,84.0,85.6,免费评估
19,伦敦大学玛丽女王学院Queen Mary University of London,363.0,3.78,3.29,74.0,85.2,免费评估
20,伯恩茅斯大学Bournemouth University,,4.24,2.31,,85.0,免费评估
21,考文垂大学Coventry University,335.0,4.35,2.62,78.0,84.7,免费评估
22,赫尔大学The University of Hull,,3.93,2.82,,84.6,免费评估
23,布鲁内尔大学Brunel University,399.0,3.82,2.72,72.0,84.4,免费评估
24,西英格兰大学University of the West of England,325.0,3.94,2.85,84.0,84.0,免费评估
25,赫特福德大学University of Hertfordshire,299.0,3.84,2.52,78.0,82.1,免费评估
26,圣大卫三一学院University of Wales Trinity Saint David,,4.04,1.75,,81.6,免费评估
27,蒂赛德大学Teesside University,303.0,4.21,2.63,,81.0,免费评估
28,谢菲尔德哈莱姆大学Sheffield Hallam University,309.0,3.77,2.55,72.0,81.0,免费评估
29,德比大学University of Derby,,3.96,1.67,,80.4,免费评估
30,中央兰开夏大学University of Central Lancashire,311.0,4.0,2.63,,80.3,免费评估
31,西苏格兰大学University of the West of Scotland,375.0,4.32,2.48,54.0,80.3,免费评估
32,伦敦城市大学City University London,331.0,4.13,2.85,56.0,80.2,免费评估
33,南威尔士大学The University of South Wales,341.0,3.99,2.47,66.0,79.5,免费评估
34,萨塞克斯大学University of Sussex,320.0,4.09,,76.0,78.8,免费评估
35,朴茨茅斯大学University of Portsmouth,290.0,4.1,2.46,62.0,78.6,免费评估
36,斯塔福德郡大学Staffordshire University,292.0,3.8,2.26,72.0,78.3,免费评估
37,索尔福德大学University of Salford,318.0,3.77,2.49,66.0,77.8,免费评估
38,Plymouth,258.0,3.88,2.72,62.0,77.5,免费评估
39,布莱顿大学University of Brighton,301.0,3.38,2.67,60.0,75.2,免费评估
40,金斯顿大学Kingston University,295.0,3.74,2.32,58.0,74.9,免费评估
41,曼彻斯特城市大学Manchester Metropolitan University,,3.95,2.69,38.0,74.4,免费评估
