Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,93.0,95.2,72.4,10.5,-,584,6,84,免费评估
2,巴斯大学University of Bath,98.6,100.0,98.5,89.8,13.3,7,531,8,71,免费评估
3,牛津大学University of Oxford,93.7,89.0,88.8,66.9,-,10,561,7,75,免费评估
4,伦敦大学学院University College London,91.7,96.0,93.5,73.8,12.1,-,508,7,73,免费评估
5,萨里大学University of Surrey,91.0,97.0,94.5,77.9,13,9,440,7,75,免费评估
6,圣安德鲁斯大学University of St Andrews,88.2,89.1,89.0,65.3,9.5,10,503,6,-,免费评估
7,白金汉大学The University of Buckingham,86.2,97.0,97.5,90.4,11.3,4,330,6,-,免费评估
8,格拉斯哥大学University of Glasgow,85.0,98.0,93.0,60.7,15.5,9,452,9,-,免费评估
9,约克大学The University of York,84.5,93.9,96.3,73.7,17.2,10,457,7,60,免费评估
10,南安普顿大学University of Southampton,84.4,89.1,92.0,69.0,13,8,414,8,73,免费评估
11,伯明翰大学University of Birmingham,84.3,94.0,92.3,72.6,16.5,9,420,8,81,免费评估
12,埃克塞特大学University of Exeter,84.1,92.1,93.0,75.2,13.9,8,457,6,70,免费评估
13,纽卡斯尔大学Newcastle University,83.9,94.1,94.2,77.5,15.6,8,410,8,64,免费评估
14,东英吉利大学University of East Anglia,83.4,89.0,97.5,73.6,12.1,9,401,8,56,免费评估
15,思克莱德大学University of Strathclyde,79.9,93.1,94.3,74.7,19,8,464,5,64,免费评估
16,布里斯托大学University of Bristol,78.4,88.1,90.8,60.1,17,7,484,8,66,免费评估
17,卡迪夫大学Cardiff University,78.1,88.0,89.7,65.3,18.8,9,456,7,71,免费评估
18,华威大学The University of Warwick,77.7,93.0,94.0,73.9,17.5,8,428,5,63,免费评估
19,朴茨茅斯大学University of Portsmouth,77.6,90.1,87.3,78.6,13.4,6,337,9,58,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.4,86.0,89.9,73.1,14.5,6,442,5,62,免费评估
21,肯特大学University of Kent,77.3,89.0,86.3,66.4,14.7,5,412,8,74,免费评估
22,杜伦大学Durham University,77.1,89.0,88.3,68.2,17.7,6,491,5,73,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,76.2,97.0,93.5,83.0,15.1,5,324,8,55,免费评估
24,萨塞克斯大学University of Sussex,76.1,87.9,90.0,62.4,17.5,8,398,7,75,免费评估
25,阿伯丁大学University of Aberdeen,75.5,87.0,86.7,66.9,14.5,7,443,9,53,免费评估
26,雷丁大学University of Reading,75.3,85.9,92.2,64.3,15.6,9,377,6,65,免费评估
27,伦敦城市大学City University London,75.2,91.0,91.0,76.2,13.6,4,356,7,62,免费评估
28,莱斯特大学University of Leicester,74.6,88.0,88.5,69.6,15.2,10,366,7,56,免费评估
29,拉夫堡大学Loughborough University,74.5,89.9,88.7,74.4,13.6,7,375,6,58,免费评估
30,斯特林大学University of Stirling,74.1,95.0,92.8,73.7,18.7,4,389,8,57,免费评估
31,班戈大学Bangor University,73.3,95.0,93.3,76.6,19.2,8,322,6,66,免费评估
32,利兹大学University of Leeds,72.3,87.0,91.8,55.2,17.4,7,435,7,62,免费评估
33,邓迪大学University of Dundee,71.8,94.9,93.8,59.6,18.9,4,420,7,63,免费评估
34,兰卡斯特大学Lancaster University,71.7,77.2,85.4,56.9,14.7,8,406,5,71,免费评估
35,爱丁堡大学The University of Edinburgh,71.4,70.0,76.8,41.9,10.5,10,494,6,56,免费评估
36,诺丁汉大学University of Nottingham,70.9,88.0,87.3,65.1,20.7,8,425,4,73,免费评估
