Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,圣安德鲁斯大学University of St Andrews,218.0,4.23,3.14,85.0,100.0,免费评估
2,"King's College London, University of London",204.0,3.86,3.12,83.0,97.2,免费评估
3,巴斯大学University of Bath,182.0,4.17,3.2,84.0,97.2,免费评估
4,伦敦大学学院University College London,174.0,3.99,3.03,87.0,96.3,免费评估
5,拉夫堡大学Loughborough University,148.0,4.23,2.97,93.0,96.3,免费评估
6,埃克塞特大学University of Exeter,162.0,3.99,2.85,94.0,96.0,免费评估
7,华威大学The University of Warwick,163.0,4.08,3.15,86.0,96.0,免费评估
8,思克莱德大学University of Strathclyde,204.0,3.94,3.17,72.0,96.0,免费评估
9,杜伦大学Durham University,182.0,3.84,3.05,88.0,95.9,免费评估
10,格拉斯哥大学University of Glasgow,195.0,3.79,2.81,85.0,95.9,免费评估
11,阿伯丁大学University of Aberdeen,187.0,3.87,3.02,83.0,95.5,免费评估
12,兰卡斯特大学Lancaster University,146.0,4.08,3.16,90.0,95.5,免费评估
13,利兹大学University of Leeds,151.0,4.17,3.18,86.0,95.5,免费评估
14,伦敦城市大学City University London,177.0,4.11,3.23,77.0,95.1,免费评估
15,约克大学The University of York,147.0,4.34,2.87,86.0,95.0,免费评估
16,"London School of Economics and Political Science, University of London",149.0,3.85,3.46,85.0,94.5,免费评估
17,曼彻斯特大学The University of Manchester,170.0,3.96,3.07,78.0,94.3,免费评估
18,斯特林大学University of Stirling,168.0,4.02,2.97,76.0,93.7,免费评估
19,南安普顿大学University of Southampton,148.0,4.19,2.9,81.0,93.7,免费评估
20,诺丁汉大学University of Nottingham,150.0,3.87,2.92,85.0,93.7,免费评估
21,谢菲尔德大学The University of Sheffield,141.0,3.96,3.12,87.0,93.7,免费评估
22,伯明翰大学University of Birmingham,152.0,3.72,2.84,87.0,93.5,免费评估
23,纽卡斯尔大学Newcastle University,161.0,3.81,2.72,84.0,93.5,免费评估
