Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,皇家艺术学院Royal College of Art,United Kingdom,100.0,,,90.9,99.1,免费评估
2,伦敦艺术大学University of the Arts London,United Kingdom,96.9,,,91.2,96.3,免费评估
3,Parsons School of Design at The New School,United States,93.4,,,89.2,93.0,免费评估
4,Rhode Island School of Design (RISD),United States,92.9,,,82.2,91.8,免费评估
5,Massachusetts Institute of Technology (MIT),United States,87.5,,,99.1,88.7,免费评估
6,Politecnico di Milano,Italy,85.7,,,89.6,86.1,免费评估
7,Aalto University,Finland,88.4,,,62.0,85.8,免费评估
8,The Glasgow School of Art,United Kingdom,85.0,,,74.3,83.9,免费评估
9,School of the Art Institute of Chicago (SAIC),United States,86.4,,,48.7,82.6,免费评估
10,Pratt Institute,United States,83.9,,,66.0,82.1,免费评估
11,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,83.3,,,70.4,82.0,免费评估
12,RMIT University,Australia,80.8,,,89.8,81.7,免费评估
13,Art Center College of Design,United States,82.1,,,70.1,80.9,免费评估
14,Stanford University,United States,78.4,,,95.7,80.1,免费评估
14,Tongji University,China,81.3,,,69.0,80.1,免费评估
16,The Hong Kong Polytechnic University,Hong Kong,80.8,,,71.3,79.9,免费评估
17,Carnegie Mellon University,United States,80.2,,,75.0,79.7,免费评估
18,Tsinghua University,China,77.8,,,91.8,79.2,免费评估
19,Design Academy Eindhoven,Netherlands,82.2,,,38.4,77.8,免费评估
20,The Royal Danish Academy of Fine Arts (KADK),Denmark,78.4,,,63.5,76.9,免费评估
21,California Institute of the Arts,United States,79.0,,,56.3,76.7,免费评估
22,California College of the Arts,United States,77.8,,,64.4,76.5,免费评估
23,University of Technology Sydney,Australia,74.3,,,88.3,75.7,免费评估
24,"École Nationale Supérieure de Création Industrielle, ENSCI Les Ateliers",France,77.3,,,54.0,75.0,免费评估
24,School of Visual Arts (SVA),United States,74.7,,,77.7,75.0,免费评估
26,Umea University,Sweden,76.2,,,59.8,74.6,免费评估
27,China Central Academy of Fine Arts,China,80.8,,,14.6,74.2,免费评估
28,拉夫堡大学Loughborough University,United Kingdom,74.4,,,68.1,73.8,免费评估
29,Yale University,United States,71.0,,,91.1,73.0,免费评估
30,"Nanyang Technological University, Singapore (NTU)",Singapore,71.0,,,87.9,72.7,免费评估
31,National University of Singapore (NUS),Singapore,70.4,,,91.1,72.5,免费评估
31,"University of California, Los Angeles (UCLA)",United States,70.6,,,89.6,72.5,免费评估
33,Columbia University,United States,70.6,,,88.9,72.4,免费评估
34,The University of Melbourne,Australia,69.5,,,90.8,71.6,免费评估
35,Universidad de Buenos Aires (UBA),Argentina,69.3,,,91.3,71.5,免费评估
36,伦敦大学学院University College London,United Kingdom,70.5,,,79.1,71.4,免费评估
37,牛津大学University of Oxford,United Kingdom,67.6,,,100.0,70.8,免费评估
38,Seoul National University,South Korea,69.3,,,83.6,70.7,免费评估
38,布莱顿大学University of Brighton,United Kingdom,71.4,,,63.9,70.7,免费评估
40,The University of Sydney,Australia,68.6,,,88.4,70.6,免费评估
41,Queensland University of Technology (QUT),Australia,69.4,,,78.1,70.3,免费评估
42,Swinburne University of Technology,Australia,69.6,,,74.6,70.1,免费评估
43,New York University (NYU),United States,68.0,,,87.9,70.0,免费评估
44,The University of New South Wales (UNSW Sydney),Australia,67.9,,,87.4,69.9,免费评估
45,Universidad de Palermo (UP),Argentina,68.5,,,79.1,69.6,免费评估
45,Universidad Nacional Autónoma de México (UNAM),Mexico,67.1,,,92.4,69.6,免费评估
47,Savannah College of Art and Design,United States,69.0,,,73.5,69.5,免费评估
48,Haute Ecole d'art et de design de Genève (HEAD),Switzerland,69.5,,,61.4,68.7,免费评估
49,"Konstfack University of Arts , Crafts and Design",Sweden,71.8,,,38.4,68.5,免费评估
49,Monash University,Australia,66.3,,,88.5,68.5,免费评估
49,Universität der Künste Berlin,Germany,69.0,,,64.1,68.5,免费评估
