Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,85%,3.3/9,576,82.00%,100.0,免费评估
2,牛津大学University of Oxford,83%,3.7/9,516,80.00%,97.4,免费评估
3,谢菲尔德大学The University of Sheffield,87%,3.6/9,434,71.00%,93.6,免费评估
4,约克大学The University of York,87%,3.6/9,436,70.00%,93.5,免费评估
5,曼彻斯特大学The University of Manchester,85%,3.8/9,435,70.00%,92.9,免费评估
6,帝国理工学院Imperial College London,77%,3.4/9,469,78.00%,91.2,免费评估
7,布里斯托大学University of Bristol,84%,3.0/9,444,72.00%,90.4,免费评估
8,邓迪大学University of Dundee,90%,3.7/9,351,61.00%,89.8,免费评估
8,萨里大学University of Surrey,79%,3.4/9,360,84.00%,89.8,免费评估
10,兰卡斯特大学Lancaster University,84%,3.3/9,380,73.00%,89.4,免费评估
11,莱斯特大学University of Leicester,85%,2.4/9,405,76.00%,88.8,免费评估
12,圣安德鲁斯大学University of St Andrews,85%,2.6/9,428,70.00%,88.5,免费评估
13,伦敦大学学院University College London,78%,3.4/9,423,72.00%,88.1,免费评估
14,萨塞克斯大学University of Sussex,84%,2.6/9,370,76.00%,87.9,免费评估
15,杜伦大学Durham University,77%,2.5/9,468,77.00%,87.7,免费评估
16,巴斯大学University of Bath,79%,2.5/9,450,74.00%,87.5,免费评估
17,东英吉利大学University of East Anglia,88%,2.5/9,349,70.00%,87.1,免费评估
18,格拉斯哥大学University of Glasgow,88%,2.9/9,372,62.00%,87.0,免费评估
19,爱丁堡大学The University of Edinburgh,78%,3.0/9,432,67.00%,86.0,免费评估
19,伦敦国王学院King's College London,79%,3.4/9,384,68.00%,86.0,免费评估
21,华威大学The University of Warwick,82%,2.5/9,422,68.00%,85.9,免费评估
22,阿斯顿大学Aston University,84%,2.8/9,316,73.00%,85.6,免费评估
23,伯明翰大学University of Birmingham,83%,2.5/9,387,66.00%,84.8,免费评估
23,利兹大学University of Leeds,82%,3.1/9,357,66.00%,84.8,免费评估
25,诺丁汉大学University of Nottingham,80%,2.9/9,375,67.00%,84.5,免费评估
26,埃克塞特大学University of Exeter,80%,2.5/9,377,69.00%,83.8,免费评估
26,纽卡斯尔大学Newcastle University,80%,3.0/9,365,65.00%,83.8,免费评估
28,卡迪夫大学Cardiff University,79%,2.9/9,385,65.00%,83.4,免费评估
29,利物浦大学The University of Liverpool,78%,2.3/9,400,69.00%,83.0,免费评估
30,布鲁内尔大学Brunel University,80%,1.6/9,308,82.00%,81.9,免费评估
31,阿伯丁大学University of Aberdeen,80%,2.9/9,337,61.00%,81.3,免费评估
32,The Queen's,82%,1.7/9,324,72.00%,81.1,免费评估
33,诺丁汉特伦特大学Nottingham Trent University,82%,3.1/9,193,71.00%,81.0,免费评估
34,肯特大学University of Kent,85%,1.8/9,295,68.00%,80.8,免费评估
35,南安普顿大学University of Southampton,77%,2.5/9,384,63.00%,80.6,免费评估
35,思克莱德大学University of Strathclyde,73%,2.9/9,344,72.00%,80.6,免费评估
37,西英格兰大学University of the West of England,87%,2.8/9,235,57.00%,80.1,免费评估
38,埃塞克斯大学University of Essex,79%,2.0/9,270,76.00%,80.0,免费评估
39,伦敦大学皇家霍洛威学院Royal Holloway University of London,73%,3.3/9,312,67.00%,79.9,免费评估
40,雷丁大学University of Reading,80%,1.8/9,334,66.00%,79.3,免费评估
41,赫特福德大学University of Hertfordshire,76%,1.8/9,249,84.00%,79.2,免费评估
42,阿伯泰邓迪大学University of Abertay Dundee,,2.4/9,252,71.00%,78.7,免费评估
43,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,84%,1.7/9,318,60.00%,78.4,免费评估
43,赫瑞瓦特大学Heriot Watt University,83%,1.9/9,291,63.00%,78.4,免费评估
43,基尔大学Keele University,84%,0.9/9,267,74.00%,78.4,免费评估
43,朴茨茅斯大学University of Portsmouth,84%,2.6/9,268,55.00%,78.4,免费评估
47,伦敦大学玛丽女王学院Queen Mary University of London,76%,2.0/9,349,67.00%,78.2,免费评估
48,索尔福德大学University of Salford,79%,1.8/9,232,76.00%,77.6,免费评估
49,阿尔斯特大学University of Ulster,87%,,248,79.00%,77.3,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,80%,1.2/9,261,72.00%,76.1,免费评估
51,赫尔大学The University of Hull,81%,1.3/9,281,65.00%,75.9,免费评估
52,布莱顿大学University of Brighton,77%,2.1/9,273,63.00%,75.6,免费评估
