Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,88.00%,87.70%,54.00%,570,87.60%,100.0,免费评估
2,杜伦大学Durham University,81.80%,85.00%,34.60%,554,86.10%,93.8,免费评估
3,华威大学The University of Warwick,91.00%,88.80%,45.20%,446,,93.4,免费评估
4,牛津大学University of Oxford,80.70%,84.80%,41.30%,554,77.40%,93.2,免费评估
5,纽卡斯尔大学Newcastle University,89.50%,89.70%,36.30%,426,86.10%,92.3,免费评估
6,伯明翰大学University of Birmingham,91.20%,91.40%,33.70%,389,83.90%,90.8,免费评估
7,圣安德鲁斯大学University of St Andrews,90.90%,92.20%,26.40%,475,77.40%,90.6,免费评估
8,萨里大学University of Surrey,97.70%,100.00%,39.10%,455,54.50%,90.2,免费评估
8,英国女王大学Queen's University Belfast,87.90%,89.30%,53.60%,371,68.30%,90.2,免费评估
10,King's College London,85.00%,88.80%,42.10%,430,72.30%,89.8,免费评估
11,埃克塞特大学University of Exeter,85.80%,91.10%,35.10%,460,71.60%,89.6,免费评估
12,伦敦大学学院University College London,72.20%,79.40%,43.70%,456,82.30%,89.4,免费评估
13,东英吉利大学University of East Anglia,93.30%,95.00%,33.10%,410,68.50%,89.0,免费评估
14,南安普顿大学University of Southampton,80.70%,87.70%,42.70%,432,71.50%,88.9,免费评估
14,兰卡斯特大学Lancaster University,75.70%,79.90%,47.00%,404,80.90%,88.9,免费评估
16,诺丁汉大学University of Nottingham,77.00%,83.10%,39.40%,418,82.40%,88.8,免费评估
17,约克大学The University of York,82.10%,91.40%,37.30%,425,,88.7,免费评估
18,巴斯大学University of Bath,82.60%,87.10%,27.40%,423,83.60%,88.3,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.90%,84.80%,48.30%,373,70.10%,88.3,免费评估
20,布里斯托大学University of Bristol,81.60%,84.90%,36.00%,429,76.10%,88.2,免费评估
21,曼彻斯特大学The University of Manchester,84.70%,87.50%,48.90%,400,62.30%,88.1,免费评估
22,阿伯丁大学University of Aberdeen,76.50%,84.80%,29.30%,476,78.60%,87.8,免费评估
23,肯特大学University of Kent,80.30%,84.10%,41.90%,351,80.90%,87.7,免费评估
24,University of Strathclyde,86.60%,89.80%,42.00%,459,55.00%,87.6,免费评估
25,利兹大学University of Leeds,81.30%,87.30%,30.60%,416,73.20%,86.4,免费评估
26,谢菲尔德大学The University of Sheffield,80.00%,84.10%,41.20%,410,65.40%,86.2,免费评估
27,利物浦大学The University of Liverpool,87.30%,92.30%,33.40%,361,67.50%,85.9,免费评估
28,赫瑞瓦特大学Heriot Watt University,80.80%,88.40%,26.30%,425,72.30%,85.6,免费评估
29,格拉斯哥大学University of Glasgow,85.50%,86.40%,26.30%,460,58.00%,84.5,免费评估
30,爱丁堡大学The University of Edinburgh,70.20%,76.20%,30.30%,490,69.50%,84.4,免费评估
31,罗汉普顿大学Roehampton University,91.70%,84.30%,21.80%,,65%*,84.2,免费评估
32,亚伯大学Aberystwyth University,93.00%,95.50%,16.60%,284,79.90%,84.1,免费评估
33,考文垂大学Coventry University,97.80%,97.10%,18.10%,303,69.40%,84.0,免费评估
34,阿斯顿大学Aston University,85.60%,88.00%,23.40%,343,73.50%,83.7,免费评估
35,斯旺西大学Swansea University,87.90%,88.10%,22.80%,309,68.20%,82.0,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,71.40%,75.00%,35.10%,365,68.40%,81.5,免费评估
37,莱斯特大学University of Leicester,85.90%,92.80%,16.90%,372*,61.10%,81.4,免费评估
37,Northumbria University,91.80%,95.40%,,341,75.60%,81.4,免费评估
39,朴茨茅斯大学University of Portsmouth,71.70%,87.80%,32.20%,289,72.80%,81.0,免费评估
40,Manchester Metropolitan University,84.50%,87.90%,29.00%,318,57.30%,80.6,免费评估
41,卡迪夫大学Cardiff University,76.20%,77.60%,32.50%,338,60.40%,79.7,免费评估
41,斯特林大学University of Stirling,67.20%,74.00%,29.80%,373,68.20%,79.7,免费评估
43,萨塞克斯大学University of Sussex,85.10%,85.30%,,365,72.90%,79.2,免费评估
44,赫尔大学The University of Hull,72.50%,77.10%,22.70%,348,68.70%,79.0,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,89.80%,90.60%,7.60%,290,65.70%,78.5,免费评估
46,班戈大学Bangor University,89.10%,91.50%,39.60%,291,33.00%,78.3,免费评估
47,切斯特大学University of Chester,79.90%,76.30%,17.30%,287,67.30%,77.1,免费评估
48,中央兰开夏大学University of Central Lancashire,80.70%,84.60%,15.20%,291*,61.40%,76.7,免费评估
49,威斯敏斯特大学University of Westminster,77.40%,82.80%,2.00%,297,53.50%,71.8,免费评估
50,阿尔斯特大学University of Ulster,72.50%,78.10%,22.40%,271,33.70%,69.7,免费评估
51,利兹贝克特大学Leeds Beckett University,60.50%,60.20%,,261*,75.80%,68.9,免费评估
