Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,89.0,4.0,530.0,79,100.0,免费评估
2,牛津大学University of Oxford,86.0,4.0,500.0,80,96.9,免费评估
3,杜伦大学Durham University,83.0,4.0,476.0,77,93.8,免费评估
4,布里斯托大学University of Bristol,86.0,4.0,473.0,70,93.6,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,74.0,3.4,482.0,87,89.8,免费评估
6,东英吉利大学University of East Anglia,85.0,3.6,407.0,65,88.3,免费评估
6,兰卡斯特大学Lancaster University,83.0,3.1,394.0,75,88.3,免费评估
8,圣安德鲁斯大学University of St Andrews,80.0,3.1,463.0,71,87.8,免费评估
9,伦敦大学学院University College London,77.0,3.5,474.0,71,87.7,免费评估
10,诺丁汉大学University of Nottingham,82.0,3.1,425.0,70,87.5,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,86.0,3.8,379.0,60,87.5,免费评估
12,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.0,3.2,400.0,67,87.0,免费评估
13,卡迪夫大学Cardiff University,86.0,3.5,346.0,64,86.4,免费评估
14,谢菲尔德大学The University of Sheffield,81.0,3.4,435.0,63,86.0,免费评估
15,拉夫堡大学Loughborough University,88.0,2.2,385.0,63,85.8,免费评估
16,埃克塞特大学University of Exeter,83.0,3.1,419.0,62,85.6,免费评估
17,伯明翰大学University of Birmingham,82.0,2.7,405.0,67,85.2,免费评估
18,格拉斯哥大学University of Glasgow,86.0,2.1,385.0,67,85.1,免费评估
19,南安普顿大学University of Southampton,79.0,3.2,424.0,65,85.0,免费评估
20,亚伯大学Aberystwyth University,88.0,3.2,325.0,58,84.7,免费评估
21,莱斯特大学University of Leicester,89.0,1.9,378.0,60,84.3,免费评估
21,萨塞克斯大学University of Sussex,82.0,2.9,372.0,66,84.3,免费评估
23,爱丁堡大学The University of Edinburgh,77.0,2.9,424.0,70,84.2,免费评估
23,利兹大学University of Leeds,80.0,3.7,393.0,61,84.2,免费评估
25,伦敦国王学院King's College London,78.0,3.4,395.0,67,84.0,免费评估
25,雷丁大学University of Reading,80.0,3.5,390.0,62,84.0,免费评估
27,邓迪大学University of Dundee,83.0,2.8,339.0,67,83.5,免费评估
28,纽卡斯尔大学Newcastle University,83.0,2.4,378.0,62,82.8,免费评估
29,曼彻斯特大学The University of Manchester,76.0,2.9,406.0,62,81.0,免费评估
30,赫尔大学The University of Hull,84.0,2.7,304.0,58,80.6,免费评估
31,利物浦大学The University of Liverpool,80.0,2.4,375.0,61,80.2,免费评估
32,谢菲尔德哈莱姆大学Sheffield Hallam University,84.0,2.8,301.0,57,80.0,免费评估
33,约克大学The University of York,76.0,2.5,391.0,64,79.8,免费评估
34,阿伯丁大学University of Aberdeen,81.0,2.2,311.0,61,78.6,免费评估
35,斯旺西大学Swansea University,81.0,2.8,321.0,53,78.5,免费评估
36,斯塔福德郡大学Staffordshire University,87.0,,236.0,76,77.7,免费评估
37,切斯特大学University of Chester,87.0,0.4,280.0,65,77.5,免费评估
38,思克莱德大学University of Strathclyde,83.0,0.8,362.0,57,76.7,免费评估
40,考文垂大学Coventry University,83.0,0.7,317.0,62,76.4,免费评估
40,英国女王大学Queen's University Belfast,80.0,2.2,323.0,54,76.4,免费评估
42,艾芝西尔大学Edge Hill University,91.0,0.2,239.0,58,76.1,免费评估
42,普利茅斯大学University of Plymouth,81.0,2.1,285.0,56,76.1,免费评估
44,基尔大学Keele University,85.0,,282.0,64,75.1,免费评估
45,斯特林大学University of Stirling,76.0,1.6,309.0,61,74.2,免费评估
46,布莱顿大学University of Brighton,87.0,1.3,272.0,42,73.4,免费评估
46,诺桑比亚大学Northumbria University,85.0,,281.0,58,73.4,免费评估
48,阿尔斯特大学University of Ulster,81.0,1.6,244.0,52,72.7,免费评估
