Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
34,赫尔大学The University of Hull,78.0,0.6,315.0,52,74.8,免费评估
35,诺桑比亚大学Northumbria University,81.0,0.5,305.0,46,73.5,免费评估
36,伯明翰大学University of Birmingham,74.0,0.4,350.0,54,72.9,免费评估
37,考文垂大学Coventry University,86.0,,278.0,50,72.6,免费评估
38,伯明翰城市大学Birmingham City University,84.0,0.3,273.0,45,72.4,免费评估
38,伦敦城市大学City University London,73.0,0.8,327.0,47,72.4,免费评估
40,林肯大学University of Lincoln,82.0,,300.0,53,72.3,免费评估
41,布鲁内尔大学Brunel University,77.0,0.7,314.0,38,71.7,免费评估
42,班戈大学Bangor University,82.0,,275.0,53,70.9,免费评估
42,贝德福德大学University of Bedfordshire,83.0,0.6,198.0,44,70.9,免费评估
44,龙比亚大学Napier University,82.0,0.1,316.0,40,70.5,免费评估
44,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.0,0.3,338.0,38,70.5,免费评估
46,伍斯特大学University of Worcester,83.0,,273.0,48,70.4,免费评估
47,斯塔福德郡大学Staffordshire University,79.0,0.4,222.0,54,70.1,免费评估
47,利物浦大学The University of Liverpool,72.0,0.4,375.0,44,70.1,免费评估
49,英国女王大学Queen's University Belfast,69.0,1.0,355.0,34,69.3,免费评估
50,索尔福德大学University of Salford,75.0,0.7,296.0,37,69.1,免费评估
51,阿尔斯特大学University of Ulster,86.0,,261.0,35,68.6,免费评估
52,切斯特大学University of Chester,73.0,0.2,289.0,57,68.4,免费评估
53,中央兰开夏大学University of Central Lancashire,81.0,,279.0,41,67.7,免费评估
54,南安普顿索伦特大学Southampton Solent University,83.0,,296.0,32,67.4,免费评估
55,布拉德福德大学University of Bradford,78.0,0.7,205.0,37,67.2,免费评估
56,蒂赛德大学Teesside University,75.0,0.4,249.0,46,67.1,免费评估
57,布莱顿大学University of Brighton,78.0,0.4,282.0,31,66.8,免费评估
58,巴斯斯巴大学Bath Spa University,75.0,,320.0,42,66.6,免费评估
59,西英格兰大学University of the West of England,75.0,0.2,295.0,42,66.2,免费评估
60,谢菲尔德哈莱姆大学Sheffield Hallam University,74.0,,279.0,50,66.1,免费评估
61,坎特伯雷大学Canterbury Christ Church University,78.0,,261.0,44,66.0,免费评估
62,西苏格兰大学University of the West of Scotland,73.0,,258.0,56,65.7,免费评估
63,曼彻斯特城市大学Manchester Metropolitan University,73.0,0.5,282.0,36,65.5,免费评估
63,普利茅斯大学University of Plymouth,66.0,0.5,295.0,50,65.5,免费评估
65,艾芝西尔大学Edge Hill University,79.0,,244.0,42,65.4,免费评估
66,利兹都会大学Leeds Metropolitan University,76.0,,259.0,45,65.1,免费评估
67,威斯敏斯特大学University of Westminster,70.0,,275.0,55,64.9,免费评估
68,东伦敦大学University of East London,77.0,0.6,192.0,33,64.6,免费评估
69,阿伯泰邓迪大学University of Abertay Dundee,,,247.0,45,64.0,免费评估
70,利物浦约翰摩尔斯大学Liverpool John Moores University,79.0,,282.0,29,63.9,免费评估
71,诺丁汉特伦特大学Nottingham Trent University,74.0,,271.0,40,63.5,免费评估
72,格林威治大学The University of Greenwich,78.0,,236.0,37,63.1,免费评估
73,北安普顿大学The University of Northampton,80.0,,251.0,29,63.0,免费评估
74,罗汉普顿大学Roehampton University,71.0,0.4,231.0,40,62.8,免费评估
74,德比大学University of Derby,77.0,,274.0,31,62.8,免费评估
76,桑德兰大学University of Sunderland,78.0,,269.0,29,62.6,免费评估
77,金斯顿大学Kingston University,71.0,0.3,264.0,36,62.5,免费评估
78,牛津布鲁克斯大学Oxford Brookes University,72.0,,333.0,30,62.3,免费评估
79,米德塞斯大学Middlesex University,74.0,,205.0,46,62.2,免费评估
80,剑桥安鲁大学Anglia Ruskin University,79.0,,221.0,29,61.4,免费评估
81,伦敦南岸大学London South Bank University,75.0,,191.0,42,60.8,免费评估
82,新白金汉大学Buckinghamshire New University,71.0,,225.0,42,59.9,免费评估
83,格拉摩根大学University of Glamorgan,71.0,,259.0,33,59.2,免费评估
84,格罗斯特大学University of Gloucestershire,66.0,,271.0,39,58.7,免费评估
85,伦敦都市大学London Metropolitan University,68.0,,208.0,43,57.8,免费评估
86,英国圣玛丽大学学院St Mary's University College,,,255.0,15,53.6,免费评估
