Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,97.0,97.0,86.0,14.6,,573.0,8.0,72.0,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,97.4,92.0,91.0,77.0,11.3,10.0,509.0,7.0,78.0,免费评估
3,圣安德鲁斯大学University of St Andrews,97.2,97.0,98.0,83.0,12.9,9.0,523.0,8.0,65.0,免费评估
4,布鲁内尔大学Brunel University,95.8,100.0,98.0,88.0,11.1,10.0,320.0,8.0,,免费评估
5,杜伦大学Durham University,95.6,97.0,97.0,88.0,15.6,7.0,544.0,7.0,75.0,免费评估
6,牛津大学University of Oxford,89.2,93.0,95.0,68.0,13.9,,556.0,7.0,69.0,免费评估
7,考陶尔德艺术学院Courtauld Institute of Art,88.7,83.0,93.0,83.0,11.4,9.0,459.0,8.0,51.0,免费评估
8,伦敦大学学院University College London,88.1,88.0,94.0,69.0,13.3,9.0,469.0,8.0,74.0,免费评估
9,伦敦国王学院King's College London,87.6,89.0,93.0,73.0,12.7,8.0,509.0,8.0,61.0,免费评估
10,布里斯托大学University of Bristol,86.4,86.0,94.0,86.0,19.4,8.0,463.0,8.0,69.0,免费评估
11,华威大学The University of Warwick,85.6,91.0,96.0,75.0,14.3,8.0,496.0,7.0,65.0,免费评估
12,东英吉利大学University of East Anglia,83.1,94.0,96.0,84.0,15.9,10.0,401.0,7.0,44.0,免费评估
13,格拉斯哥大学University of Glasgow,82.1,95.0,97.0,84.0,18.6,8.0,449.0,7.0,57.0,免费评估
14,约克大学The University of York,81.1,92.0,95.0,81.0,19.1,7.0,487.0,7.0,64.0,免费评估
15,埃克塞特大学University of Exeter,78.7,92.0,95.0,80.0,17.5,5.0,474.0,7.0,65.0,免费评估
16,肯特大学University of Kent,78.6,95.0,94.0,78.0,12.7,6.0,377.0,7.0,63.0,免费评估
17,UC Suffolk,78.4,100.0,99.0,96.0,22.9,,272.0,7.0,,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.6,90.0,93.0,75.0,15.8,6.0,413.0,8.0,62.0,免费评估
19,爱丁堡大学The University of Edinburgh,76.4,86.0,92.0,58.0,16.9,10.0,447.0,7.0,62.0,免费评估
20,兰卡斯特大学Lancaster University,76.0,89.0,94.0,76.0,17.0,5.0,423.0,6.0,73.0,免费评估
21,利物浦大学The University of Liverpool,75.0,93.0,96.0,75.0,17.8,9.0,404.0,6.0,53.0,免费评估
22,奇切斯特大学University of Chichester,74.1,100.0,100.0,95.0,20.8,2.0,272.0,10.0,,免费评估
23,伦敦大学亚非学院SOAS University of London,73.9,82.0,80.0,62.0,12.1,9.0,401.0,7.0,64.0,免费评估
24,诺丁汉大学University of Nottingham,73.5,91.0,95.0,72.0,18.8,5.0,443.0,7.0,71.0,免费评估
25,剑桥安鲁大学Anglia Ruskin University,72.5,98.0,96.0,83.0,17.0,10.0,239.0,6.0,30.0,免费评估
26,南安普顿大学University of Southampton,72.2,95.0,96.0,73.0,18.9,4.0,454.0,8.0,58.0,免费评估
27,伦敦大学玛丽女王学院Queen Mary University of London,72.1,87.0,92.0,77.0,16.8,,423.0,6.0,51.0,免费评估
28,莱斯特大学University of Leicester,72.0,91.0,92.0,79.0,16.2,8.0,411.0,5.0,45.0,免费评估
29,哈德斯菲尔德大学University of Huddersfield,71.0,96.0,96.0,88.0,16.7,6.0,307.0,5.0,51.0,免费评估
30,阿伯丁大学University of Aberdeen,70.9,97.0,95.0,70.0,18.6,7.0,394.0,7.0,57.0,免费评估
31,利兹大学University of Leeds,70.3,87.0,92.0,72.0,20.3,4.0,433.0,8.0,68.0,免费评估
32,伯明翰大学University of Birmingham,70.1,89.0,93.0,74.0,20.6,9.0,423.0,5.0,60.0,免费评估
33,萨塞克斯大学University of Sussex,69.8,90.0,94.0,72.0,20.4,7.0,382.0,7.0,61.0,免费评估
34,德比大学University of Derby,69.4,100.0,100.0,92.0,15.4,5.0,266.0,7.0,19.0,免费评估
35,谢菲尔德大学The University of Sheffield,68.6,96.0,96.0,72.0,22.1,4.0,466.0,7.0,60.0,免费评估
36,Newman University College,67.5,95.0,96.0,83.0,21.1,4.0,267.0,8.0,,免费评估
37,雷丁大学University of Reading,67.1,89.0,94.0,73.0,15.9,6.0,384.0,5.0,50.0,免费评估
