Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,222.0,4.07,3.48,94.0,100.0,免费评估
2,牛津大学University of Oxford,215.0,3.97,3.58,88.0,98.5,免费评估
3,帝国理工学院Imperial College London,192.0,4.18,3.46,92.0,98.1,免费评估
4,南安普顿大学University of Southampton,186.0,4.2,3.3,90.0,96.9,免费评估
5,思克莱德大学University of Strathclyde,210.0,4.07,3.1,86.0,96.9,免费评估
6,格拉斯哥大学University of Glasgow,203.0,3.75,3.25,92.0,96.7,免费评估
7,利兹大学University of Leeds,168.0,4.14,3.41,96.0,96.2,免费评估
8,阿伯丁大学University of Aberdeen,187.0,4.05,2.94,,95.1,免费评估
9,英国女王大学Queen's University Belfast,153.0,3.96,3.19,96.0,94.8,免费评估
10,布里斯托大学University of Bristol,172.0,3.91,3.3,86.0,94.4,免费评估
11,诺丁汉大学University of Nottingham,149.0,4.23,3.16,92.0,94.4,免费评估
12,巴斯大学University of Bath,163.0,4.21,3.04,90.0,94.3,免费评估
13,曼彻斯特大学The University of Manchester,171.0,4.09,3.14,86.0,94.3,免费评估
14,爱丁堡大学The University of Edinburgh,170.0,3.77,3.3,86.0,93.8,免费评估
15,赫瑞瓦特大学Heriot Watt University,174.0,3.81,3.3,82.0,93.4,免费评估
16,"King's College London, University of London",158.0,3.95,3.2,,93.4,免费评估
17,兰卡斯特大学Lancaster University,159.0,3.81,3.08,88.0,93.2,免费评估
18,埃克塞特大学University of Exeter,153.0,3.78,3.18,92.0,93.0,免费评估
19,伦敦大学学院University College London,148.0,3.95,3.37,84.0,92.9,免费评估
20,拉夫堡大学Loughborough University,146.0,4.15,2.65,92.0,92.9,免费评估
21,伯明翰大学University of Birmingham,157.0,3.85,2.97,90.0,92.9,免费评估
22,萨里大学University of Surrey,148.0,4.27,3.08,82.0,92.7,免费评估
23,纽卡斯尔大学Newcastle University,138.0,3.98,3.09,90.0,92.3,免费评估
24,"Aston University, Birmingham",164.0,4.18,2.86,78.0,92.0,免费评估
25,斯旺西大学Swansea University,121.0,4.0,3.29,90.0,91.8,免费评估
26,埃塞克斯大学University of Essex,123.0,4.09,2.89,92.0,91.7,免费评估
27,谢菲尔德大学The University of Sheffield,125.0,4.01,3.22,88.0,91.6,免费评估
28,"Northumbria University, Newcastle",145.0,4.1,2.8,82.0,91.5,免费评估
29,约克大学The University of York,139.0,4.17,2.91,84.0,91.3,免费评估
30,卡迪夫大学Cardiff University,133.0,3.94,3.31,86.0,91.2,免费评估
31,利物浦约翰摩尔斯大学Liverpool John Moores University,152.0,3.87,2.69,90.0,91.0,免费评估
