Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,80,95,56,12.7,10.0,515,6.0,,免费评估
2,格拉摩根大学University of Glamorgan,94.2,90,91,75,9.8,4.0,350,10.0,96.0,免费评估
3,卡迪夫大学Cardiff University,93.3,95,95,57,12.2,10.0,426,5.0,92.0,免费评估
4,普利茅斯大学University of Plymouth,91.2,93,96,87,8.7,8.0,335,8.0,82.0,免费评估
5,布鲁内尔大学Brunel University,80.9,98,97,64,12.6,3.0,337,9.0,81.0,免费评估
6,利物浦大学The University of Liverpool,80.1,91,93,66,9.8,9.0,374,4.0,81.0,免费评估
6,萨塞克斯大学University of Sussex,80.1,95,94,61,12.5,6.0,386,9.0,,免费评估
8,纽卡斯尔大学Newcastle University,75.4,97,93,65,13.7,4.0,414,5.0,77.0,免费评估
9,阿斯顿大学Aston University,75.3,85,85,77,14.4,6.0,409,2.0,95.0,免费评估
10,布里斯托大学University of Bristol,71.7,89,92,59,10.2,7.0,448,4.0,72.0,免费评估
11,诺丁汉大学University of Nottingham,69.2,92,95,70,15.6,7.0,428,4.0,,免费评估
12,伯明翰大学University of Birmingham,63.6,87,95,57,12.0,,414,7.0,71.0,免费评估
13,谢菲尔德哈莱姆大学Sheffield Hallam University,62.2,91,96,66,14.2,3.0,368,5.0,76.0,免费评估
14,曼彻斯特大学The University of Manchester,60.9,89,91,50,12.8,5.0,418,4.0,77.0,免费评估
15,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,57.9,91,90,60,15.2,4.0,377,7.0,75.0,免费评估
16,爱丁堡大学The University of Edinburgh,57.8,93,92,44,17.6,9.0,437,5.0,55.0,免费评估
17,罗伯特高登大学The Robert Gordon University,57.7,94,94,64,20.3,3.0,414,7.0,80.0,免费评估
18,德蒙福特大学De Montfort University,57.6,88,86,61,15.6,5.0,292,5.0,97.0,免费评估
19,赫特福德大学University of Hertfordshire,56.4,90,90,68,16.9,3.0,269,7.0,87.0,免费评估
20,东英吉利大学University of East Anglia,56.1,98,96,55,,,353,3.0,89.0,免费评估
21,英国女王大学Queen's University Belfast,55.3,90,91,46,10.1,9.0,362,7.0,60.0,免费评估
22,阿伯丁大学University of Aberdeen,55.1,95,89,73,14.4,4.0,320,6.0,70.0,免费评估
23,布拉德福德大学University of Bradford,54.7,96,89,62,16.7,4.0,362,3.0,89.0,免费评估
24,伯明翰城市大学Birmingham City University,40.7,66,94,52,20.9,3.0,325,8.0,76.0,免费评估
25,利兹大学University of Leeds,40.3,89,88,63,23.1,5.0,419,6.0,58.0,免费评估
26,北安普顿大学The University of Northampton,39.3,80,94,68,17.8,3.0,232,,,免费评估
27,剑桥安鲁大学Anglia Ruskin University,36.8,94,89,79,27.8,5.0,310,8.0,60.0,免费评估
28,曼彻斯特城市大学Manchester Metropolitan University,36.1,80,85,54,15.5,2.0,352,3.0,82.0,免费评估
29,伦敦城市大学City University London,33.0,79,86,45,15.4,4.0,382,1.0,92.0,免费评估
29,哥比亚大学University of Cumbria,33.0,85,82,61,19.9,3.0,306,2.0,96.0,免费评估
29,"St Mary's UC, Twickenham",33.0,96,95,72,25.6,2.0,225,6.0,71.0,免费评估
32,伦敦国王学院King's College London,30.2,89,87,55,28.5,7.0,421,3.0,66.0,免费评估
33,阿尔斯特大学University of Ulster,29.9,65,81,56,15.1,3.0,352,8.0,57.0,免费评估
