Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,94.5,95.7,96.3,98.5,96.9,免费评估
2,剑桥大学University of Cambridge,United Kingdom,95.2,93.0,93.7,100.0,96.2,免费评估
3,Stanford University,United States,89.8,96.6,96.5,91.7,93.9,免费评估
4,Johns Hopkins University,United States,91.3,95.9,93.9,88.6,92.0,免费评估
5,伦敦大学学院University College London,United Kingdom,75.7,96.9,93.0,89.6,90.9,免费评估
6,Washington University in St. Louis,United States,66.4,92.4,94.1,93.3,90.6,免费评估
7,Columbia University,United States,69.2,96.6,99.6,85.8,90.3,免费评估
7,University of Pennsylvania,United States,76.3,94.1,94.3,89.0,90.3,免费评估
9,Duke University,United States,71.9,89.2,96.5,91.2,90.1,免费评估
10,University of Toronto,Canada,93.7,96.2,92.8,83.2,89.9,免费评估
11,University of Zurich,Switzerland,65.7,95.7,92.1,90.4,89.7,免费评估
12,The University of Tokyo,Japan,86.3,90.2,87.4,88.7,88.5,免费评估
13,The University of Melbourne,Australia,87.8,92.1,88.4,86.3,88.4,免费评估
14,Universitat de Barcelona,Spain,75.1,84.2,89.5,88.5,86.3,免费评估
15,University of British Columbia,Canada,92.2,93.0,90.2,77.9,86.2,免费评估
15,University of Michigan-Ann Arbor,United States,69.5,94.9,93.9,80.0,86.2,免费评估
17,University of Copenhagen,Denmark,79.1,100.0,93.8,73.7,85.8,免费评估
18,McGill University,Canada,80.8,90.5,92.0,79.5,85.5,免费评估
18,爱丁堡大学The University of Edinburgh,United Kingdom,69.7,87.4,98.6,80.0,85.5,免费评估
20,National University of Singapore (NUS),Singapore,87.4,79.4,89.4,85.4,85.1,免费评估
21,The Australian National University,Australia,100.0,80.5,91.2,79.8,84.8,免费评估
21,伦敦国王学院King's College London,United Kingdom,63.8,91.5,93.4,80.6,84.8,免费评估
23,The University of Western Australia,Australia,69.0,90.2,91.0,80.5,84.4,免费评估
23,University of Washington,United States,59.3,93.8,97.7,76.6,84.4,免费评估
25,University of Basel,Switzerland,73.1,85.1,93.3,80.4,84.1,免费评估
26,Kyoto University,Japan,85.1,85.5,82.1,83.6,83.9,免费评估
27,Baylor College of Medicine,United States,38.8,85.1,95.6,86.6,83.7,免费评估
28,The University of Sydney,Australia,98.1,92.7,91.3,69.3,83.5,免费评估
29,Sorbonne University,France,74.9,88.2,91.0,77.5,83.3,免费评估
30,Monash University,Australia,75.9,89.9,91.4,75.6,83.2,免费评估
31,Peking University,China (Mainland),83.6,87.4,82.9,80.1,83.0,免费评估
32,The University of Texas Southwestern Medical Center at Dallas,United States,58.7,92.4,100.0,72.3,82.9,免费评估
33,McMaster University,Canada,63.5,94.6,97.0,71.3,82.8,免费评估
34,Vanderbilt University,United States,57.0,91.5,92.5,77.2,82.6,免费评估
35,Pennsylvania State University,United States,64.3,90.5,90.8,75.5,82.0,免费评估
36,KU Leuven,Belgium,53.7,88.2,92.3,77.2,81.4,免费评估
37,University of Florida,United States,67.9,89.5,83.6,78.1,81.3,免费评估
38,Northwestern University,United States,70.3,91.2,95.1,69.1,81.2,免费评估
39,Università di Padova,Italy,59.0,89.2,95.2,72.5,81.0,免费评估
40,Ludwig-Maximilians-Universität München,Germany,60.4,87.1,89.1,76.5,80.7,免费评估
41,The University of New South Wales (UNSW Sydney),Australia,81.1,87.8,87.6,71.3,80.5,免费评估
42,University of Geneva,Switzerland,66.6,83.8,88.3,76.2,80.2,免费评估
43,Case Western Reserve University,United States,72.4,86.3,89.6,72.1,80.1,免费评估
44,University of Alberta,Canada,75.9,90.5,90.9,67.0,79.7,免费评估
45,University of Otago,New Zealand,91.1,79.4,87.6,69.9,78.8,免费评估
46,Vrije Universiteit Amsterdam,Netherlands,58.9,78.3,83.3,80.9,78.7,免费评估
47,The Ohio State University,United States,72.0,92.7,88.5,65.0,78.5,免费评估
47,格拉斯哥大学University of Glasgow,United Kingdom,57.8,85.1,99.8,66.3,78.5,免费评估
49,Leiden University,Netherlands,77.5,82.0,94.5,66.4,78.4,免费评估
49,Universidade de São Paulo,Brazil,81.6,88.5,74.5,73.7,78.4,免费评估
