Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,圣安德鲁斯大学University of St Andrews,100.0,100.0,99.0,83.9,9.5,8,502,8,-,免费评估
2,埃克塞特大学University of Exeter,81.2,97.0,99.2,91.8,17.3,4,430,8,74,免费评估
3,格罗斯特大学University of Gloucestershire,80.6,100.0,100.0,91.6,9.2,4,296,7,-,免费评估
4,爱丁堡大学The University of Edinburgh,78.6,96.0,96.5,68.6,12.4,9,424,8,84,免费评估
5,剑桥大学University of Cambridge,77.4,93.0,94.5,76.8,13.8,10,515,1,86,免费评估
6,杜伦大学Durham University,75.3,89.1,92.8,76.0,12.7,6,475,6,83,免费评估
7,牛津大学University of Oxford,74.7,92.1,96.0,69.9,18.3,-,499,8,81,免费评估
8,肯特大学University of Kent,72.0,96.0,96.0,81.6,12.8,4,344,9,-,免费评估
9,曼彻斯特大学The University of Manchester,71.7,92.0,92.5,74.4,9.9,8,397,8,66,免费评估
10,诺丁汉大学University of Nottingham,69.9,88.1,91.5,64.1,13.2,7,400,8,83,免费评估
11,伦敦大学亚非学院SOAS University of London,69.6,86.1,89.5,71.0,8.7,9,357,8,-,免费评估
12,格拉斯哥大学University of Glasgow,69.2,87.0,94.2,70.9,16.1,6,464,8,-,免费评估
13,伯明翰大学University of Birmingham,66.7,90.0,95.0,81.8,15.9,6,364,6,79,免费评估
14,布里斯托大学University of Bristol,64.8,86.0,93.8,73.1,13.3,5,402,8,-,免费评估
15,兰卡斯特大学Lancaster University,62.8,88.0,88.2,61.6,8.2,8,422,4,-,免费评估
16,英国女王大学Queen's University Belfast,62.4,96.0,97.3,81.1,-,7,343,5,67,免费评估
17,利兹大学University of Leeds,60.4,93.1,92.8,81.7,14.7,6,370,7,55,免费评估
18,温切斯特大学University of Winchester,60.0,90.9,93.0,86.0,9.1,5,301,3,-,免费评估
19,伦敦国王学院King's College London,58.4,82.7,92.4,59.1,11.8,6,423,6,68,免费评估
20,谢菲尔德大学The University of Sheffield,56.8,95.0,94.5,70.1,24.4,5,434,8,-,免费评估
21,卡迪夫大学Cardiff University,55.8,92.9,92.8,78.0,17.6,7,370,5,-,免费评估
22,纽曼大学Newman University,55.3,95.0,94.5,84.8,16.6,4,261,5,61,免费评估
23,切斯特大学University of Chester,54.2,87.1,91.8,77.9,15.4,5,287,5,73,免费评估
24,"特威克南圣玛丽大学St Mary's, Twickenham",53.0,100.0,99.0,83.1,15.2,4,259,6,56,免费评估
25,坎特伯雷大学Canterbury Christ Church University,51.5,84.0,93.5,78.0,13.9,3,281,7,-,免费评估
26,奇切斯特大学University of Chichester,50.4,100.0,95.3,82.3,18.7,3,272,-,-,免费评估
27,海斯罗珀学院Heythrop College of the University of London,49.6,90.0,89.6,77.8,11,2,287,6,63,免费评估
28,利物浦霍普大学Liverpool Hope University,46.1,80.0,83.8,72.7,9.9,3,327,2,74,免费评估
29,约克圣约翰大学York St John University,40.1,90.9,89.9,83.0,14.9,4,274,1,57,免费评估
30,哥比亚大学University of Cumbria,39.9,91.0,97.0,89.1,24.8,2,256,3,-,免费评估
31,圣大卫三一学院University of Wales Trinity Saint David,38.3,79.0,80.7,76.0,15.3,4,261,4,51,免费评估
32,利兹圣三一大学Leeds Trinity University,35.6,70.0,83.5,59.2,14.5,3,275,4,-,免费评估
33,罗汉普顿大学Roehampton University,33.8,87.0,92.1,79.9,20.7,5,290,1,50,免费评估
34,巴斯斯巴大学Bath Spa University,33.6,84.9,93.3,86.0,27.9,4,305,7,39,免费评估
35,南威尔士大学The University of South Wales,29.8,82.2,81.6,66.1,14,4,-,2,-,免费评估
