Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,96.2,94.7,100.0,82.1,95.5,免费评估
2,Harvard University,United States,95.7,93.3,88.1,100.0,93.1,免费评估
3,Massachusetts Institute of Technology (MIT),United States,92.2,92.9,91.3,97.9,92.7,免费评估
4,University of Washington,United States,96.5,95.0,93.3,70.4,92.5,免费评估
5,剑桥大学University of Cambridge,United Kingdom,94.1,92.1,90.3,93.4,92.3,免费评估
6,California Institute of Technology (Caltech),United States,100.0,91.1,87.5,85.1,92.1,免费评估
7,"University of California, Berkeley (UCB)",United States,93.9,92.4,89.1,88.3,91.5,免费评估
8,Stanford University,United States,91.1,91.7,88.9,96.3,91.1,免费评估
9,牛津大学University of Oxford,United Kingdom,91.2,92.0,88.9,93.8,91.0,免费评估
10,Columbia University,United States,97.7,96.1,82.4,71.0,90.0,免费评估
10,University of Colorado Boulder,United States,98.4,94.1,83.4,72.3,90.0,免费评估
12,Pennsylvania State University,United States,90.0,91.5,86.6,92.4,89.7,免费评估
13,University of British Columbia,Canada,87.4,91.2,90.1,87.0,89.3,免费评估
14,Yale University,United States,90.0,95.2,80.5,88.1,88.5,免费评估
15,"University of California, Los Angeles (UCLA)",United States,90.6,91.0,83.7,86.7,88.3,免费评估
15,"University of California, San Diego (UCSD)",United States,90.2,95.1,86.6,67.3,88.3,免费评估
17,利兹大学University of Leeds,United Kingdom,88.0,93.3,87.4,76.3,88.2,免费评估
18,Princeton University,United States,95.5,95.8,75.4,78.0,87.8,免费评估
18,The University of Tokyo,Japan,90.2,87.1,85.0,90.9,87.8,免费评估
20,University of Toronto,Canada,91.2,91.9,81.8,79.9,87.5,免费评估
21,布里斯托大学University of Bristol,United Kingdom,88.6,92.2,88.0,66.6,87.3,免费评估
22,University of Texas at Austin,United States,91.2,90.7,83.8,75.2,87.2,免费评估
23,Utrecht University,Netherlands,87.4,92.8,88.3,65.8,87.1,免费评估
24,The Australian National University,Australia,86.0,90.8,84.3,86.9,87.0,免费评估
24,The University of Arizona,United States,91.7,91.7,83.4,69.1,87.0,免费评估
24,University of Hawaiʻi at Mānoa,United States,93.3,94.4,72.9,88.6,87.0,免费评估
27,爱丁堡大学The University of Edinburgh,United Kingdom,86.4,91.8,82.7,85.1,86.8,免费评估
28,Colorado State University,United States,90.2,96.6,72.0,90.2,86.7,免费评估
29,帝国理工学院Imperial College London,United Kingdom,87.8,89.1,82.5,87.5,86.6,免费评估
30,McGill University,Canada,85.6,91.4,83.5,83.6,86.5,免费评估
31,"University of California, Davis",United States,87.2,93.2,81.3,78.8,86.4,免费评估
32,"University of Maryland, College Park",United States,97.4,93.7,68.1,81.9,86.0,免费评估
33,Peking University,China (Mainland),91.7,90.9,73.4,85.4,85.3,免费评估
34,Sorbonne University,France,93.9,91.8,74.6,71.3,85.2,免费评估
34,University of Oslo,Norway,88.2,91.3,80.5,72.0,85.2,免费评估
36,The University of Western Australia,Australia,87.2,89.7,78.0,86.3,85.1,免费评估
37,Oregon State University,United States,87.0,92.7,81.7,64.5,84.9,免费评估
38,The University of New South Wales (UNSW Sydney),Australia,88.2,90.2,73.6,91.4,84.7,免费评估
39,Texas A&M University,United States,88.0,89.7,76.2,84.4,84.6,免费评估
40,伦敦大学学院University College London,United Kingdom,90.4,89.7,77.2,73.1,84.5,免费评估
41,China University of Geosciences,China (Mainland),94.7,87.7,83.6,45.9,84.4,免费评估
42,University of Bergen,Norway,85.8,91.6,79.6,69.5,84.1,免费评估
43,Curtin University,Australia,86.4,91.0,74.0,83.8,83.8,免费评估
43,Delft University of Technology,Netherlands,82.1,86.6,82.0,86.0,83.8,免费评估
45,University of Alberta,Canada,83.6,88.5,78.1,86.0,83.7,免费评估
46,Tsinghua University,China (Mainland),90.9,89.9,68.8,86.0,83.5,免费评估
47,The University of Melbourne,Australia,82.4,90.2,76.8,85.0,83.3,免费评估
48,University of Tasmania,Australia,86.0,91.0,78.4,64.6,83.1,免费评估
49,Wageningen University & Research,Netherlands,87.2,95.4,67.5,80.0,83.0,免费评估
50,The University of Hong Kong,Hong Kong SAR,84.3,93.0,71.7,81.5,82.9,免费评估
50,南安普顿大学University of Southampton,United Kingdom,86.8,89.6,77.8,66.2,82.9,免费评估
