Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,90.3%,86.8%,49.0%,578.0,93.3%,100.0,免费评估
2,巴斯大学University of Bath,89.5%,89.9%,52.9%,538.0,93.7%,99.7,免费评估
3,Cardiff University,91.8%,87.9%,40.7%,466.0,94.4%,95.8,免费评估
4,谢菲尔德大学The University of Sheffield,86.6%,87.0%,36.6%,479.0,93.1%,94.1,免费评估
5,伦敦大学学院University College London,75.7%,73.8%,54.1%,494.0,88.9%,93.0,免费评估
6,肯特大学University of Kent,87.8%,89.6%,33.3%,406.0,91.1%,91.4,免费评估
7,爱丁堡大学The University of Edinburgh,73.0%,81.7%,35.1%,503.0,90.7%,90.9,免费评估
8,利物浦大学The University of Liverpool,76.1%,78.4%,43.5%,422.0,87.5%,89.3,免费评估
9,纽卡斯尔大学Newcastle University,75.2%,84.5%,43.7%,435.0,83.1%,89.2,免费评估
10,思克莱德大学University of Strathclyde,75.4%,73.8%,23.0%,465.0,94.0%,88.1,免费评估
11,英国女王大学Queen's University Belfast,89.8%,92.9%,35.2%,384.0,72.8%,87.7,免费评估
12,西英格兰大学University of the West of England,94.5%,96.3%,10.6%,335.0,91.5%,87.5,免费评估
13,诺桑比亚大学Northumbria University,92.1%,90.9%,5.9%,403.0,87.0%,86.8,免费评估
14,邓迪大学University of Dundee,78.9%,76.3%,8.7%,422.0,100.0%,86.6,免费评估
15,诺丁汉大学University of Nottingham,77.1%,77.4%,14.8%,459.0,90.7%,86.5,免费评估
16,罗伯特高登大学The Robert Gordon University,88.9%,83.9%,8.3%,390.0,88.6%,85.8,免费评估
17,牛津布鲁克斯大学Oxford Brookes University,85.2%,84.0%,17.6%,417.0,80.2%,85.5,免费评估
18,布莱顿大学University of Brighton,90.5%,90.8%,13.1%,360.0,82.7%,85.4,免费评估
19,曼彻斯特建筑学院Manchester School of Architecture,81.0%,84.0%,12.6%,423.0,84.1%,85.0,免费评估
19,Coventry University,93.5%,94.8%,10.3%,310.0,85.4%,85.0,免费评估
21,德蒙福特大学De Montfort University,79.1%,80.2%,35.9%,291.0,86.0%,84.5,免费评估
22,创意艺术大学University for the Creative Arts,92.1%,92.1%,3.4%,340.0,82.6%,83.6,免费评估
23,谢菲尔德哈莱姆大学Sheffield Hallam University,83.2%,88.1%,13.4%,340.0,84.5%,83.5,免费评估
23,哈德斯菲尔德大学University of Huddersfield,92.2%,92.3%,,328.0,86.2%,83.5,免费评估
25,伯恩茅斯艺术大学Arts University Bournemouth,87.6%,89.8%,2.4%,306.0,85.0%,81.7,免费评估
26,诺丁汉特伦特大学Nottingham Trent University,84.9%,88.9%,3.4%,315.0,84.2%,81.4,免费评估
27,索尔福德大学University of Salford,89.9%,94.6%,19.6%,310.0,65.5%,81.3,免费评估
28,伦敦艺术大学University of the Arts London,86.9%,84.3%,,370.0,78.8%,81.2,免费评估
29,普利茅斯大学University of Plymouth,85.5%,89.5%,13.2%,313.0,74.6%,81.0,免费评估
30,利兹贝克特大学Leeds Beckett University,85.4%,89.4%,5.6%,297.0,81.0%,80.7,免费评估
31,利物浦约翰摩尔斯大学Liverpool John Moores University,87.2%,86.4%,4.9%,338.0,75.2%,80.5,免费评估
31,威斯敏斯特大学University of Westminster,84.3%,83.8%,10.7%,370.0,70.1%,80.5,免费评估
33,阿尔斯特大学University of Ulster,72.5%,78.3%,28.6%,298.0,75.2%,79.5,免费评估
33,金斯顿大学Kingston University,84.6%,87.2%,10.1%,319.0,71.4%,79.5,免费评估
35,朴茨茅斯大学University of Portsmouth,84.1%,87.1%,,314.0,78.2%,79.1,免费评估
35,格林威治大学The University of Greenwich,88.8%,80.8%,2.0%,353.0,70.5%,79.1,免费评估
37,龙比亚大学Napier University,71.6%,73.0%,5.7%,387.0,80.6%,78.9,免费评估
38,东伦敦大学University of East London,94.8%,91.5%,8.1%,272.0,60.6%,77.7,免费评估
39,卡迪夫都市大学Cardiff Metropolitan University,75.9%,70.8%,,286.0,82.7%,75.9,免费评估
39,University of Lincoln,64.3%,73.5%,3.2%,356.0,79.3%,75.9,免费评估
41,伦敦南岸大学London South Bank University,80.8%,78.8%,19.6%,247.0,62.7%,75.3,免费评估
42,米德塞斯大学Middlesex University,84.9%,87.3%,13.3%,232.0,60.3%,74.9,免费评估
42,伯明翰城市大学Birmingham City University,71.7%,77.4%,9.6%,320.0,67.0%,74.9,免费评估
44,德比大学University of Derby,78.9%,79.4%,6.7%,282.0,66.6%,74.8,免费评估
45,中央兰开夏大学University of Central Lancashire,68.6%,71.6%,3.0%,312.0,76.6%,74.5,免费评估
46,伦敦都市大学London Metropolitan University,75.8%,72.3%,7.2%,270.0,70.0%,73.9,免费评估
47,南安普顿索伦特大学Southampton Solent University,88.8%,88.7%,,225.0,61.9%,73.8,免费评估
48,剑桥安鲁大学Anglia Ruskin University,77.4%,77.8%,5.2%,227.0,67.9%,72.7,免费评估
49,北安普顿大学The University of Northampton,79.4%,69.8%,,244.0,68.0%,71.8,免费评估
50,波尔顿大学University of Bolton,52.9%,62.8%,2.5%,,74.1%,66.8,免费评估
51,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,63.1%,71.2%,9.1%,,42.9%,61.6,免费评估
