Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,爱丁堡大学The University of Edinburgh,86.0%,83.7%,46.8%,216,95.6%,100.0,免费评估
2,格拉斯哥大学University of Glasgow,85.0%,82.0%,42.3%,225,98.8%,98.1,免费评估
3,诺丁汉大学University of Nottingham,96.8%,97.0%,36.4%,182,99.2%,91.9,免费评估
3,剑桥大学University of Cambridge,66.5%,63.2%,43.1%,226,97.8%,91.9,免费评估
5,皇家兽医学院Royal Veterinary College,82.0%,84.1%,40.8%,188,97.4%,90.3,免费评估
6,布里斯托大学University of Bristol,78.8%,80.0%,33.2%,194,95.1%,85.1,免费评估
7,利物浦大学The University of Liverpool,,,32.9%,176,98.1%,84.0,免费评估
