Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,剑桥大学University of Cambridge,United Kingdom,100.0,92.2,92.4,99.4,96.1,免费评估
2,牛津大学University of Oxford,United Kingdom,98.2,92.9,94.6,98.8,96.0,免费评估
3,Stanford University,United States,92.0,92.4,93.2,91.7,92.4,免费评估
4,Johns Hopkins University,United States,88.3,92.8,97.1,89.7,91.8,免费评估
5,伦敦大学学院University College London,United Kingdom,89.7,91.5,97.8,79.7,91.2,免费评估
6,Columbia University,United States,86.4,97.1,97.4,75.9,90.8,免费评估
7,University of Copenhagen,Denmark,82.1,92.2,100.0,87.5,89.6,免费评估
8,University of Toronto,Canada,83.6,89.2,94.9,99.7,89.4,免费评估
9,The University of Melbourne,Australia,87.5,87.0,92.4,89.7,88.8,免费评估
10,McGill University,Canada,86.4,90.4,91.2,87.6,88.7,免费评估
11,The University of Tokyo,Japan,88.6,86.4,89.2,89.5,88.3,免费评估
12,Washington University in St. Louis,United States,83.9,91.7,92.4,75.8,87.2,免费评估
13,The University of Sydney,Australia,81.4,88.8,91.2,94.6,87.0,免费评估
14,University of Pennsylvania,United States,77.7,95.2,96.9,78.0,86.9,免费评估
15,The Australian National University,Australia,86.5,88.0,80.5,100.0,86.7,免费评估
16,伦敦国王学院King's College London,United Kingdom,81.1,95.4,92.1,68.9,86.2,免费评估
17,Duke University,United States,78.3,95.5,94.4,72.6,86.1,免费评估
17,University of Michigan,United States,80.0,91.7,94.1,76.5,86.1,免费评估
19,University of Zurich,Switzerland,84.3,89.7,94.6,53.0,85.1,免费评估
20,Monash University,Australia,78.2,90.7,88.5,81.7,84.3,免费评估
21,Peking University,China,82.1,83.1,87.4,87.0,84.2,免费评估
22,The University of Western Australia,Australia,79.6,90.2,89.2,74.2,84.1,免费评估
22,University of British Columbia,Canada,76.4,89.9,91.8,81.0,84.1,免费评估
24,Kyoto University,Japan,83.7,83.5,85.1,84.0,84.0,免费评估
25,爱丁堡大学The University of Edinburgh,United Kingdom,79.9,94.6,85.5,69.2,83.9,免费评估
26,National University of Singapore (NUS),Singapore,83.5,88.1,76.6,87.8,83.4,免费评估
26,The University of Texas Southwestern Medical Center at Dallas,United States,74.0,96.5,91.5,67.9,83.4,免费评估
28,Sorbonne University,France,77.8,89.0,85.9,83.4,83.2,免费评估
29,Baylor College of Medicine,United States,82.1,94.5,85.1,48.5,82.6,免费评估
30,Universitat de Barcelona,Spain,79.3,89.4,84.2,71.6,82.3,免费评估
30,University of Washington,United States,71.0,95.6,93.8,65.2,82.3,免费评估
32,McMaster University,Canada,68.8,95.8,93.2,70.3,81.8,免费评估
33,National Taiwan University (NTU),Taiwan,81.3,83.1,77.7,87.9,81.5,免费评估
34,Pennsylvania State University,United States,78.9,87.8,89.2,55.9,81.4,免费评估
35,University of Basel,Switzerland,79.4,91.6,83.8,54.4,81.1,免费评估
36,Keio University,Japan,87.0,79.9,78.9,65.1,81.0,免费评估
36,Università di Padova,Italy,72.9,91.6,89.9,65.1,81.0,免费评估
38,Universität Frankfurt am Main,Germany,68.2,100.0,89.5,61.2,80.8,免费评估
38,"University of California, Davis",United States,66.6,91.8,94.1,77.3,80.8,免费评估
40,University of Lausanne,Switzerland,76.8,89.0,85.5,63.7,80.7,免费评估
41,曼彻斯特大学The University of Manchester,United Kingdom,75.8,85.6,84.7,76.4,80.5,免费评估
42,University of Geneva,Switzerland,71.8,89.0,84.2,76.5,79.7,免费评估
43,布里斯托大学University of Bristol,United Kingdom,70.5,89.1,85.9,76.4,79.6,免费评估
43,University of Florida,United States,71.7,83.3,89.2,78.4,79.6,免费评估
45,Northwestern University,United States,64.1,93.4,91.5,75.3,79.4,免费评估
46,Ludwig-Maximilians-Universität München,Germany,75.3,87.6,85.1,59.7,79.3,免费评估
46,The University of New South Wales (UNSW Sydney),Australia,68.5,87.6,86.7,82.9,79.3,免费评估
48,University of Oslo,Norway,70.3,91.7,86.7,63.1,79.0,免费评估
49,University of Virginia,United States,67.5,90.5,87.1,73.2,78.7,免费评估
50,Lund University,Sweden,75.1,85.8,85.5,56.9,78.6,免费评估
