Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,卡迪夫大学Cardiff University,,4.05,3.0,,100.0,免费评估
2,剑桥大学University of Cambridge,578.0,3.72,2.4,,96.8,免费评估
3,牛津大学University of Oxford,549.0,3.81,2.6,70.0,96.8,免费评估
4,爱丁堡大学The University of Edinburgh,488.0,3.84,1.95,84.0,95.1,免费评估
5,伦敦大学亚非学院SOAS University of London,429.0,3.95,2.75,62.0,93.0,免费评估
6,诺丁汉大学University of Nottingham,388.0,4.03,2.1,76.0,92.1,免费评估
7,利兹大学University of Leeds,424.0,4.09,2.35,60.0,91.3,免费评估
8,索尔福德大学University of Salford,,3.77,2.1,,89.2,免费评估
9,谢菲尔德大学The University of Sheffield,392.0,3.97,2.0,62.0,88.6,免费评估
10,曼彻斯特大学The University of Manchester,408.0,3.71,2.25,56.0,87.8,免费评估
11,纽卡斯尔大学Newcastle University,391.0,3.97,,,85.1,免费评估
12,牛津布鲁克斯大学Oxford Brookes University,335.0,4.23,,46.0,82.1,免费评估
13,中央兰开夏大学University of Central Lancashire,289.0,3.58,,,78.8,免费评估
