Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,98.0,50.9,66.0,100.0,,262.2,免费评估
2,约翰霍普金斯大学Johns Hopkins University,UnitedStates,100.0,52.9,68.5,49.8,,216.3,免费评估
3,London School of Hygiene & Tropical Medicine,UnitedKingdom,62.0,55.2,90.1,58.3,,193.5,免费评估
4,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,63.3,48.2,58.2,68.1,,191.1,免费评估
5,Karolinska Institute,Sweden,56.0,52.0,81.7,62.8,,187.1,免费评估
6,伦敦大学学院University College London,UnitedKingdom,62.1,53.3,76.4,55.0,,185.8,免费评估
7,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,66.3,53.7,61.1,52.9,,185.1,免费评估
8,埃默里大学Emory University,UnitedStates,64.9,55.2,60.9,51.1,,183.4,免费评估
9,哥伦比亚大学Columbia University,UnitedStates,58.8,53.0,60.9,59.0,,183.0,免费评估
10,多伦多大学University of Toronto,Canada,69.6,48.4,69.0,48.4,,180.2,免费评估
11,布里斯托大学University of Bristol,UnitedKingdom,36.0,67.5,69.5,58.3,,175.6,免费评估
12,University of Copenhagen,Denmark,50.8,51.6,77.2,55.0,,172.9,免费评估
13,牛津大学University of Oxford,UnitedKingdom,53.0,59.1,85.4,43.4,,172.6,免费评估
14,帝国理工学院Imperial College London,UnitedKingdom,49.5,58.0,83.1,48.4,,172.5,免费评估
15,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,58.8,45.0,49.7,56.7,,170.5,免费评估
16,旧金山大学University of San Francisco,UnitedStates,64.5,52.9,61.9,37.7,,167.5,免费评估
17,"加州大学伯克利分校University of California,Berkeley",UnitedStates,37.1,54.6,61.0,60.2,,164.0,免费评估
18,昆士兰大学The University of Queensland,Australia,49.8,55.9,69.3,41.2,,160.7,免费评估
19,波士顿大学Boston University,UnitedStates,46.4,54.0,58.6,47.9,,160.0,免费评估
20,Utrecht University,Netherlands,44.5,49.6,76.1,50.2,,159.6,免费评估
21,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,57.0,46.9,55.8,43.4,,158.4,免费评估
22,英属哥伦比亚大学University of British Columbia,Canada,50.6,52.6,68.2,41.2,,158.1,免费评估
23,剑桥大学University of Cambridge,UnitedKingdom,41.4,63.1,76.0,37.1,,156.7,免费评估
24,耶鲁大学Yale University,UnitedStates,52.6,54.6,57.6,37.7,,156.3,免费评估
25,Erasmus University Rotterdam,Netherlands,45.8,56.9,73.8,38.3,,155.8,免费评估
25,墨尔本大学The University of Melbourne,Australia,51.3,56.1,68.8,34.5,,155.8,免费评估
27,University of Crete,Greece,15.9,100.0,88.4,21.4,,155.0,免费评估
28,Pompeu Fabra University,Spain,24.1,58.6,81.2,51.6,,150.5,免费评估
29,爱丁堡大学The University of Edinburgh,UnitedKingdom,33.2,68.4,71.4,33.9,,149.8,免费评估
30,杜克大学Duke University,UnitedStates,47.6,51.3,59.3,38.9,,149.7,免费评估
30,斯坦福大学Stanford University,UnitedStates,44.2,56.7,58.6,37.1,,149.7,免费评估
32,University of Basel,Switzerland,34.9,54.4,86.9,40.6,,147.3,免费评估
33,麦吉尔大学McGill University,Canada,46.1,45.9,72.7,40.6,,147.2,免费评估
34,布朗大学Brown University,UnitedStates,43.5,51.5,52.3,40.6,,146.0,免费评估
35,Aarhus University,Denmark,38.2,51.3,73.6,41.2,,145.5,免费评估
36,纽约大学New York University,UnitedStates,43.0,56.7,51.3,35.2,,145.2,免费评估
37,悉尼大学The University of Sydney,Australia,56.2,50.9,65.5,24.4,,144.7,免费评估
38,伦敦国王学院King's College London,UnitedKingdom,43.4,53.7,69.6,31.8,,142.8,免费评估
38,西北大学Northwestern University,UnitedStates,52.6,58.8,45.2,22.5,,142.8,免费评估
40,宾夕法尼亚大学University of Pennsylvania,UnitedStates,53.5,53.2,48.1,26.2,,142.5,免费评估
41,University of Oslo,Norway,40.8,49.2,75.3,37.1,,142.2,免费评估
42,Icahn School of Medicine at Mount Sinai,UnitedStates,33.1,54.3,58.9,42.8,,142.0,免费评估
43,利物浦大学The University of Liverpool,UnitedKingdom,38.7,60.4,84.2,25.3,,141.3,免费评估
44,蒙特利尔大学University of Montreal,Canada,38.5,48.2,66.6,40.1,,140.0,免费评估
45,范德堡大学Vanderbilt University,UnitedStates,40.0,58.3,59.1,29.5,,139.6,免费评估
46,All India Institute of Medical Sciences,India,16.6,97.7,67.3,11.7,,139.5,免费评估
47,南加州大学University of Southern California,UnitedStates,41.0,45.6,49.6,40.6,,137.1,免费评估
48,西澳大学The University of Western Australia,Australia,34.9,64.5,63.9,24.4,,136.6,免费评估
49,Lund University,Sweden,35.6,50.3,74.0,35.8,,136.5,免费评估
50,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,UnitedStates,48.1,48.8,48.3,29.5,,136.1,免费评估
