Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,76.3%,84.5%,67.0%,642,96.6%,100.0,免费评估
2,帝国理工学院Imperial College London,88.1%,93.5%,59.6%,590,88.9%,99.4,免费评估
3,布拉德福德大学University of Bradford,82.8%,94.0%,52.3%,527,84.4%,94.9,免费评估
4,巴斯大学University of Bath,85.3%,91.4%,37.4%,502,89.0%,93.4,免费评估
5,利兹大学University of Leeds,84.3%,90.1%,40.9%,461,93.1%,93.3,免费评估
6,拉夫堡大学Loughborough University,85.9%,92.3%,41.8%,419,93.6%,93.1,免费评估
7,兰卡斯特大学Lancaster University,83.0%,87.8%,41.6%,410,98.0%,92.6,免费评估
8,赫瑞瓦特大学Heriot Watt University,85.1%,91.4%,47.8%,431,85.1%,92.1,免费评估
9,伯明翰大学University of Birmingham,82.8%,85.5%,37.7%,438,94.1%,91.7,免费评估
10,南安普顿大学University of Southampton,70.2%,83.6%,52.3%,464,93.0%,91.3,免费评估
11,思克莱德大学University of Strathclyde,74.5%,88.2%,37.2%,508,86.6%,90.5,免费评估
12,谢菲尔德大学The University of Sheffield,79.1%,87.3%,36.0%,475,87.7%,90.4,免费评估
13,萨里大学University of Surrey,82.2%,91.3%,30.8%,429,90.3%,90.3,免费评估
13,诺丁汉大学University of Nottingham,81.5%,89.1%,40.8%,436,85.4%,90.3,免费评估
15,Cardiff University,78.5%,87.3%,30.2%,440,92.9%,89.8,免费评估
16,斯旺西大学Swansea University,81.8%,88.1%,45.5%,340,89.2%,89.2,免费评估
17,格拉斯哥大学University of Glasgow,65.5%,80.8%,47.2%,469,87.9%,88.4,免费评估
18,爱丁堡大学The University of Edinburgh,63.1%,77.4%,50.3%,491,86.9%,88.3,免费评估
19,阿伯丁大学University of Aberdeen,72.9%,79.4%,28.4%,458,93.6%,88.1,免费评估
20,埃克塞特大学University of Exeter,70.8%,79.3%,36.4%,432,92.4%,87.8,免费评估
21,曼彻斯特大学The University of Manchester,70.4%,81.3%,35.1%,462,86.8%,87.4,免费评估
21,伦敦大学学院University College London,65.8%,79.3%,44.6%,496,82.1%,87.4,免费评估
23,邓迪大学University of Dundee,77.6%,81.2%,34.1%,431,80.0%,86.4,免费评估
23,Coventry University,87.9%,90.7%,10.3%,341,90.8%,86.4,免费评估
25,利物浦大学The University of Liverpool,73.1%,84.4%,32.1%,377,89.3%,86.2,免费评估
26,纽卡斯尔大学Newcastle University,69.2%,83.8%,30.2%,404,90.1%,86.0,免费评估
27,英国女王大学Queen's University Belfast,71.3%,81.0%,36.7%,389,85.9%,85.7,免费评估
28,布鲁内尔大学Brunel University,76.9%,83.5%,23.7%,387,83.2%,84.7,免费评估
29,埃塞克斯大学University of Essex,75.3%,79.1%,24.0%,351,90.1%,84.4,免费评估
29,罗伯特高登大学The Robert Gordon University,74.4%,79.2%,8.8%,427,91.5%,84.4,免费评估
31,伦敦大学玛丽女王学院Queen Mary University of London,72.2%,81.4%,46.7%,374,73.6%,84.2,免费评估
32,德蒙福特大学De Montfort University,90.5%,91.6%,12.5%,275,83.0%,83.9,免费评估
33,德比大学University of Derby,90.4%,88.3%,6.7%,274,87.3%,83.6,免费评估
34,蒂赛德大学Teesside University,79.3%,85.9%,5.8%,326,92.5%,83.4,免费评估
34,桑德兰大学University of Sunderland,86.9%,85.1%,8.8%,260,91.9%,83.4,免费评估
34,赫尔大学The University of Hull,78.9%,86.3%,16.5%,319,86.4%,83.4,免费评估
37,阿斯顿大学Aston University,71.3%,80.8%,20.6%,337,87.5%,82.5,免费评估
38,布拉德福德大学University of Bradford,82.9%,90.7%,7.7%,301,82.9%,82.3,免费评估
39,索尔福德大学University of Salford,75.4%,86.3%,4.4%,300,90.9%,81.5,免费评估
39,朴茨茅斯大学University of Portsmouth,82.9%,85.0%,9.1%,299,81.7%,81.5,免费评估
41,利物浦约翰摩尔斯大学Liverpool John Moores University,80.3%,84.4%,4.7%,348,80.8%,81.4,免费评估
41,剑桥安鲁大学Anglia Ruskin University,93.7%,94.5%,9.1%,250,72.2%,81.4,免费评估
43,伦敦城市大学City University London,85.9%,80.3%,20.2%,306,72.2%,81.1,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,81.8%,87.5%,13.9%,366,67.9%,81.0,免费评估
45,诺桑比亚大学Northumbria University,70.5%,72.8%,30.7%,348,77.6%,80.8,免费评估
46,阿尔斯特大学University of Ulster,74.9%,84.5%,,315,86.8%,80.1,免费评估
47,Manchester Metropolitan University,83.1%,85.3%,16.3%,327,64.7%,79.5,免费评估
48,普利茅斯大学University of Plymouth,75.7%,83.3%,,313,82.9%,79.2,免费评估
49,哈德斯菲尔德大学University of Huddersfield,69.2%,81.5%,10.2%,308,83.5%,79.1,免费评估
50,格林威治大学The University of Greenwich,77.2%,86.0%,29.5%,285,62.3%,78.7,免费评估
51,哈珀亚当斯大学Harper Adams University,71.3%,85.4%,,292,84.0%,78.3,免费评估
52,赫特福德大学University of Hertfordshire,64.9%,69.6%,16.5%,315,76.3%,76.3,免费评估
53,中央兰开夏大学University of Central Lancashire,70.9%,77.4%,7.1%,301,71.4%,75.8,免费评估
54,西苏格兰大学University of the West of Scotland,80.1%,84.7%,9.0%,307,56.3%,75.6,免费评估
54,西英格兰大学University of the West of England,66.6%,73.0%,10.6%,318,73.1%,75.6,免费评估
54,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,64.8%,70.8%,4.7%,351,75.8%,75.6,免费评估
57,斯塔福德郡大学Staffordshire University,75.7%,74.8%,5.7%,258,73.5%,75.5,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,70.1%,78.1%,,298,75.4%,75.5,免费评估
59,布莱顿大学University of Brighton,62.7%,78.8%,7.4%,320,64.6%,73.3,免费评估
60,伦敦南岸大学London South Bank University,68.0%,78.4%,19.6%,277,52.5%,72.3,免费评估
61,伯明翰城市大学Birmingham City University,62.6%,68.3%,,239,72.7%,70.7,免费评估
62,金斯顿大学Kingston University,67.8%,73.7%,2.9%,279,54.5%,69.9,免费评估
