Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,218.0,3.97,3.58,94,100.0,免费评估
2,剑桥大学University of Cambridge,228.0,4.07,3.65,84,99.7,免费评估
3,萨里大学University of Surrey,195.0,4.3,3.08,88,97.4,免费评估
4,谢菲尔德大学The University of Sheffield,166.0,4.02,3.15,96,96.1,免费评估
5,拉夫堡大学Loughborough University,152.0,4.44,3.08,90,95.8,免费评估
6,埃克塞特大学University of Exeter,154.0,4.15,3.18,88,94.3,免费评估
7,曼彻斯特大学The University of Manchester,169.0,4.25,3.19,76,93.7,免费评估
8,帝国理工学院Imperial College London,155.0,3.76,3.43,82,93.6,免费评估
9,伯明翰大学University of Birmingham,164.0,3.88,3.11,80,93.5,免费评估
10,斯旺西大学Swansea University,113.0,4.03,3.29,96,93.2,免费评估
11,伦敦大学玛丽女王学院Queen Mary University of London,127.0,3.73,3.07,76,90.0,免费评估
12,谢菲尔德哈莱姆大学Sheffield Hallam University,100.0,4.0,2.55,76,87.9,免费评估
13,朴茨茅斯大学University of Portsmouth,,3.76,2.46,76,87.7,免费评估
14,德比大学University of Derby,114.0,4.19,1.67,74,87.3,免费评估
15,哈德斯菲尔德大学University of Huddersfield,141.0,3.38,2.48,70,85.9,免费评估
16,伯明翰城市大学Birmingham City University,130.0,4.02,,76,85.9,免费评估
17,利物浦约翰摩尔斯大学Liverpool John Moores University,130.0,4.13,2.69,52,85.2,免费评估
18,伯恩茅斯大学Bournemouth University,102.0,3.99,2.31,46,82.4,免费评估
19,剑桥安鲁大学Anglia Ruskin University,90.0,4.26,,40,79.1,免费评估
20,波尔顿大学University of Bolton,74.0,4.08,,50,79.1,免费评估
