Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,98.7,93.2,100.0,100.0,98.5,免费评估
2,Stanford University,United States,94.6,97.0,97.9,95.0,95.6,免费评估
3,剑桥大学University of Cambridge,United Kingdom,92.0,90.2,93.0,97.2,93.4,免费评估
4,Delft University of Technology,Netherlands,100.0,83.4,88.3,88.3,92.2,免费评估
5,Harvard University,United States,85.3,100.0,86.8,99.4,92.0,免费评估
6,"University of California, Berkeley (UCB)",United States,92.6,93.7,90.8,87.8,91.1,免费评估
7,Politecnico di Milano,Italy,95.0,79.6,82.2,95.1,90.8,免费评估
8,University of Michigan,United States,95.3,85.2,94.0,81.9,89.6,免费评估
8,牛津大学University of Oxford,United Kingdom,86.7,91.6,82.6,95.9,89.6,免费评估
10,帝国理工学院Imperial College London,United Kingdom,89.7,86.5,87.5,91.5,89.4,免费评估
11,"Nanyang Technological University, Singapore (NTU)",Singapore,82.4,93.7,96.9,88.8,88.2,免费评估
12,Georgia Institute of Technology,United States,87.8,86.7,96.0,84.9,88.0,免费评估
13,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,88.3,88.8,84.8,88.6,87.9,免费评估
14,Tsinghua University,China,84.6,81.5,96.3,90.2,87.6,免费评估
15,National University of Singapore (NUS),Singapore,83.6,89.6,90.4,87.3,86.6,免费评估
16,The University of Tokyo,Japan,87.7,78.2,81.3,88.9,85.7,免费评估
17,California Institute of Technology (Caltech),United States,90.4,79.7,81.3,84.4,85.6,免费评估
18,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,81.4,90.0,85.2,88.1,85.3,免费评估
19,RWTH Aachen University,Germany,89.9,77.6,80.8,85.0,85.2,免费评估
20,"University of California, Los Angeles (UCLA)",United States,82.0,93.9,83.1,85.5,85.0,免费评估
21,Peking University,China,75.6,92.6,90.1,88.8,84.3,免费评估
22,Shanghai Jiao Tong University,China,79.3,81.6,92.7,87.8,84.2,免费评估
23,KAIST - Korea Advanced Institute of Science & Technology,South Korea,82.9,88.1,87.2,80.3,83.5,免费评估
24,Seoul National University,South Korea,79.6,86.9,89.0,82.9,83.1,免费评估
25,Technical University of Munich,Germany,85.2,77.9,77.3,85.5,83.0,免费评估
26,KTH Royal Institute of Technology,Sweden,94.4,80.4,77.8,71.5,82.9,免费评估
27,McGill University,Canada,83.7,81.5,76.7,84.1,82.4,免费评估
28,Purdue University,United States,80.8,81.4,84.8,80.7,81.5,免费评估
29,The Hong Kong University of Science and Technology,Hong Kong,78.8,90.0,81.3,80.7,81.4,免费评估
30,KU Leuven,Belgium,86.7,85.7,76.7,74.3,81.3,免费评估
31,Politecnico di Torino,Italy,80.0,79.6,77.8,84.8,81.1,免费评估
32,Northwestern University,United States,81.3,92.2,84.4,72.8,80.9,免费评估
32,University of Toronto,Canada,79.6,86.1,86.4,77.2,80.9,免费评估
34,Princeton University,United States,80.3,87.3,75.6,78.7,80.2,免费评估
35,曼彻斯特大学The University of Manchester,United Kingdom,76.9,85.7,82.2,79.5,79.8,免费评估
36,Universität Stuttgart,Germany,81.9,78.0,76.7,78.2,79.4,免费评估
37,"KIT, Karlsruhe Institute of Technology",Germany,79.9,82.1,76.2,77.9,79.1,免费评估
38,Tohoku University,Japan,77.1,80.3,79.8,80.4,79.0,免费评估
39,克兰菲尔德大学Cranfield University,United Kingdom,82.8,78.6,73.8,74.6,78.4,免费评估
40,The University of Hong Kong,Hong Kong,72.9,88.1,74.4,82.6,78.3,免费评估
41,Technische Universität Berlin (TU Berlin),Germany,80.8,78.9,73.8,75.7,77.9,免费评估
42,Fudan University,China,60.4,99.9,89.7,83.8,77.7,免费评估
42,Sungkyunkwan University (SKKU),South Korea,72.1,92.4,80.8,76.3,77.7,免费评估
44,Eindhoven University of Technology,Netherlands,77.4,86.5,78.8,72.7,77.6,免费评估
45,Cornell University,United States,73.3,91.0,80.8,74.6,77.5,免费评估
46,National Taiwan University (NTU),Taiwan,73.0,84.7,77.3,79.6,77.4,免费评估
47,Kyoto University,Japan,73.3,76.9,70.7,85.4,77.1,免费评估
48,University of Texas at Austin,United States,70.8,89.7,89.4,72.1,76.8,免费评估
49,Tokyo Institute of Technology,Japan,74.2,74.2,67.9,85.7,76.7,免费评估
49,Universidad Politécnica de Madrid,Spain,68.5,78.9,76.2,86.9,76.7,免费评估
