Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Tsinghua University,China,86.1,80.2,67.3,100.0,,279.7,免费评估
2,Beijing University of Posts and Telecommunications,China,100.0,65.1,60.3,78.9,,256.0,免费评估
3,Xidian University,China,93.1,63.3,55.0,83.3,,250.8,免费评估
4,Southeast University,China,77.6,76.4,63.4,81.1,,247.8,免费评估
5,University of Electronic Science and Technology of China,China,87.6,66.2,62.1,81.2,,247.5,免费评估
6,Nanyang Technological University,Singapore,65.4,83.1,84.8,80.9,,246.3,免费评估
7,National University of Singapore,Singapore,50.4,100.0,79.3,69.9,,236.1,免费评估
8,University of British Columbia,Canada,50.4,97.1,84.8,69.6,,234.1,免费评估
9,Huazhong University of Science and Technology,China,59.7,81.5,74.7,71.7,,227.9,免费评估
10,Shanghai Jiao Tong University,China,69.2,68.4,64.8,76.5,,227.1,免费评估
11,University of Waterloo,Canada,51.2,85.5,87.0,69.8,,223.8,免费评估
12,Zhejiang University,China,57.5,78.8,72.0,64.6,,215.3,免费评估
13,南安普顿大学University of Southampton,UnitedKingdom,45.8,87.5,78.5,65.6,,214.6,免费评估
14,CENTRALESUPELEC,France,44.4,96.1,84.1,56.4,,213.7,免费评估
15,City University of Hong Kong,China-HongKong,52.0,80.2,61.0,69.2,,213.6,免费评估
16,Georgia Institute of Technology,UnitedStates,48.6,82.6,75.5,63.8,,210.1,免费评估
17,The University of Texas at Austin,UnitedStates,40.0,100.0,69.1,55.1,,209.0,免费评估
18,The Hong Kong University of Science and Technology,China-HongKong,44.7,87.2,69.9,62.8,,208.7,免费评估
19,Singapore University of Technology & Design,Singapore,35.9,98.5,94.9,52.3,,205.7,免费评估
20,University of Houston,UnitedStates,36.9,95.0,93.1,53.2,,203.7,免费评估
21,KTH Royal Institute of Technology,Sweden,49.5,74.6,85.8,59.7,,200.9,免费评估
22,Aalto University,Finland,47.1,78.0,80.3,57.6,,198.8,免费评估
23,Peking University,China,45.6,80.6,74.3,55.1,,196.2,免费评估
24,Beijing Jiaotong University,China,59.6,64.9,72.6,55.3,,194.3,免费评估
25,University of Science and Technology of China,China,49.4,72.8,65.1,58.3,,193.5,免费评估
26,Princeton University,UnitedStates,32.5,100.0,91.2,42.0,,192.8,免费评估
27,Korea Advanced Institute of Science and Technology,SouthKorea,56.3,66.1,54.7,59.3,,192.6,免费评估
28,英国女王大学Queen's University Belfast,UnitedKingdom,32.2,100.0,84.7,42.0,,191.2,免费评估
29,The University of New South Wales,Australia,38.1,86.0,81.6,50.3,,190.7,免费评估
30,伦敦大学学院University College London,UnitedKingdom,40.8,84.3,82.1,48.8,,190.4,免费评估
31,University of Southern California,UnitedStates,33.5,96.0,77.4,45.4,,190.3,免费评估
32,兰卡斯特大学Lancaster University,UnitedKingdom,32.3,100.0,90.5,38.4,,188.8,免费评估
33,Carleton University,Canada,37.0,90.9,79.7,44.9,,188.7,免费评估
34,University of Technology Sydney,Australia,34.2,91.2,90.3,44.5,,188.0,免费评估
35,University of Manitoba,Canada,32.8,95.5,74.0,44.5,,187.6,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,UnitedKingdom,32.5,100.0,88.7,37.2,,187.5,免费评估
37,University of Sydney,Australia,37.0,82.1,87.6,50.8,,187.4,免费评估
38,Chalmers University of Technology,Sweden,39.3,78.0,79.4,53.7,,187.0,免费评估
38,爱丁堡大学The University of Edinburgh,UnitedKingdom,32.1,94.3,77.0,45.2,,187.0,免费评估
40,The Australian National University,Australia,29.2,100.0,82.8,40.5,,186.3,免费评估
41,University of Erlangen-Nuremberg,Germany,28.3,100.0,82.6,40.4,,185.2,免费评估
42,Nanjing University of Posts and Telecommunications,China,57.1,66.6,58.8,49.6,,185.1,免费评估
43,South China University of Technology,China,45.1,84.6,55.5,43.6,,184.5,免费评估
43,Virginia Polytechnic Institute and State University,UnitedStates,38.7,80.0,71.3,51.6,,184.5,免费评估
45,萨里大学University of Surrey,UnitedKingdom,40.5,79.4,74.6,47.8,,182.7,免费评估
46,伦敦国王学院King's College London,UnitedKingdom,27.9,100.0,83.9,37.0,,181.7,免费评估
46,Qatar University,Qatar,32.8,87.7,98.4,41.5,,181.7,免费评估
48,University of Oulu,Finland,39.1,78.3,86.9,46.5,,181.3,免费评估
49,The Chinese University of Hong Kong,China-HongKong,39.6,72.4,64.0,56.0,,180.9,免费评估
50,King Abdullah University of Science and Technology,SaudiArabia,39.3,71.8,87.5,52.0,,180.5,免费评估
50,Shenzhen University,China,38.4,83.9,61.0,46.0,,180.5,免费评估
