Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,239,4.35,3.38,94.0,100.0,免费评估
2,牛津大学University of Oxford,236,3.96,3.51,88.0,98.2,免费评估
3,帝国理工学院Imperial College London,233,4.23,3.34,86.0,97.8,免费评估
4,伯明翰大学University of Birmingham,185,4.01,3.14,90.0,95.9,免费评估
5,曼彻斯特大学The University of Manchester,189,3.96,3.2,84.0,94.8,免费评估
6,兰卡斯特大学Lancaster University,158,3.94,3.08,90.0,94.6,免费评估
7,思克莱德大学University of Strathclyde,226,3.55,3.03,84.0,94.6,免费评估
8,利兹大学University of Leeds,189,3.81,2.97,88.0,94.4,免费评估
9,谢菲尔德大学The University of Sheffield,156,4.01,3.06,88.0,94.0,免费评估
10,巴斯大学University of Bath,203,4.09,3.08,78.0,94.0,免费评估
11,斯旺西大学Swansea University,136,4.04,3.29,88.0,93.9,免费评估
12,诺丁汉大学University of Nottingham,173,4.14,3.16,80.0,93.6,免费评估
13,伦敦大学学院University College London,188,3.63,3.12,82.0,93.5,免费评估
14,赫瑞瓦特大学Heriot Watt University,161,3.94,3.3,82.0,93.4,免费评估
15,爱丁堡大学The University of Edinburgh,196,4.01,3.3,74.0,93.4,免费评估
16,拉夫堡大学Loughborough University,161,4.32,3.08,76.0,92.7,免费评估
17,英国女王大学Queen's University Belfast,153,3.77,2.99,82.0,92.3,免费评估
18,纽卡斯尔大学Newcastle University,162,3.82,3.02,82.0,92.3,免费评估
19,阿斯顿大学Aston University,127,4.01,2.83,82.0,90.7,免费评估
20,伦敦南岸大学London South Bank University,108,4.11,2.59,84.0,90.6,免费评估
21,布拉德福德大学University of Bradford,123,4.44,2.69,80.0,90.2,免费评估
22,朴茨茅斯大学University of Portsmouth,135,3.89,2.46,84.0,90.1,免费评估
23,萨里大学University of Surrey,155,4.19,2.98,66.0,89.7,免费评估
24,西苏格兰大学University of the West of Scotland,161,4.28,2.48,68.0,88.6,免费评估
25,蒂赛德大学Teesside University,113,4.11,2.63,78.0,88.4,免费评估
26,赫尔大学The University of Hull,111,3.79,2.82,,88.3,免费评估
27,阿伯丁大学University of Aberdeen,168,3.63,2.94,62.0,88.1,免费评估
28,切斯特大学University of Chester,100,4.24,2.04,,87.7,免费评估
29,哈德斯菲尔德大学University of Huddersfield,104,4.08,,,85.5,免费评估
30,伍尔弗汉普顿大学University of Wolverhampton,104,3.95,,,85.2,免费评估
