Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of British Columbia,Canada,100.0,85.6,82.9,84.2,95.4,免费评估
2,谢菲尔德大学The University of Sheffield,United Kingdom,93.9,94.8,92.6,81.6,92.7,免费评估
3,University of Toronto,Canada,92.4,92.3,91.5,87.6,91.9,免费评估
4,University of Illinois at Urbana-Champaign,United States,94.2,88.3,100.0,56.2,89.8,免费评估
5,"University of North Carolina, Chapel Hill",United States,90.8,87.2,92.6,68.8,88.2,免费评估
6,Syracuse University,United States,93.7,81.7,81.5,56.4,87.6,免费评估
7,University of Washington,United States,88.3,93.5,88.1,71.3,87.4,免费评估
8,Indiana University Bloomington,United States,86.2,93.2,95.5,55.6,84.7,免费评估
9,拉夫堡大学Loughborough University,United Kingdom,79.4,79.9,85.6,90.1,80.9,免费评估
10,"University of California, Berkeley (UCB)",United States,74.8,96.4,90.4,93.2,80.7,免费评估
11,Rutgers University–New Brunswick,United States,83.9,78.0,76.9,59.3,80.2,免费评估
12,McGill University,Canada,77.1,85.1,85.6,80.1,79.0,免费评估
13,"University of California, Los Angeles (UCLA)",United States,72.6,81.8,85.6,92.8,76.7,免费评估
13,The University of Western Ontario,Canada,75.9,84.0,82.9,68.0,76.7,免费评估
15,University of Pittsburgh,United States,72.2,98.0,88.1,63.6,76.0,免费评估
16,University of Michigan,United States,71.0,90.7,88.1,72.6,75.0,免费评估
17,University of Texas at Austin,United States,67.4,99.3,94.6,72.5,74.1,免费评估
18,"Nanyang Technological University, Singapore (NTU)",Singapore,67.6,88.6,82.9,86.9,73.4,免费评估
19,University of Amsterdam,Netherlands,66.3,86.2,81.5,72.6,70.7,免费评估
20,University at Buffalo SUNY,United States,66.4,95.6,75.1,52.2,69.8,免费评估
21,University of Southern California,United States,61.1,100.0,89.3,69.1,69.1,免费评估
22,National Taiwan University (NTU),Taiwan,64.8,78.6,71.4,75.9,68.3,免费评估
23,KU Leuven,Belgium,63.7,80.9,80.0,70.8,67.8,免费评估
24,Victoria University of Wellington,New Zealand,65.4,62.4,78.5,81.9,67.3,免费评估
25,RMIT University,Australia,61.4,74.5,81.5,86.2,66.9,免费评估
26,Nanjing University,China,64.0,76.2,71.4,69.8,66.8,免费评估
27,Universitat de Barcelona,Spain,63.9,69.7,75.1,77.0,66.6,免费评估
28,Sungkyunkwan University (SKKU),South Korea,66.0,62.6,65.0,72.5,66.1,免费评估
29,RWTH Aachen University,Germany,72.1,46.6,46.3,62.7,66.0,免费评估
30,National Taiwan Normal University,Taiwan,69.1,49.6,53.7,67.6,65.3,免费评估
31,伦敦大学学院University College London,United Kingdom,57.1,78.8,76.9,93.7,65.0,免费评估
31,Universiti Malaya (UM),Malaysia,58.0,83.1,85.6,76.7,65.0,免费评估
33,Humboldt-Universität zu Berlin,Germany,66.6,55.5,62.5,66.0,64.7,免费评估
33,McMaster University,Canada,64.7,66.3,69.4,60.1,64.7,免费评估
35,Peking University,China,56.8,75.3,75.1,93.2,64.1,免费评估
36,University of Technology Sydney,Australia,59.5,65.0,71.4,85.0,63.5,免费评估
37,Vrije Universiteit Amsterdam,Netherlands,60.4,71.8,62.5,69.5,63.1,免费评估
38,University College Dublin,Ireland,57.1,69.7,69.4,89.4,62.8,免费评估
38,University of Wisconsin-Madison,United States,56.1,89.8,89.3,56.4,62.8,免费评估
40,Fudan University,China,54.8,79.3,71.4,88.6,62.7,免费评估
40,Université de Montréal,Canada,57.3,86.0,81.5,56.4,62.7,免费评估
42,"KIT, Karlsruhe Institute of Technology",Germany,64.9,53.3,65.0,59.2,62.6,免费评估
43,Sapienza University of Rome,Italy,57.2,66.0,67.3,91.0,62.4,免费评估
44,The University of Arizona,United States,55.3,88.6,84.3,60.7,62.3,免费评估
45,Monash University,Australia,55.4,70.0,75.1,89.7,62.0,免费评估
46,Cornell University,United States,53.3,79.6,81.5,83.9,61.7,免费评估
47,Wuhan University,China,53.4,86.0,82.9,71.5,61.6,免费评估
48,Drexel University,United States,57.3,76.4,78.5,56.9,61.2,免费评估
48,开放大学The Open University,United Kingdom,57.0,68.7,73.3,72.9,61.2,免费评估
50,University of Pisa,Italy,63.1,50.8,59.8,63.2,61.1,免费评估
