Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88.8,53.3,651,86.1,100.0,免费评估
2,杜伦大学Durham University,88.8,35.0,564,87.7,93.2,免费评估
3,牛津大学University of Oxford,84.0,45.0,604,79.7,92.4,免费评估
4,圣安德鲁斯大学University of St Andrews,88.6,43.3,524,80.5,91.9,免费评估
5,爱丁堡大学The University of Edinburgh,82.6,43.3,537,83.5,90.2,免费评估
6,帝国理工学院Imperial College London,82.0,38.3,539,87.5,89.8,免费评估
7,约克大学The University of York,87.3,35.0,494,83.5,89.1,免费评估
8,曼彻斯特大学The University of Manchester,92.7,35.0,458,77.2,88.9,免费评估
9,华威大学The University of Warwick,87.5,35.0,466,82.7,88.2,免费评估
10,诺丁汉大学University of Nottingham,86.9,48.3,453,72.4,87.9,免费评估
11,巴斯大学University of Bath,88.8,23.3,449,88.5,87.0,免费评估
12,布里斯托大学University of Bristol,83.1,41.7,497,74.6,86.4,免费评估
13,谢菲尔德大学The University of Sheffield,87.3,33.3,455,77.4,85.8,免费评估
14,赫瑞瓦特大学Heriot Watt University,95.3,23.3,407,76.9,85.7,免费评估
15,萨塞克斯大学University of Sussex,91.6,23.3,393,85.1,85.6,免费评估
16,南安普顿大学University of Southampton,87.9,26.7,447,81.2,85.3,免费评估
17,萨里大学University of Surrey,85.9,33.3,429,79.3,84.8,免费评估
18,思克莱德大学University of Strathclyde,83.8,30.0,464,80.0,84.3,免费评估
19,利物浦大学The University of Liverpool,83.5,36.7,415,76.0,83.1,免费评估
20,卡迪夫大学Cardiff University,83.5,26.7,396,86.0,82.8,免费评估
21,伯明翰大学University of Birmingham,84.1,26.7,411,81.0,82.3,免费评估
21,布拉德福德大学University of Bradford,93.6,28.3,292,76.7,82.3,免费评估
23,利兹大学University of Leeds,82.2,36.7,435,70.3,81.6,免费评估
24,阿伯丁大学University of Aberdeen,79.1,16.7,437,91.3,81.0,免费评估
25,基尔大学Keele University,91.5,23.3,353,70.5,80.4,免费评估
26,格拉斯哥大学University of Glasgow,75.2,30.0,473,78.5,80.0,免费评估
27,东英吉利大学University of East Anglia,87.9,21.7,425,66.3,79.4,免费评估
28,纽卡斯尔大学Newcastle University,83.3,18.3,394,81.1,79.3,免费评估
29,诺丁汉特伦特大学Nottingham Trent University,91.8,28.3,274,69.4,78.9,免费评估
29,阿斯顿大学Aston University,86.2,18.3,406,0.0,78.9,免费评估
31,莱斯特大学University of Leicester,88.6,16.7,381,72.0,78.7,免费评估
32,英国女王大学Queen's University Belfast,85.9,18.3,362,75.0,77.9,免费评估
33,拉夫堡大学Loughborough University,84.5,8.3,360,83.6,77.1,免费评估
34,伦敦大学学院University College London,73.5,31.7,498,61.8,75.9,免费评估
35,赫尔大学The University of Hull,85.7,20.0,346,67.8,75.8,免费评估
36,班戈大学Bangor University,81.7,21.7,303,75.3,74.9,免费评估
37,雷丁大学University of Reading,82.9,8.3,345,71.2,72.5,免费评估
38,谢菲尔德哈莱姆大学Sheffield Hallam University,83.0,8.3,323,66.2,70.5,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,83.4,21.0,392,44.3,70.1,免费评估
40,中央兰开夏大学University of Central Lancashire,88.2,13.3,319,50.0,69.8,免费评估
41,诺桑比亚大学Northumbria University,84.5,13.3,324,52.9,68.9,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,77.5,10.0,324,60.9,66.8,免费评估
43,布莱顿大学University of Brighton,71.9,18.3,327,62.0,66.5,免费评估
44,哈德斯菲尔德大学University of Huddersfield,76.9,8.3,299,63.3,66.0,免费评估
45,普利茅斯大学University of Plymouth,69.9,14.7,326,66.7,65.9,免费评估
46,肯特大学University of Kent,74.6,,351,66.1,65.3,免费评估
47,金斯顿大学Kingston University,76.8,,281,68.5,64.7,免费评估
