Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88%,3.5/9,538,82.00%,100.0,免费评估
2,牛津大学University of Oxford,85%,3.6/9,523,81.00%,98.0,免费评估
3,圣安德鲁斯大学University of St Andrews,85%,3.3/9,445,78.00%,93.4,免费评估
4,杜伦大学Durham University,81%,3.3/9,491,75.00%,92.2,免费评估
5,南安普顿大学University of Southampton,87%,3.8/9,427,60.00%,90.2,免费评估
6,伦敦国王学院King's College London,79%,3.5/9,416,78.00%,89.7,免费评估
7,华威大学The University of Warwick,89%,2.6/9,430,66.00%,89.4,免费评估
8,利兹大学University of Leeds,83%,3.4/9,388,74.00%,89.3,免费评估
9,巴斯大学University of Bath,85%,2.4/9,443,73.00%,89.2,免费评估
10,纽卡斯尔大学Newcastle University,82%,3.0/9,411,75.00%,89.1,免费评估
11,曼彻斯特大学The University of Manchester,79%,3.2/9,410,77.00%,88.2,免费评估
12,伦敦大学学院University College London,73%,3.5/9,475,74.00%,87.6,免费评估
13,斯旺西大学Swansea University,90%,2.5/9,295,75.00%,87.4,免费评估
14,诺丁汉大学University of Nottingham,86%,2.3/9,401,70.00%,86.8,免费评估
15,伯明翰大学University of Birmingham,85%,3.0/9,393,63.00%,86.4,免费评估
16,埃克塞特大学University of Exeter,84%,2.9/9,434,59.00%,85.6,免费评估
17,卡迪夫大学Cardiff University,82%,2.6/9,383,71.00%,85.4,免费评估
17,格拉斯哥大学University of Glasgow,82%,1.8/9,429,75.00%,85.4,免费评估
19,布里斯托大学University of Bristol,77%,2.8/9,444,69.00%,85.0,免费评估
20,The Queen's,80%,1.3/9,398,86.00%,84.8,免费评估
21,兰卡斯特大学Lancaster University,80%,1.9/9,393,78.00%,84.6,免费评估
22,爱丁堡大学The University of Edinburgh,70%,3.3/9,472,65.00%,82.7,免费评估
23,谢菲尔德大学The University of Sheffield,78%,2.0/9,398,72.00%,82.1,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,71%,3.2/9,372,73.00%,81.9,免费评估
25,阿伯丁大学University of Aberdeen,85%,1.3/9,362,69.00%,81.3,免费评估
26,朴茨茅斯大学University of Portsmouth,86%,2.6/9,273,61.00%,80.6,免费评估
27,赫瑞瓦特大学Heriot Watt University,82%,1.9/9,367,63.00%,80.5,免费评估
27,肯特大学University of Kent,82%,1.4/9,330,73.00%,80.5,免费评估
29,阿斯顿大学Aston University,80%,1.4/9,365,71.00%,79.7,免费评估
29,利物浦大学The University of Liverpool,79%,2.4/9,365,63.00%,79.7,免费评估
31,雷丁大学University of Reading,80%,1.8/9,329,,77.5,免费评估
32,伦敦大学玛丽女王学院Queen Mary University of London,77%,1.9/9,313,,75.5,免费评估
33,东英吉利大学University of East Anglia,86%,,355,50.00%,72.0,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,84%,,244,60.00%,70.1,免费评估
35,曼彻斯特城市大学Manchester Metropolitan University,79%,1.1/9,254,53.00%,69.5,免费评估
36,班戈大学Bangor University,77%,,299,59.00%,68.5,免费评估
