Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,99.4,97.5,89.0,8.8,10,503,8,62,免费评估
2,牛津大学University of Oxford,91.2,96.0,96.0,79.2,14.2,10,546,-,-,免费评估
3,剑桥大学University of Cambridge,85.5,90.1,93.2,80.0,10.8,8,536,6,-,免费评估
4,杜伦大学Durham University,81.7,91.0,93.8,76.4,11.8,5,473,7,81,免费评估
5,利物浦大学The University of Liverpool,80.3,89.0,98.0,87.0,9,7,381,9,-,免费评估
6,约克大学The University of York,80.0,99.0,99.7,97.2,18.4,6,387,5,78,免费评估
7,格拉斯哥大学University of Glasgow,78.3,95.9,99.8,82.8,12.5,5,426,-,-,免费评估
8,莱斯特大学University of Leicester,76.6,85.0,95.0,84.7,8.7,7,375,-,61,免费评估
9,南安普顿大学University of Southampton,72.0,95.8,96.3,72.1,9.9,5,371,7,-,免费评估
10,英国女王大学Queen's University Belfast,71.9,96.0,93.0,92.4,14.6,4,326,-,-,免费评估
11,雷丁大学University of Reading,71.3,99.3,99.0,78.9,11.5,8,344,6,50,免费评估
12,基尔大学Keele University,70.1,100.0,93.5,83.5,13,7,389,-,-,免费评估
13,阿伯丁大学University of Aberdeen,68.5,87.0,94.5,76.3,10.9,4,410,-,-,免费评估
14,曼彻斯特大学The University of Manchester,68.4,93.0,94.8,83.0,9.8,5,320,8,41,免费评估
15,卡迪夫大学Cardiff University,66.7,99.0,96.2,82.6,13.7,4,354,7,52,免费评估
16,谢菲尔德大学The University of Sheffield,65.8,87.4,95.3,75.8,12.3,4,370,-,53,免费评估
17,诺丁汉大学University of Nottingham,65.6,91.1,98.2,80.4,14.8,4,365,6,59,免费评估
18,埃克塞特大学University of Exeter,64.6,71.0,81.8,59.2,10.5,3,413,9,-,免费评估
19,伯明翰大学University of Birmingham,64.1,81.0,95.5,78.1,21.7,6,410,-,-,免费评估
20,布拉德福德大学University of Bradford,60.8,97.0,90.7,68.7,11.7,4,269,7,-,免费评估
21,爱丁堡大学The University of Edinburgh,60.7,77.0,82.8,45.4,12.1,6,483,-,-,免费评估
22,纽卡斯尔大学Newcastle University,58.7,96.0,96.0,82.7,24.9,3,352,6,-,免费评估
23,布里斯托大学University of Bristol,56.2,64.0,91.2,52.4,18.3,4,374,7,64,免费评估
24,切斯特大学University of Chester,56.1,94.0,95.5,72.8,14.3,3,286,-,-,免费评估
25,温切斯特大学University of Winchester,55.4,100.0,98.8,85.1,21,2,288,-,-,免费评估
25,罗伯特高登大学The Robert Gordon University,55.4,88.0,83.2,62.9,17.5,4,383,-,-,免费评估
27,肯特大学University of Kent,54.8,86.9,81.8,60.3,12.8,5,299,4,63,免费评估
28,伍斯特大学University of Worcester,53.6,93.9,91.3,75.2,-,2,278,6,-,免费评估
29,中央兰开夏大学University of Central Lancashire,50.8,95.0,93.1,86.4,-,3,325,2,36,免费评估
30,伯恩茅斯大学Bournemouth University,50.3,84.6,86.2,68.5,14.1,7,320,1,50,免费评估
31,格林威治大学The University of Greenwich,49.4,80.0,72.5,61.5,15.9,5,325,-,-,免费评估
32,斯塔福德郡大学Staffordshire University,48.8,84.0,91.2,72.8,17,3,299,3,42,免费评估
33,德蒙福特大学De Montfort University,47.1,94.1,91.5,69.3,16.4,4,282,1,58,免费评估
34,德比大学University of Derby,45.5,83.0,93.5,71.9,26.2,4,278,4,50,免费评估
35,蒂赛德大学Teesside University,44.0,81.2,85.3,63.1,22.7,4,339,6,38,免费评估
36,伦敦南岸大学London South Bank University,32.0,79.2,70.6,58.0,24.6,5,226,-,-,免费评估
