Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,爱丁堡大学The University of Edinburgh,100.0,89.7,92.0,77.3,11.9,9,189.0,8,,免费评估
2,利物浦大学The University of Liverpool,91.5,97.0,92.9,82.4,13.8,7,143.0,9,100.0,免费评估
3,格拉斯哥大学University of Glasgow,91.2,96.5,98.7,83.4,17.8,10,201.0,4,96.0,免费评估
4,考文垂大学Coventry University,90.4,96.0,94.3,81.5,13.7,6,143.0,7,100.0,免费评估
5,朴茨茅斯大学University of Portsmouth,89.9,96.0,96.0,87.7,14.1,10,136.0,6,,免费评估
6,基尔大学Keele University,85.0,98.0,97.0,88.6,15.5,5,139.0,3,100.0,免费评估
7,斯旺西大学Swansea University,82.2,83.0,81.7,67.7,14.3,7,,9,100.0,免费评估
8,曼彻斯特大学The University of Manchester,79.8,85.9,85.3,79.6,12.5,10,147.0,7,98.0,免费评估
9,诺桑比亚大学Northumbria University,79.1,85.1,85.7,75.8,17.0,4,149.0,7,100.0,免费评估
10,伯明翰大学University of Birmingham,78.7,95.0,93.0,75.2,16.4,7,150.0,4,100.0,免费评估
11,哈德斯菲尔德大学University of Huddersfield,78.3,85.0,85.6,81.0,19.5,5,148.0,9,99.0,免费评估
12,波尔顿大学University of Bolton,77.9,96.0,97.3,96.3,16.2,9,,1,,免费评估
13,金斯顿大学Kingston University,77.6,79.0,81.6,63.4,13.2,10,140.0,4,100.0,免费评估
14,德比大学University of Derby,76.9,84.8,88.3,71.8,14.8,5,,6,100.0,免费评估
15,布拉德福德大学University of Bradford,76.6,83.4,86.8,73.3,17.1,3,148.0,9,99.0,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,76.6,85.0,87.3,74.1,12.9,7,143.0,7,97.0,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,76.4,92.0,91.7,79.6,12.1,5,143.0,2,99.0,免费评估
18,阿尔斯特大学University of Ulster,76.1,96.0,91.9,77.5,17.5,3,138.0,3,100.0,免费评估
19,北安普顿大学The University of Northampton,73.6,82.0,87.0,76.0,17.1,8,,8,99.0,免费评估
19,卡迪夫大学Cardiff University,73.6,58.0,66.7,68.5,11.8,6,161.0,8,99.0,免费评估
21,玛格丽特女王大学Queen Margaret University,73.3,97.9,95.7,75.2,15.8,2,159.0,6,96.0,免费评估
22,利兹贝克特大学Leeds Beckett University,72.7,92.0,88.7,85.5,16.6,3,113.0,6,100.0,免费评估
23,林肯大学University of Lincoln,71.8,89.0,87.7,78.3,14.3,4,134.0,3,100.0,免费评估
24,埃塞克斯大学University of Essex,71.6,86.0,86.0,84.1,14.4,8,,4,100.0,免费评估
25,米德塞斯大学Middlesex University,70.9,83.8,86.3,73.4,14.6,9,132.0,4,99.0,免费评估
25,诺丁汉大学University of Nottingham,70.9,70.0,75.8,68.9,14.7,6,152.0,8,98.0,免费评估
