Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,利兹大学University of Leeds,87.10%,87.00%,47.60%,404,68.40%,100.0,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,64.50%,65.30%,74.90%,469,66.80%,99.1,免费评估
3,格拉斯哥大学University of Glasgow,80.10%,85.60%,41.80%,392,77.90%,98.9,免费评估
4,诺丁汉大学University of Nottingham,72.60%,72.90%,43.50%,374,88.00%,97.3,免费评估
5,肯特大学University of Kent,76.90%,83.60%,59.00%,371,66.70%,97.1,免费评估
6,约克大学The University of York,79.80%,84.00%,47.50%,357,71.70%,96.5,免费评估
7,布里斯托大学University of Bristol,84.00%,84.40%,47.90%,374,59.70%,95.8,免费评估
7,南安普顿大学University of Southampton,77.30%,80.30%,52.80%,390,,95.8,免费评估
9,爱丁堡大学The University of Edinburgh,63.60%,66.80%,53.40%,473,65.20%,95.7,免费评估
10,拉夫堡大学Loughborough University,87.10%,87.70%,40.60%,363,58.50%,95.0,免费评估
11,巴斯大学University of Bath,80.50%,77.80%,43.40%,386,60.00%,94.2,免费评估
12,班戈大学Bangor University,82.20%,74.30%,39.60%,,69.30%,93.9,免费评估
13,波尔顿大学University of Bolton,92.20%,88.40%,1.00%,,67.60%,93.6,免费评估
13,斯特林大学University of Stirling,90.30%,94.40%,33.80%,352,51.7%*,93.6,免费评估
15,谢菲尔德大学The University of Sheffield,79.60%,83.30%,26.80%,375*,67.60%,93.2,免费评估
16,谢菲尔德哈莱姆大学Sheffield Hallam University,96.20%,97.10%,,362,57.50%,91.8,免费评估
16,阿斯顿大学Aston University,74.70%,83.30%,38.60%,328,67.80%,91.8,免费评估
18,伯明翰大学University of Birmingham,62.00%,72.90%,40.10%,373,73.00%,91.2,免费评估
19,利物浦霍普大学Liverpool Hope University,96.40%,88.30%,8.60%,292,66.70%,90.8,免费评估
20,斯旺西大学Swansea University,84.40%,89.60%,22.70%,277,68.80%,90.2,免费评估
20,基尔大学Keele University,81.80%,82.80%,25.00%,335,61.30%,90.2,免费评估
22,索尔福德大学University of Salford,90.70%,91.20%,27.70%,281,51.60%,89.0,免费评估
23,英国女王大学Queen's University Belfast,76.20%,87.50%,26.20%,338*,56.10%,88.8,免费评估
24,西苏格兰大学University of the West of Scotland,94.40%,85.40%,9.40%,,43.50%,87.3,免费评估
25,中央兰开夏大学University of Central Lancashire,82.70%,91.50%,11.80%,345,40.80%,85.6,免费评估
26,卡迪夫大学Cardiff University,77.60%,76.00%,30.80%,349,38.90%,85.2,免费评估
27,阿尔斯特大学University of Ulster,84.40%,93.70%,39.20%,278,29.40%,84.8,免费评估
28,米德塞斯大学Middlesex University,76.40%,74.80%,14.90%,302,58.30%,84.3,免费评估
29,林肯大学University of Lincoln,75.50%,82.30%,5.80%,300*,56.50%,83.2,免费评估
30,贝德福德大学University of Bedfordshire,75.30%,80.80%,16.30%,240,58.00%,82.1,免费评估
31,北安普顿大学The University of Northampton,78.30%,84.30%,,307,47.70%,81.7,免费评估
32,布莱顿大学University of Brighton,78.30%,82.30%,12.40%,271,44.60%,80.9,免费评估
33,切斯特大学University of Chester,83.10%,76.60%,0.30%,267,,80.5,免费评估
34,坎特伯雷大学Canterbury Christ Church University,72.50%,77.70%,3.20%,277,52.90%,79.8,免费评估
35,普利茅斯大学University of Plymouth,83.00%,85.80%,16.00%,212*,36.70%,78.5,免费评估
36,伦敦都市大学London Metropolitan University,69.10%,85.00%,8.80%,269,38.80%,77.4,免费评估
37,剑桥安鲁大学Anglia Ruskin University,75.10%,84.30%,5.40%,250,33.30%,76.0,免费评估
38,伯明翰城市大学Birmingham City University,62.20%,66.80%,3.80%,271,50.00%,75.3,免费评估
