Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Tongji University,China,100.0,67.9,65.7,88.6,84.5,354.1,免费评估
2,Swiss Federal Institute of Technology Zurich,Switzerland,53.5,72.6,73.1,48.5,84.5,273.8,免费评估
3,Tsinghua University,China,82.0,79.6,66.2,81.6,0.0,256.5,免费评估
4,Lehigh University,UnitedStates,33.4,69.4,57.5,75.4,65.5,255.1,免费评估
5,The University of Texas at Austin,UnitedStates,52.9,64.2,71.0,62.6,53.5,247.5,免费评估
6,Polytechnic University of Madrid,Spain,52.6,59.1,51.9,24.3,100.0,246.4,免费评估
7,National Technical University of Athens,Greece,47.7,68.2,56.8,34.3,75.6,237.1,免费评估
8,坎特伯雷大学Canterbury Christ Church University,NewZealand,31.8,64.0,78.1,56.0,65.5,232.9,免费评估
9,The University of New South Wales,Australia,59.8,72.4,74.5,80.4,0.0,227.5,免费评估
10,University of Illinois at Urbana-Champaign,UnitedStates,58.3,67.0,65.6,84.0,0.0,222.4,免费评估
11,"University at Buffalo, the State University of New York",UnitedStates,36.9,68.6,70.7,100.0,0.0,219.6,免费评估
12,Nanyang Technological University,Singapore,55.5,77.9,82.0,68.6,0.0,218.4,免费评估
13,Western University,Canada,35.5,70.1,71.9,42.0,53.5,215.4,免费评估
14,"University of California, Berkeley",UnitedStates,58.3,83.0,75.8,57.7,0.0,214.3,免费评估
15,Southeast University,China,73.8,66.7,65.9,59.4,0.0,213.1,免费评估
16,"University of California, San Diego",UnitedStates,34.2,73.6,71.2,88.6,0.0,210.6,免费评估
17,Purdue University - West Lafayette,UnitedStates,57.0,68.4,64.4,64.2,0.0,202.4,免费评估
17,The University of Adelaide,Australia,38.3,98.0,68.4,52.4,0.0,202.4,免费评估
19,Colorado State University,UnitedStates,37.6,66.5,53.9,87.4,0.0,202.3,免费评估
20,Hunan University,China,50.6,79.3,67.4,56.0,0.0,199.4,免费评估
21,The Hong Kong Polytechnic University,China-HongKong,69.1,80.2,61.3,37.0,0.0,198.6,免费评估
22,Swiss Federal Institute of Technology Lausanne,Switzerland,45.2,86.4,81.0,50.5,0.0,198.3,免费评估
23,"University of California, Davis",UnitedStates,46.2,72.3,76.4,61.0,0.0,194.8,免费评估
24,University of Sydney,Australia,43.2,77.5,78.6,57.7,0.0,194.2,免费评估
25,The University of Hong Kong,China-HongKong,47.8,78.6,67.1,54.2,0.0,194.1,免费评估
26,Dalian University of Technology,China,69.7,67.6,56.5,44.3,0.0,192.9,免费评估
27,University of British Columbia,Canada,47.1,69.6,73.1,61.0,0.0,192.3,免费评估
28,Beijing Jiaotong University,China,51.8,78.3,72.7,46.4,0.0,191.2,免费评估
29,McMaster University,Canada,32.3,66.3,66.1,79.2,0.0,191.0,免费评估
30,University of Stuttgart,Germany,31.2,56.1,68.4,24.3,65.5,190.7,免费评估
31,The University of Tokyo,Japan,39.8,59.1,71.3,39.6,37.8,190.6,免费评估
32,The University of Auckland,NewZealand,44.3,70.3,81.4,59.4,0.0,190.3,免费评估
33,University of Michigan-Ann Arbor,UnitedStates,43.0,76.9,67.5,54.2,0.0,187.6,免费评估
34,Polytechnic Institute of Milan,Italy,53.2,78.5,63.2,42.0,0.0,186.4,免费评估
35,Delft University of Technology,Netherlands,68.8,69.7,81.1,31.3,0.0,186.0,免费评估
36,Harbin Institute of Technology,China,65.4,68.0,62.9,39.6,0.0,185.6,免费评估
36,帝国理工学院Imperial College London,UnitedKingdom,45.3,78.1,79.3,46.4,0.0,185.6,免费评估
38,University of Toronto,Canada,45.1,65.9,67.2,61.0,0.0,185.5,免费评估
39,Shanghai Jiao Tong University,China,62.3,75.9,64.2,34.3,0.0,185.3,免费评估
40,"University of California, Los Angeles",UnitedStates,32.1,83.3,74.0,54.2,0.0,184.5,免费评估
41,University of Washington,UnitedStates,38.1,65.6,73.9,65.7,0.0,184.1,免费评估
42,Zhejiang University,China,61.8,69.3,63.0,39.6,0.0,183.3,免费评估
43,Virginia Polytechnic Institute and State University,UnitedStates,51.4,63.2,58.7,56.0,0.0,182.4,免费评估
44,Kyoto University,Japan,41.3,58.3,75.0,67.2,0.0,181.7,免费评估
45,Georgia Institute of Technology,UnitedStates,48.7,73.4,72.0,44.3,0.0,180.8,免费评估
46,Stanford University,UnitedStates,32.6,81.0,72.9,52.4,0.0,180.6,免费评估
47,Seoul National University,SouthKorea,49.1,57.0,57.3,62.6,0.0,180.2,免费评估
48,University of Lisbon,Portugal,64.1,75.7,60.7,28.0,0.0,179.9,免费评估
49,University of Naples Federico II,Italy,46.1,83.1,51.1,39.6,0.0,179.0,免费评估
50,Monash University,Australia,48.2,79.2,83.4,34.3,0.0,178.4,免费评估
