Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,94,96,91,10.6,,528,7.0,94.0,免费评估
2,雷丁大学University of Reading,88.0,91,94,67,6.7,10.0,369,9.0,,免费评估
3,伦敦大学学院University College London,87.2,88,86,65,9.0,10.0,472,,,免费评估
4,圣安德鲁斯大学University of St Andrews,84.5,88,100,70,10.1,4.0,478,8.0,,免费评估
5,莱斯特大学University of Leicester,79.8,92,98,81,12.4,6.0,413,7.0,66.0,免费评估
6,曼彻斯特大学The University of Manchester,78.5,87,90,60,10.3,10.0,405,7.0,80.0,免费评估
7,邓迪大学University of Dundee,77.4,98,94,69,10.9,9.0,373,,,免费评估
8,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.6,94,96,72,12.5,6.0,357,9.0,62.0,免费评估
9,爱丁堡大学The University of Edinburgh,74.5,92,94,55,13.0,8.0,506,4.0,71.0,免费评估
10,杜伦大学Durham University,74.3,92,91,67,13.0,4.0,482,6.0,88.0,免费评估
11,格拉斯哥大学University of Glasgow,74.0,92,98,67,11.0,6.0,435,2.0,89.0,免费评估
12,利物浦大学The University of Liverpool,72.4,96,92,64,16.3,7.0,411,7.0,75.0,免费评估
13,东英吉利大学University of East Anglia,71.3,95,95,61,10.0,8.0,425,5.0,56.0,免费评估
14,布里斯托大学University of Bristol,70.7,88,95,69,13.9,5.0,467,5.0,66.0,免费评估
15,纽卡斯尔大学Newcastle University,70.4,84,88,62,12.1,8.0,409,6.0,,免费评估
16,伯明翰大学University of Birmingham,68.4,92,94,73,16.4,6.0,404,7.0,64.0,免费评估
17,北安普顿大学The University of Northampton,68.2,93,94,82,9.9,4.0,279,,,免费评估
18,利兹大学University of Leeds,67.3,89,90,70,10.7,4.0,399,4.0,75.0,免费评估
19,卡迪夫大学Cardiff University,66.0,92,96,64,15.5,6.0,397,5.0,67.0,免费评估
20,西英格兰大学University of the West of England,65.5,87,89,72,10.2,5.0,292,,,免费评估
