Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,96.0,98.5,79.8,10.1,10,591,7,85,免费评估
2,牛津大学University of Oxford,86.5,94.4,94.9,77.3,10.9,-,565,7,73,免费评估
3,埃克塞特大学University of Exeter,82.7,100.0,97.5,89.0,14.8,4,465,8,87,免费评估
4,华威大学The University of Warwick,77.5,96.4,95.0,86.2,14.2,4,431,8,75,免费评估
5,圣安德鲁斯大学University of St Andrews,76.1,92.1,94.2,86.1,12.5,5,477,5,-,免费评估
6,杜伦大学Durham University,71.3,94.0,94.2,82.4,16.5,4,526,7,72,免费评估
7,伦敦大学学院University College London,68.3,88.5,88.8,69.4,9.2,9,490,7,62,免费评估
8,伦敦国王学院King's College London,66.0,96.0,95.2,82.8,11.4,5,455,4,66,免费评估
9,卡迪夫大学Cardiff University,62.7,91.0,95.5,79.2,18.5,4,377,9,-,免费评估
10,伦敦大学皇家霍洛威学院Royal Holloway University of London,58.8,93.3,93.1,85.2,18.4,3,386,8,61,免费评估
10,利物浦大学The University of Liverpool,58.8,87.0,92.8,76.9,12.5,8,409,5,-,免费评估
12,伯明翰大学University of Birmingham,57.4,85.2,95.3,70.8,20.3,6,402,7,73,免费评估
12,格拉斯哥大学University of Glasgow,57.4,95.0,97.5,84.9,18.0,4,391,3,63,免费评估
14,肯特大学University of Kent,56.3,90.5,95.2,74.3,11.8,5,333,8,49,免费评估
15,纽卡斯尔大学Newcastle University,55.8,96.0,94.7,87.6,21.9,3,381,4,77,免费评估
16,罗汉普顿大学Roehampton University,53.0,86.9,93.5,84.2,9.8,5,270,3,-,免费评估
16,爱丁堡大学The University of Edinburgh,53.0,88.7,89.8,48.3,12.8,10,494,5,50,免费评估
18,布里斯托大学University of Bristol,52.4,79.5,92.5,61.3,17.8,4,456,7,72,免费评估
19,诺丁汉大学University of Nottingham,52.0,87.6,93.6,71.0,17.4,6,374,6,60,免费评估
20,雷丁大学University of Reading,51.3,91.0,92.8,77.0,14.6,5,367,4,53,免费评估
21,斯旺西大学Swansea University,47.9,97.0,95.8,78.8,21.0,2,305,6,68,免费评估
22,曼彻斯特大学The University of Manchester,47.4,90.9,92.9,71.9,16.2,5,365,3,62,免费评估
23,利兹大学University of Leeds,44.6,83.2,90.0,69.0,21.4,5,398,5,67,免费评估
24,圣大卫三一学院University of Wales Trinity Saint David,30.5,90.8,93.9,82.9,19.7,3,236,1,56,免费评估
