Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,45.0%,252,94.3%,100.0,免费评估
2,牛津大学University of Oxford,,,58.0%,231,87.6%,99.8,免费评估
3,伦敦大学学院University College London,75.3%,74.3%,70.2%,205,88.7%,99.5,免费评估
4,华威大学The University of Warwick,77.0%,82.6%,49.6%,206,89.7%,98.0,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,62.4%,61.3%,70.7%,214,88.4%,95.4,免费评估
6,利兹大学University of Leeds,82.2%,85.8%,39.3%,169,87.9%,95.2,免费评估
7,圣安德鲁斯大学University of St Andrews,80.6%,80.4%,23.6%,214,89.6%,95.1,免费评估
8,拉夫堡大学Loughborough University,84.1%,88.4%,32.6%,153,90.7%,94.6,免费评估
9,诺丁汉大学University of Nottingham,78.6%,83.4%,31.7%,184,87.7%,93.9,免费评估
10,巴斯大学University of Bath,70.6%,70.2%,41.8%,190,92.0%,93.3,免费评估
11,阿伯丁大学University of Aberdeen,86.0%,86.4%,16.0%,168,87.9%,92.6,免费评估
12,杜伦大学Durham University,72.7%,72.6%,23.1%,209,91.8%,92.3,免费评估
13,萨里大学University of Surrey,81.5%,83.1%,33.0%,170,79.1%,91.9,免费评估
14,University of Strathclyde,79.7%,80.7%,44.3%,203,65.5%,91.8,免费评估
15,兰卡斯特大学Lancaster University,76.6%,79.9%,42.6%,154,82.7%,91.6,免费评估
16,约克大学The University of York,82.2%,83.3%,22.6%,161,85.7%,91.4,免费评估
16,布里斯托大学University of Bristol,68.7%,69.9%,43.6%,190,84.5%,91.4,免费评估
18,埃克塞特大学University of Exeter,72.3%,78.1%,26.9%,185,88.7%,91.3,免费评估
19,伦敦大学玛丽女王学院Queen Mary University of London,79.0%,81.4%,31.3%,174,77.5%,90.7,免费评估
20,东英吉利大学University of East Anglia,86.6%,85.5%,25.7%,146,77.9%,90.4,免费评估
20,赫瑞瓦特大学Heriot Watt University,81.2%,82.4%,18.8%,159,86.3%,90.4,免费评估
22,埃塞克斯大学University of Essex,79.9%,83.0%,43.6%,118,80.8%,90.2,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.8%,83.6%,31.3%,134,80.0%,89.6,免费评估
24,阿斯顿大学Aston University,81.3%,80.1%,19.7%,130,89.2%,89.2,免费评估
24,考文垂大学Coventry University,92.3%,93.9%,1.6%,120,85.7%,89.2,免费评估
26,萨塞克斯大学University of Sussex,77.4%,79.2%,25.1%,136,86.2%,88.6,免费评估
27,斯特林大学University of Stirling,78.5%,76.9%,25.2%,150,80.7%,88.3,免费评估
28,肯特大学University of Kent,80.5%,79.9%,14.6%,137,87.6%,88.2,免费评估
29,曼彻斯特大学The University of Manchester,71.3%,74.8%,26.8%,168,81.4%,87.9,免费评估
30,伯明翰大学University of Birmingham,73.8%,70.9%,26.6%,162,81.9%,87.7,免费评估
31,南安普顿大学University of Southampton,73.4%,79.5%,23.4%,146,84.0%,87.6,免费评估
31,英国女王大学Queen's University Belfast,76.3%,78.0%,32.7%,150,74.3%,87.6,免费评估
33,朴茨茅斯大学University of Portsmouth,86.4%,85.5%,9.5%,121,83.0%,87.4,免费评估
34,德蒙福特大学De Montfort University,88.7%,88.0%,10.7%,98,83.8%,87.2,免费评估
34,谢菲尔德大学The University of Sheffield,73.7%,78.2%,16.6%,152,85.5%,87.2,免费评估
36,格拉斯哥大学University of Glasgow,62.9%,73.8%,26.4%,176,84.6%,87.0,免费评估
37,纽卡斯尔大学Newcastle University,65.0%,72.5%,20.7%,163,89.5%,86.7,免费评估
38,伦敦大学金史密斯学院Goldsmiths University of London,83.9%,81.0%,16.8%,119,,86.3,免费评估
39,诺丁汉特伦特大学Nottingham Trent University,87.1%,87.2%,4.6%,124,77.9%,86.1,免费评估
39,雷丁大学University of Reading,76.2%,75.5%,29.3%,142,73.9%,86.1,免费评估
41,爱丁堡大学The University of Edinburgh,66.1%,69.4%,30.2%,192,72.1%,85.9,免费评估
42,邓迪大学University of Dundee,81.5%,79.9%,12.1%,143,75.6%,85.7,免费评估
43,哈德斯菲尔德大学University of Huddersfield,84.6%,80.8%,4.1%,130,,85.6,免费评估
44,伦敦大学亚非学院SOAS University of London,69.9%,74.3%,22.9%,150,77.0%,84.8,免费评估
45,中央兰开夏大学University of Central Lancashire,92.7%,91.2%,4.4%,110,67.8%,84.7,免费评估
46,西英格兰大学University of the West of England,82.1%,86.1%,5.5%,113,79.0%,84.5,免费评估
46,利物浦大学The University of Liverpool,73.4%,76.7%,20.1%,145,74.0%,84.5,免费评估
48,卡迪夫大学Cardiff University,65.6%,62.6%,32.0%,153,77.9%,84.1,免费评估
49,赫特福德大学University of Hertfordshire,90.4%,92.7%,0.9%,112,67.2%,83.8,免费评估
50,牛津布鲁克斯大学Oxford Brookes University,81.4%,79.5%,5.1%,121,76.4%,83.4,免费评估
51,斯旺西大学Swansea University,71.0%,72.1%,22.0%,124,78.5%,83.3,免费评估
52,赫尔大学The University of Hull,75.8%,75.6%,10.2%,119,80.2%,83.1,免费评估
53,布拉德福德大学University of Bradford,73.5%,79.5%,12.7%,104,82.5%,83.0,免费评估
54,Manchester Metropolitan University,81.8%,79.1%,4.7%,120,74.0%,82.7,免费评估
55,班戈大学Bangor University,76.6%,74.6%,23.4%,112,71.1%,82.6,免费评估
56,莱斯特大学University of Leicester,70.1%,76.0%,21.4%,136,70.4%,82.4,免费评估
57,米德塞斯大学Middlesex University,73.7%,77.8%,10.5%,97,83.3%,82.3,免费评估
58,普利茅斯大学University of Plymouth,80.5%,82.1%,13.1%,103,70.2%,82.1,免费评估
59,亚伯大学Aberystwyth University,89.7%,82.5%,14.5%,95,61.4%,82.0,免费评估
60,基尔大学Keele University,74.4%,81.0%,10.2%,121,72.4%,81.8,免费评估
61,白金汉大学The University of Buckingham,81.9%,81.7%,,108,73.5%,81.5,免费评估
62,卡迪夫都市大学Cardiff Metropolitan University,69.4%,63.1%,,103,90.0%,79.7,免费评估
63,阿尔斯特大学University of Ulster,73.8%,70.3%,,123,75.5%,79.6,免费评估
64,布鲁内尔大学Brunel University,74.3%,73.8%,9.9%,113,68.6%,79.5,免费评估
65,"伦敦大学伯克贝克学院Birkbeck, University Of London",70.6%,70.8%,19.1%,106,,78.9,免费评估
66,金斯顿大学Kingston University,80.6%,80.5%,9.2%,94,59.6%,78.4,免费评估
67,伯明翰城市大学Birmingham City University,74.8%,78.1%,1.3%,104,69.1%,78.3,免费评估
68,索尔福德大学University of Salford,72.7%,72.0%,5.9%,121,66.4%,78.2,免费评估
68,伦敦城市大学City University London,63.4%,68.1%,15.1%,134,68.1%,78.2,免费评估
68,剑桥安鲁大学Anglia Ruskin University,89.5%,87.4%,3.4%,82,53.6%,78.2,免费评估
71,谢菲尔德哈莱姆大学Sheffield Hallam University,76.0%,80.6%,,111,63.0%,77.8,免费评估
72,伦敦都市大学London Metropolitan University,85.5%,84.1%,,72*,61.9%,77.7,免费评估
73,格林威治大学The University of Greenwich,71.3%,72.9%,3.3%,120,60.9%,76.3,免费评估
74,利兹贝克特大学Leeds Beckett University,73.2%,79.8%,0.8%,98,59.5%,75.5,免费评估
75,东伦敦大学University of East London,77.6%,78.4%,0.8%,92,46.4%,73.0,免费评估
76,北安普顿大学The University of Northampton,68.8%,72.7%,,88,48.9%,70.4,免费评估
