Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,86.0,4.7,595,81,100.0,免费评估
2,牛津大学University of Oxford,84.0,4.5,547,79,96.5,免费评估
3,伦敦大学学院University College London,85.0,4.1,490,66,90.1,免费评估
4,巴斯大学University of Bath,76.0,4.4,460,71,86.4,免费评估
5,谢菲尔德大学The University of Sheffield,80.0,2.8,444,75,85.1,免费评估
6,萨塞克斯大学University of Sussex,85.0,2.8,389,69,84.3,免费评估
7,格拉斯哥大学University of Glasgow,85.0,3.1,407,63,83.8,免费评估
8,约克大学The University of York,82.0,3.2,470,58,83.4,免费评估
9,布里斯托大学University of Bristol,79.0,2.5,473,68,82.6,免费评估
10,杜伦大学Durham University,78.0,2.8,434,69,82.1,免费评估
11,埃克塞特大学University of Exeter,83.0,2.7,429,59,81.4,免费评估
12,华威大学The University of Warwick,80.0,2.3,439,66,81.3,免费评估
13,南安普顿大学University of Southampton,84.0,2.8,432,54,80.7,免费评估
14,卡迪夫大学Cardiff University,78.0,3.7,434,56,80.6,免费评估
15,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.0,3.1,395,57,80.6,免费评估
16,圣安德鲁斯大学University of St Andrews,77.0,3.3,487,53,80.5,免费评估
17,爱丁堡大学The University of Edinburgh,77.0,2.8,434,63,80.1,免费评估
18,兰卡斯特大学Lancaster University,78.0,1.9,411,73,80.0,免费评估
19,肯特大学University of Kent,81.0,1.9,385,70,79.8,免费评估
20,拉夫堡大学Loughborough University,81.0,3.4,413,52,79.7,免费评估
21,诺丁汉大学University of Nottingham,75.0,2.5,431,68,79.4,免费评估
22,班戈大学Bangor University,85.0,3.2,324,55,79.1,免费评估
23,阿斯顿大学Aston University,81.0,2.5,381,62,79.0,免费评估
24,伯明翰大学University of Birmingham,74.0,4.0,423,55,78.6,免费评估
25,纽卡斯尔大学Newcastle University,77.0,1.9,430,61,77.0,免费评估
26,萨里大学University of Surrey,73.0,1.9,418,70,76.9,免费评估
27,利兹大学University of Leeds,74.0,2.2,425,62,76.4,免费评估
28,邓迪大学University of Dundee,86.0,1.5,344,53,75.4,免费评估
29,思克莱德大学University of Strathclyde,81.0,1.0,386,60,74.9,免费评估
30,莱斯特大学University of Leicester,77.0,0.9,392,67,74.6,免费评估
31,诺桑比亚大学Northumbria University,80.0,0.9,332,66,74.3,免费评估
32,埃塞克斯大学University of Essex,80.0,2.4,326,52,73.7,免费评估
33,斯特林大学University of Stirling,84.0,0.9,314,59,73.6,免费评估
34,赫尔大学The University of Hull,82.0,1.5,349,52,73.1,免费评估
35,伦敦城市大学City University London,74.0,1.9,359,62,73.0,免费评估
36,哥比亚大学University of Cumbria,,,227,82,72.9,免费评估
37,中央兰开夏大学University of Central Lancashire,82.0,1.0,288,62,72.6,免费评估
38,阿伯丁大学University of Aberdeen,81.0,1.9,306,51,72.3,免费评估
39,伦敦大学金史密斯学院Goldsmiths University of London,75.0,2.2,331,57,72.1,免费评估
40,林肯大学University of Lincoln,83.0,1.2,311,54,72.1,免费评估
41,雷丁大学University of Reading,73.0,2.5,403,50,72.1,免费评估
42,伯恩茅斯大学Bournemouth University,79.0,1.5,297,60,72.0,免费评估
43,东英吉利大学University of East Anglia,82.0,0.6,379,50,71.3,免费评估
44,布拉德福德大学University of Bradford,79.0,2.2,227,57,70.4,免费评估
45,利物浦大学The University of Liverpool,76.0,1.3,393,48,70.2,免费评估
46,普利茅斯大学University of Plymouth,78.0,1.4,320,54,70.1,免费评估
47,切斯特大学University of Chester,81.0,0.5,291,58,69.9,免费评估
48,基尔大学Keele University,80.0,0.9,308,55,69.9,免费评估
