Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,伦敦大学学院教育研究院UCL Institute of Education,英国,100.0,50.3,93.1,87.7,92.2,免费评估
2,墨尔本大学The University of Melbourne,澳大利亚,93.0,95.3,91.4,81.1,91.2,免费评估
3,哈佛大学Harvard University,美国,89.5,99.5,92.1,84.6,90.2,免费评估
4,剑桥大学University of Cambridge,英国,88.2,100.0,90.4,82.9,88.9,免费评估
5,斯坦福大学Stanford University,美国,84.2,86.3,97.1,94.2,87.8,免费评估
6,蒙纳什大学Monash University,澳大利亚,88.4,85.9,91.4,81.1,87.6,免费评估
7,牛津大学University of Oxford,英国,86.8,99.2,85.9,77.2,86.5,免费评估
8,悉尼大学The University of Sydney,澳大利亚,79.5,97.2,91.7,84.6,83.9,免费评估
9,多伦多大学University of Toronto,加拿大,81.4,83.3,88.3,85.4,83.2,免费评估
10,昆士兰大学The University of Queensland,澳大利亚,82.9,87.2,84.7,78.2,82.9,免费评估
11,哥伦比亚大学Columbia University,美国,80.3,85.5,91.2,80.2,82.4,免费评估
12,"加州大学伯克利分校University of California, Berkeley (UCB)",美国,80.1,83.0,87.7,84.6,82.2,免费评估
13,"加州大学洛杉矶分校University of California, Los Angeles (UCLA)",美国,76.6,85.2,93.7,89.8,82.0,免费评估
14,南洋理工大学Nanyang Technological University (NTU),新加坡,75.7,94.0,90.9,89.1,81.8,免费评估
15,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,美国,79.5,67.4,90.3,81.1,80.2,免费评估
16,香港大学University of Hong Kong (HKU),中国香港,75.3,98.6,85.0,78.2,79.5,免费评估
17,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,美国,77.6,69.2,88.2,81.1,78.9,免费评估
18,爱丁堡大学The University of Edinburgh,英国,76.4,76.5,86.7,78.2,78.2,免费评估
19,伦敦国王学院King's College London,英国,76.0,83.8,81.8,71.5,77.0,免费评估
20,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",美国,66.5,68.4,100.0,100.0,76.7,免费评估
21,密歇根州立大学Michigan State University,美国,72.2,67.4,91.6,84.6,76.5,免费评估
22,波士顿大学Boston University,美国,72.0,80.9,81.9,76.2,75.0,免费评估
23,迪肯大学Deakin University,澳大利亚,71.8,79.2,80.9,78.2,74.9,免费评估
24,英属哥伦比亚大学University of British Columbia,加拿大,70.8,74.6,87.3,78.2,74.8,免费评估
