Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,89.7,48.3,652,95.0,100.0,免费评估
2,帝国理工学院Imperial College London,91.0,48.3,593,87.8,96.6,免费评估
3,利兹大学University of Leeds,84.6,40.0,443,88.7,86.0,免费评估
4,赫瑞瓦特大学Heriot Watt University,92.3,31.1,407,86.4,84.8,免费评估
5,巴斯大学University of Bath,88.8,25.0,465,88.4,84.2,免费评估
6,曼彻斯特大学The University of Manchester,71.1,45.0,517,83.7,83.2,免费评估
6,伯明翰大学University of Birmingham,83.3,35.0,476,80.4,83.2,免费评估
8,萨里大学University of Surrey,82.1,35.0,425,85.7,82.1,免费评估
9,谢菲尔德大学The University of Sheffield,84.8,28.3,437,85.8,81.8,免费评估
9,拉夫堡大学Loughborough University,82.9,36.7,433,80.0,81.8,免费评估
11,阿伯丁大学University of Aberdeen,78.3,31.7,395,94.4,80.4,免费评估
12,爱丁堡大学The University of Edinburgh,73.7,28.3,520,82.9,79.5,免费评估
13,斯旺西大学Swansea University,77.8,36.7,371,88.9,79.4,免费评估
14,纽卡斯尔大学Newcastle University,76.4,26.7,445,89.4,78.9,免费评估
15,思克莱德大学University of Strathclyde,77.7,16.7,492,85.7,77.5,免费评估
16,诺丁汉大学University of Nottingham,66.9,41.7,425,82.2,76.6,免费评估
17,伦敦大学学院University College London,71.1,35.0,475,71.0,75.6,免费评估
18,英国女王大学Queen's University Belfast,79.9,18.3,406,75.0,73.0,免费评估
19,伦敦南岸大学London South Bank University,80.3,23.3,277,67.9,68.0,免费评估
20,阿斯顿大学Aston University,76.6,18.3,383,60.3,67.1,免费评估
21,蒂赛德大学Teesside University,70.1,8.3,365,40.0,55.9,免费评估
