Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,利兹大学University of Leeds,89.6%,92.6%,39.3%,464,81.5%,100.0,免费评估
2,思克莱德大学University of Strathclyde,80.0%,89.3%,44.3%,516,82.7%,99.7,免费评估
3,英国女王大学Queen's University Belfast,88.0%,94.5%,32.7%,415,90.6%,98.8,免费评估
4,兰卡斯特大学Lancaster University,88.2%,90.3%,42.6%,419,82.5%,98.7,免费评估
5,巴斯大学University of Bath,79.5%,89.4%,41.8%,490,82.0%,98.3,免费评估
6,华威大学The University of Warwick,74.7%,87.9%,40.4%,493,84.3%,97.2,免费评估
7,拉夫堡大学Loughborough University,83.5%,91.5%,32.6%,407,90.3%,97.0,免费评估
8,伦敦大学玛丽女王学院Queen Mary University of London,87.0%,89.0%,31.3%,403,80.5%,95.7,免费评估
9,雷丁大学University of Reading,86.7%,90.8%,29.3%,394,82.5%,95.6,免费评估
10,格拉斯哥大学University of Glasgow,80.4%,87.8%,22.1%,507,80.9%,95.5,免费评估
10,埃克塞特大学University of Exeter,80.6%,87.5%,24.4%,469,85.9%,95.5,免费评估
12,伦敦政治经济学院The London School of Economics and Political Science,67.1%,76.9%,52.3%,513,75.0%,95.0,免费评估
13,萨里大学University of Surrey,92.3%,93.3%,15.8%,416,71.1%,94.1,免费评估
13,伦敦城市大学City University London,82.8%,88.5%,27.8%,443,72.8%,94.1,免费评估
15,阿尔斯特大学University of Ulster,87.9%,91.8%,40.4%,318,70.3%,94.0,免费评估
16,布拉德福德大学University of Bradford,69.9%,80.9%,32.1%,459,91.6%,93.9,免费评估
17,纽卡斯尔大学Newcastle University,80.9%,87.4%,20.7%,433,82.3%,93.5,免费评估
18,罗伯特高登大学The Robert Gordon University,88.1%,90.6%,2.6%,405,90.2%,93.1,免费评估
19,诺丁汉大学University of Nottingham,80.6%,87.4%,32.6%,393,73.7%,92.9,免费评估
20,Cardiff University,78.4%,84.7%,32.0%,410,72.3%,92.2,免费评估
20,阿斯顿大学Aston University,83.3%,87.1%,19.7%,401,77.1%,92.2,免费评估
22,斯旺西大学Swansea University,86.0%,91.8%,22.0%,302,82.9%,91.9,免费评估
22,曼彻斯特大学The University of Manchester,77.3%,86.4%,33.3%,427,65.5%,91.9,免费评估
