Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,剑桥大学University of Cambridge,United Kingdom,54.4,64.6,65.6,100.0,65.5,297.6,免费评估
2,"University of California, San Diego",United States,29.8,63.3,73.0,57.9,100.0,265.6,免费评估
3,Stanford University,United States,39.2,68.2,59.2,70.2,75.6,265.1,免费评估
4,Massachusetts Institute of Technology (MIT),United States,49.4,66.7,69.3,76.9,53.5,260.3,免费评估
5,Northwestern University,United States,34.5,66.5,80.4,37.9,92.6,247.5,免费评估
6,California Institute of Technology,United States,24.8,65.4,62.9,58.1,84.5,245.5,免费评估
7,Harvard University,United States,20.3,77.2,72.6,31.8,92.6,236.4,免费评估
8,Tsinghua University,China,87.8,58.2,52.1,78.2,0.0,234.6,免费评估
9,Xian Jiao Tong University,China,92.4,59.1,45.1,73.7,0.0,234.3,免费评估
10,Texas A&M University,United States,55.8,58.5,58.7,58.6,46.3,231.0,免费评估
11,University of Michigan-Ann Arbor,United States,63.5,59.1,65.7,67.6,26.7,230.0,免费评估
12,Shanghai Jiao Tong University,China,100.0,56.4,48.1,62.6,0.0,228.6,免费评估
13,"University of Minnesota, Twin Cities",United States,41.4,60.3,56.8,49.8,65.5,228.2,免费评估
14,"University of California, Berkeley",United States,43.4,60.8,69.2,54.6,46.3,219.0,免费评估
15,"The Imperial College of Science, Technology and Medicine",United Kingdom,51.8,63.8,67.9,84.3,0.0,213.5,免费评估
16,Korea Advanced Institute of Science and Technology,South Korea,55.3,57.0,45.7,41.5,46.3,209.2,免费评估
17,The University of Texas at Austin,United States,39.0,58.8,55.4,40.4,59.8,209.1,免费评估
18,University of Illinois at Urbana-Champaign,United States,51.7,61.4,63.9,53.3,26.7,205.9,免费评估
19,Purdue University - West Lafayette,United States,65.9,61.7,56.0,66.7,0.0,205.5,免费评估
20,Princeton University,United States,30.9,84.4,75.0,72.8,0.0,203.1,免费评估
21,Huazhong University of Science and Technology,China,67.5,65.9,46.8,56.2,0.0,199.0,免费评估
22,University of Science and Technology of China,China,47.4,71.0,59.5,68.6,0.0,198.8,免费评估
23,Georgia Institute of Technology,United States,67.5,56.4,61.0,58.6,0.0,194.8,免费评估
24,Rensselaer Polytechnic Institute,United States,29.5,69.0,57.7,43.1,37.8,190.9,免费评估
25,"University of Maryland, College Park",United States,45.3,57.9,62.3,44.1,26.7,186.5,免费评估
26,Harbin Institute of Technology,China,80.9,56.1,47.9,38.6,0.0,185.3,免费评估
27,Cornell University,United States,28.4,56.1,48.6,51.2,37.8,183.2,免费评估
28,Delft University of Technology,Netherlands,54.1,65.7,73.8,48.1,0.0,182.7,免费评估
29,Nanyang Technological University,Singapore,58.2,64.4,79.0,44.1,0.0,182.5,免费评估
30,Beihang University,China,74.7,54.9,47.2,42.1,0.0,181.2,免费评估
31,KTH Royal Institute of Technology,Sweden,49.5,60.3,70.3,56.2,0.0,180.0,免费评估
32,Polytechnic Institute of Milan,Italy,56.9,66.5,60.4,44.4,0.0,179.8,免费评估
32,Swiss Federal Institute of Technology Zurich,Switzerland,49.5,62.2,69.4,54.1,0.0,179.8,免费评估
34,University of Colorado at Boulder,United States,27.7,64.4,65.5,36.0,37.8,178.9,免费评估
35,Zhejiang University,China,69.5,53.6,50.3,45.3,0.0,178.6,免费评估
36,Carnegie Mellon University,United States,32.1,62.8,58.6,25.5,46.3,178.4,免费评估
37,Babeș-Bolyai University,Romania,24.7,94.7,99.1,37.9,0.0,177.1,免费评估
37,"National University of Ireland, Galway",Ireland,21.5,100.0,92.2,37.2,0.0,177.1,免费评估
39,University of Florida,United States,35.8,60.5,51.1,32.3,37.8,176.7,免费评估
40,Dalian University of Technology,China,70.8,56.1,45.7,40.4,0.0,176.5,免费评估
41,University of Stuttgart,Germany,40.0,54.6,73.3,40.1,26.7,176.1,免费评估
42,Pierre and Marie Curie University - Paris 6,France,32.9,55.5,66.7,72.2,0.0,173.9,免费评估
43,Monash University,Australia,42.1,64.6,79.1,50.9,0.0,173.5,免费评估
44,National University of Singapore,Singapore,54.9,64.4,77.1,38.6,0.0,173.3,免费评估
45,The University of New South Wales,Australia,44.4,68.7,79.9,42.1,0.0,171.2,免费评估
46,Tianjin University,China,65.8,56.1,54.3,38.3,0.0,171.0,免费评估
47,The Hong Kong Polytechnic University,China-Hong Kong,60.5,66.7,55.8,31.8,0.0,170.2,免费评估
48,RWTH Aachen University,Germany,42.7,68.0,69.3,45.3,0.0,169.9,免费评估
48,Technical University of Denmark,Denmark,52.3,65.2,70.7,38.3,0.0,169.9,免费评估
50,Lund University,Sweden,36.2,65.9,75.3,50.9,0.0,168.1,免费评估
