Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,97.6,88.0,100.0,100.0,97.8,免费评估
2,Stanford University,United States,96.4,94.4,94.8,95.2,95.1,免费评估
3,剑桥大学University of Cambridge,United Kingdom,87.4,87.8,91.9,95.7,91.8,免费评估
4,Harvard University,United States,84.6,100.0,82.8,99.8,90.8,免费评估
5,"Nanyang Technological University, Singapore (NTU)",Singapore,97.6,90.2,84.7,91.7,89.6,免费评估
6,"University of California, Berkeley (UCB)",United States,87.7,90.1,91.3,87.5,89.4,免费评估
7,Delft University of Technology,Netherlands,83.5,77.9,92.8,91.9,88.9,免费评估
8,帝国理工学院Imperial College London,United Kingdom,84.6,81.8,89.2,88.8,87.3,免费评估
9,National University of Singapore (NUS),Singapore,89.7,87.7,81.4,93.3,87.2,免费评估
10,牛津大学University of Oxford,United Kingdom,76.0,86.9,85.5,94.6,87.0,免费评估
11,Tsinghua University,China (Mainland),100.0,81.0,84.2,84.9,86.3,免费评估
12,University of Michigan-Ann Arbor,United States,88.1,80.6,93.1,79.0,86.2,免费评估
13,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,84.3,85.8,87.4,85.3,86.1,免费评估
14,Georgia Institute of Technology,United States,90.6,82.8,85.7,84.6,85.7,免费评估
15,Politecnico di Milano,Italy,80.0,74.2,85.0,93.2,85.1,免费评估
16,EPFL,Switzerland,82.8,85.3,81.4,85.7,83.5,免费评估
17,California Institute of Technology (Caltech),United States,74.5,73.6,89.7,84.3,83.4,免费评估
18,RWTH Aachen University,Germany,76.0,72.4,89.1,82.3,82.6,免费评估
19,Shanghai Jiao Tong University,China (Mainland),92.4,77.5,80.5,82.4,82.4,免费评估
20,Purdue University,United States,80.8,75.8,84.1,83.9,82.3,免费评估
21,The University of Tokyo,Japan,76.0,69.6,85.7,86.0,81.9,免费评估
22,KAIST - Korea Advanced Institute of Science & Technology,South Korea,83.1,81.5,80.2,77.0,79.9,免费评估
23,Technical University of Munich,Germany,76.9,72.4,83.1,78.5,79.2,免费评估
24,Peking University,China (Mainland),88.7,89.9,68.1,82.5,78.8,免费评估
25,KTH Royal Institute of Technology,Sweden,77.8,77.8,84.2,71.7,78.5,免费评估
26,Seoul National University,South Korea,82.0,80.2,76.4,77.8,78.2,免费评估
27,KU Leuven,Belgium,77.4,82.1,79.5,74.2,78.0,免费评估
28,The Hong Kong University of Science and Technology,Hong Kong SAR,77.4,90.0,73.3,77.1,77.6,免费评估
29,曼彻斯特大学The University of Manchester,United Kingdom,80.4,84.2,73.2,78.4,77.5,免费评估
30,Politecnico di Torino,Italy,75.0,72.9,74.2,83.2,76.8,免费评估
31,Tokyo Institute of Technology (Tokyo Tech),Japan,67.4,70.8,77.5,83.3,76.7,免费评估
32,"University of California, Los Angeles (UCLA)",United States,76.4,90.3,64.5,84.6,76.2,免费评估
33,Northwestern University,United States,80.8,89.4,75.5,67.2,75.9,免费评估
34,McGill University,Canada,76.0,78.4,74.0,75.9,75.5,免费评估
35,Zhejiang University,China (Mainland),89.7,78.4,67.6,76.6,75.2,免费评估
36,"KIT, Karlsruhe Institute of Technology",Germany,73.0,76.2,78.1,71.1,75.0,免费评估
37,Ecole Polytechnique,France,62.1,71.8,70.1,89.2,74.9,免费评估
37,Eindhoven University of Technology,Netherlands,72.5,81.3,72.2,76.4,74.9,免费评估
37,Pennsylvania State University,United States,83.9,81.9,70.9,72.3,74.9,免费评估
37,Princeton University,United States,69.2,80.8,76.8,72.1,74.9,免费评估
37,University of Texas at Austin,United States,84.3,85.1,67.7,74.8,74.9,免费评估
42,Technical University of Denmark,Denmark,79.1,79.7,75.2,69.8,74.8,免费评估
42,University of Toronto,Canada,80.8,82.3,71.4,72.6,74.8,免费评估
42,Xi’an Jiaotong University,China (Mainland),85.7,77.6,74.3,68.7,74.8,免费评估
45,Cornell University,United States,72.0,82.9,74.0,72.9,74.7,免费评估
45,克兰菲尔德大学Cranfield University,United Kingdom,72.0,77.1,75.8,73.3,74.7,免费评估
47,Universität Stuttgart,Germany,72.0,71.3,80.3,69.1,74.3,免费评估
48,University of Illinois at Urbana-Champaign,United States,80.0,79.5,70.1,73.3,74.0,免费评估
49,Kyoto University,Japan,65.5,73.4,73.6,78.3,73.8,免费评估
50,Chalmers University of Technology,Sweden,74.5,78.7,74.9,68.6,73.5,免费评估
51,Texas A&M University,United States,80.4,76.5,69.5,72.7,73.1,免费评估
52,Tohoku University,Japan,72.0,72.9,71.0,76.3,73.0,免费评估
53,Technische Universität Berlin (TU Berlin),Germany,72.5,74.5,72.8,72.2,72.8,免费评估
54,The University of New South Wales (UNSW Sydney),Australia,78.2,79.0,62.8,79.2,72.5,免费评估
55,Sungkyunkwan University(SKKU),South Korea,78.2,89.2,64.7,68.8,71.6,免费评估
55,University of British Columbia,Canada,71.4,78.7,69.4,71.0,71.6,免费评估
57,Université PSL,France,66.2,78.4,64.0,80.7,71.5,免费评估
58,Huazhong University of Science and Technology,China (Mainland),85.7,79.1,66.6,66.8,71.4,免费评估
59,The University of Hong Kong,Hong Kong SAR,72.0,85.8,62.4,75.4,71.3,免费评估
60,The University of Melbourne,Australia,65.5,82.4,64.4,76.7,71.0,免费评估
61,Universidade de São Paulo,Brazil,71.4,70.0,64.2,80.1,70.9,免费评估
62,The Ohio State University,United States,77.8,77.0,67.1,68.3,70.6,免费评估
62,谢菲尔德大学The University of Sheffield,United Kingdom,75.0,79.2,65.4,71.1,70.6,免费评估
64,National Taiwan University (NTU),Taiwan,69.8,80.9,65.1,73.0,70.5,免费评估
65,Fudan University,China (Mainland),81.6,95.0,53.1,75.4,70.4,免费评估
65,The University of Sydney,Australia,69.2,79.7,65.3,73.0,70.4,免费评估
67,Lomonosov Moscow State University,Russia,69.2,64.4,60.8,86.1,70.2,免费评估
68,Beihang University (former BUAA),China (Mainland),92.6,73.5,75.0,50.5,70.1,免费评估
68,Korea University,South Korea,74.5,83.1,61.5,72.8,70.1,免费评估
68,Universidad Politécnica de Madrid (UPM),Spain,70.9,76.1,56.7,84.5,70.1,免费评估
68,布里斯托大学University of Bristol,United Kingdom,72.5,75.8,69.4,67.1,70.1,免费评估
68,University of Pennsylvania,United States,72.5,86.0,63.8,69.5,70.1,免费评估
73,Monash University,Australia,79.5,85.7,56.2,75.8,70.0,免费评估
73,Pohang University of Science And Technology (POSTECH),South Korea,72.5,84.6,64.0,69.4,70.0,免费评估
75,南安普顿大学University of Southampton,United Kingdom,76.4,76.1,67.8,66.1,69.8,免费评估
