Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,220.0,3.63,3.2,75.0,100.0,免费评估
2,牛津大学University of Oxford,219.0,4.28,2.88,70.0,99.6,免费评估
3,阿伯丁大学University of Aberdeen,167.0,4.18,3.24,75.0,97.9,免费评估
4,纽卡斯尔大学Newcastle University,166.0,4.33,3.04,75.0,97.1,免费评估
5,肯特大学University of Kent,133.0,4.14,3.24,85.0,96.9,免费评估
6,兰卡斯特大学Lancaster University,153.0,4.18,3.14,75.0,96.7,免费评估
7,伦敦大学学院University College London,170.0,4.22,3.0,70.0,96.6,免费评估
8,华威大学The University of Warwick,169.0,4.02,3.09,,96.6,免费评估
9,曼彻斯特大学The University of Manchester,155.0,4.03,3.16,75.0,96.5,免费评估
10,利兹大学University of Leeds,157.0,4.26,2.91,80.0,96.4,免费评估
11,谢菲尔德大学The University of Sheffield,143.0,4.15,3.2,75.0,95.8,免费评估
12,格拉斯哥大学University of Glasgow,,3.75,3.18,75.0,95.8,免费评估
13,爱丁堡大学The University of Edinburgh,162.0,3.95,3.29,60.0,94.9,免费评估
14,约克大学The University of York,142.0,4.1,3.16,70.0,94.2,免费评估
15,伦敦大学玛丽女王学院Queen Mary University of London,125.0,4.17,3.58,65.0,94.2,免费评估
16,伦敦大学亚非学院SOAS University of London,160.0,4.52,2.84,60.0,93.6,免费评估
17,埃塞克斯大学University of Essex,113.0,3.66,3.2,75.0,92.3,免费评估
18,班戈大学Bangor University,135.0,4.57,3.13,50.0,91.9,免费评估
19,卡迪夫大学Cardiff University,,4.14,3.27,55.0,91.9,免费评估
20,曼彻斯特城市大学Manchester Metropolitan University,128.0,4.39,3.07,55.0,91.1,免费评估
21,中央兰开夏大学University of Central Lancashire,120.0,3.89,2.78,70.0,90.2,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,116.0,4.1,2.81,65.0,89.3,免费评估
23,伍尔弗汉普顿大学University of Wolverhampton,105.0,3.92,2.46,75.0,89.2,免费评估
24,哈德斯菲尔德大学University of Huddersfield,117.0,3.48,2.89,,88.6,免费评估
25,威斯敏斯特大学University of Westminster,105.0,4.1,3.11,50.0,88.2,免费评估
26,西英格兰大学University of the West of England,123.0,4.4,2.43,55.0,87.9,免费评估
27,赫特福德大学University of Hertfordshire,112.0,4.11,,65.0,86.5,免费评估
28,布莱顿大学University of Brighton,103.0,4.14,2.9,45.0,86.0,免费评估
29,约克圣约翰大学York St John University,111.0,4.21,2.14,55.0,85.8,免费评估
30,阿尔斯特大学University of Ulster,122.0,3.9,2.42,35.0,84.9,免费评估
