Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,88.4%,94.0%,41.1%,549.0,84.4%,100.0,免费评估
2,剑桥大学University of Cambridge,81.5%,87.3%,57.3%,567.0,80.1%,99.6,免费评估
3,杜伦大学Durham University,83.3%,91.3%,55.0%,521.0,79.7%,98.8,免费评估
4,布拉德福德大学University of Bradford,78.0%,85.2%,61.3%,475.0,83.3%,96.9,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,79.9%,85.1%,46.9%,486.0,88.6%,96.6,免费评估
6,埃克塞特大学University of Exeter,84.1%,88.2%,43.7%,448.0,77.9%,94.5,免费评估
7,Cardiff University,86.2%,92.8%,36.8%,383.0,85.5%,94.1,免费评估
8,纽卡斯尔大学Newcastle University,86.8%,92.0%,43.1%,409.0,74.9%,93.9,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,93.5%,91.6%,45.8%,387.0,67.1%,93.8,免费评估
9,兰卡斯特大学Lancaster University,83.4%,86.0%,46.5%,421.0,78.6%,93.8,免费评估
11,利兹大学University of Leeds,81.0%,89.7%,42.3%,424.0,74.9%,92.6,免费评估
12,南安普顿大学University of Southampton,82.7%,89.3%,45.8%,400.0,73.4%,92.4,免费评估
13,圣安德鲁斯大学University of St Andrews,77.0%,73.9%,44.2%,498.0,76.4%,92.3,免费评估
14,爱丁堡大学The University of Edinburgh,81.9%,89.2%,38.2%,474.0,66.4%,92.1,免费评估
15,格拉斯哥大学University of Glasgow,80.1%,80.8%,42.4%,438.0,76.2%,91.9,免费评估
16,曼彻斯特大学The University of Manchester,87.7%,90.3%,36.6%,412.0,66.9%,91.7,免费评估
16,伦敦大学玛丽女王学院Queen Mary University of London,86.5%,89.2%,45.1%,369.0,69.8%,91.7,免费评估
18,东英吉利大学University of East Anglia,82.2%,89.9%,47.4%,403.0,64.4%,91.1,免费评估
18,伯明翰大学University of Birmingham,79.0%,78.3%,42.0%,405.0,80.8%,91.1,免费评估
20,诺丁汉大学University of Nottingham,80.5%,86.0%,39.6%,424.0,69.8%,90.7,免费评估
21,阿伯丁大学University of Aberdeen,78.2%,85.0%,38.2%,449.0,70.2%,90.6,免费评估
22,拉夫堡大学Loughborough University,86.0%,90.1%,24.3%,373.0,78.8%,90.4,免费评估
23,伦敦大学学院University College London,60.3%,64.3%,52.3%,487.0,82.9%,89.2,免费评估
23,利物浦大学The University of Liverpool,84.4%,90.5%,26.3%,392.0,68.9%,89.2,免费评估
25,温切斯特大学University of Winchester,81.9%,83.8%,7.5%,,87.0%,89.0,免费评估
25,邓迪大学University of Dundee,83.8%,92.2%,28.3%,423.0,61.0%,89.0,免费评估
27,埃塞克斯大学University of Essex,77.2%,83.4%,35.8%,387.0,73.2%,88.6,免费评估
27,谢菲尔德大学The University of Sheffield,78.7%,83.8%,31.1%,419.0,69.5%,88.6,免费评估
29,斯特林大学University of Stirling,78.9%,85.5%,30.3%,401.0,68.6%,88.1,免费评估
30,斯旺西大学Swansea University,82.1%,86.2%,39.4%,329.0,66.0%,87.6,免费评估
31,约克大学The University of York,82.1%,81.9%,23.9%,380.0,71.2%,87.3,免费评估
32,英国女王大学Queen's University Belfast,83.2%,88.3%,36.9%,340.0,60.9%,87.2,免费评估
33,亚伯大学Aberystwyth University,82.5%,87.1%,38.6%,315.0,64.7%,87.1,免费评估
