Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,布里斯托大学University of Bristol,100.0,88.0,92.0,67.0,12.0,10,414.0,5.0,,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,90.6,80.0,85.0,64.0,11.3,9,421.0,7.0,,免费评估
3,拉夫堡大学Loughborough University,85.8,90.0,89.0,86.0,19.0,6,339.0,8.0,47.0,免费评估
4,莱斯特大学University of Leicester,81.6,94.0,96.0,72.0,19.3,8,384.0,5.0,44.0,免费评估
5,约克大学The University of York,81.1,84.0,85.0,68.0,18.3,7,337.0,6.0,64.0,免费评估
6,爱丁堡大学The University of Edinburgh,79.8,92.0,92.0,49.0,19.3,9,421.0,,,免费评估
7,肯特大学University of Kent,79.5,86.0,77.0,67.0,14.2,6,295.0,8.0,65.0,免费评估
8,卡迪夫大学Cardiff University,72.8,97.0,97.0,54.0,17.3,6,375.0,,,免费评估
9,伯明翰大学University of Birmingham,72.3,90.0,87.0,63.0,23.4,9,333.0,6.0,56.0,免费评估
10,诺丁汉大学University of Nottingham,71.4,85.0,87.0,66.0,18.7,6,342.0,8.0,,免费评估
11,利兹大学University of Leeds,69.7,88.0,92.0,66.0,22.4,4,337.0,8.0,,免费评估
12,基尔大学Keele University,68.3,86.0,87.0,63.0,17.1,3,315.0,8.0,52.0,免费评估
13,谢菲尔德大学The University of Sheffield,67.8,88.0,92.0,56.0,21.8,4,367.0,9.0,,免费评估
14,坎特伯雷大学Canterbury Christ Church University,67.3,94.0,96.0,87.0,25.7,2,227.0,9.0,,免费评估
15,巴斯大学University of Bath,59.8,77.0,81.0,51.0,22.1,5,381.0,7.0,,免费评估
16,波尔顿大学University of Bolton,56.6,100.0,94.0,78.0,23.9,5,182.0,3.0,,免费评估
17,伯明翰城市大学Birmingham City University,54.2,80.0,79.0,66.0,32.2,5,282.0,6.0,65.0,免费评估
18,格拉斯哥大学University of Glasgow,51.2,80.0,86.0,55.0,19.1,7,323.0,3.0,,免费评估
19,北安普顿大学The University of Northampton,50.2,89.0,87.0,78.0,26.3,3,250.0,,,免费评估
20,剑桥安鲁大学Anglia Ruskin University,50.0,63.0,77.0,69.0,17.0,9,209.0,,22.0,免费评估
21,贝德福德大学University of Bedfordshire,48.3,84.0,80.0,81.0,23.0,6,187.0,2.0,47.0,免费评估
22,切斯特大学University of Chester,47.8,89.0,89.0,79.0,30.2,2,264.0,4.0,50.0,免费评估
23,班戈大学Bangor University,47.4,84.0,85.0,61.0,23.9,4,278.0,5.0,,免费评估
24,谢菲尔德哈莱姆大学Sheffield Hallam University,46.2,83.0,82.0,64.0,26.4,4,304.0,8.0,30.0,免费评估
25,阿尔斯特大学University of Ulster,43.8,84.0,84.0,68.0,18.0,3,246.0,3.0,29.0,免费评估
26,索尔福德大学University of Salford,42.9,86.0,82.0,69.0,18.0,3,234.0,2.0,,免费评估
27,普利茅斯大学University of Plymouth,38.7,,,,25.8,6,172.0,,41.0,免费评估
28,斯旺西大学Swansea University,31.0,52.0,71.0,55.0,26.3,3,340.0,3.0,43.0,免费评估
29,曼彻斯特城市大学Manchester Metropolitan University,30.8,76.0,78.0,63.0,19.4,3,,1.0,,免费评估
