Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,格拉斯哥大学University of Glasgow,89.2%,91.9%,,32.5%,417,98.2%,免费评估
2,剑桥大学University of Cambridge,81.6%,81.0%,4.0,36.6%,535,87.5%,免费评估
3,杜伦大学Durham University,86.7%,86.2%,4.0,38.9%,453,90.2%,免费评估
4,伯明翰大学University of Birmingham,79.2%,85.8%,4.0,40.9%,414,84.5%,免费评估
5,思克莱德大学University of Strathclyde,80.2%,85.9%,,19.8%,456,87.1%,免费评估
6,邓迪大学University of Dundee,88.4%,88.5%,,11.7%,392,91.2%,免费评估
7,西苏格兰大学University of the West of Scotland,91.0%,90.8%,,7.5%,371,92.5%,免费评估
8,爱丁堡大学The University of Edinburgh,72.4%,79.3%,,23.1%,422,97.1%,免费评估
9,斯特林大学University of Stirling,72.3%,73.3%,,29.2%,422,94.9%,免费评估
10,南安普顿大学University of Southampton,81.6%,80.6%,3.0,41.1%,421,82.9%,免费评估
10,班戈大学Bangor University,85.9%,88.5%,,39.6%,331,73.6%,免费评估
12,诺桑比亚大学Northumbria University,89.4%,92.9%,4.0,..,343,84.6%,免费评估
13,苏格兰皇家音乐学院Royal Conservatoire of Scotland,68.5%,70.5%,,..,499,97.6%,免费评估
14,布鲁内尔大学Brunel University,90.4%,89.1%,3.5,20.4%,361,74.2%,免费评估
14,约克大学The University of York,85.4%,83.1%,3.0,43.3%,378,77.7%,免费评估
16,曼彻斯特大学The University of Manchester,73.7%,71.2%,4.0,46.0%,387,61.7%,免费评估
16,坎特伯雷大学Canterbury Christ Church University,82.8%,84.3%,4.0,2.8%,336,90.9%,免费评估
16,雷丁大学University of Reading,84.7%,84.7%,3.5,25.8%,349,79.7%,免费评估
19,布莱顿大学University of Brighton,82.5%,84.6%,4.0,1.6%,338,86.5%,免费评估
19,哈德斯菲尔德大学University of Huddersfield,92.0%,91.6%,3.5,5.9%,332,80.5%,免费评估
21,Manchester Metropolitan University,84.8%,81.6%,4.0,5.8%,352,76.4%,免费评估
22,基尔大学Keele University,86.8%,92.9%,3.5,25.0%,338,65.2%,免费评估
22,Cardiff University,77.7%,87.1%,,35.3%,364,68.3%,免费评估
24,西英格兰大学University of the West of England,84.8%,83.6%,3.8,5.3%,336,81.4%,免费评估
25,奇切斯特大学University of Chichester,83.9%,87.0%,4.0,..,308,84.9%,免费评估
26,华威大学The University of Warwick,76.3%,76.2%,3.8,43.6%,379,50.6%,免费评估
26,牛津布鲁克斯大学Oxford Brookes University,86.2%,88.7%,3.5,3.3%,387,71.8%,免费评估
26,桑德兰大学University of Sunderland,83.3%,85.3%,3.5,3.8%,351,87.4%,免费评估
29,东英吉利大学University of East Anglia,80.7%,83.3%,3.0,27.2%,401,68.0%,免费评估
29,谢菲尔德大学The University of Sheffield,85.0%,86.8%,3.0,32.9%,354,65.2%,免费评估
31,"特威克南圣玛丽大学St Mary's, Twickenham",76.8%,83.4%,4.0,1.8%,298,89.4%,免费评估
31,斯塔福德郡大学Staffordshire University,84.8%,87.4%,4.0,7.6%,266,..,免费评估
33,德比大学University of Derby,88.7%,90.1%,4.0,1.1%,304,62.7%,免费评估
34,格罗斯特大学University of Gloucestershire,85.1%,90.6%,3.8,..,319,70.0%,免费评估
35,利兹大学University of Leeds,87.2%,83.8%,3.0,31.6%,361,57.5%,免费评估
35,Coventry University,84.0%,87.3%,,18.1%,..,66.7%,免费评估
37,伯明翰城市大学Birmingham City University,81.6%,84.9%,4.0,1.8%,287,76.7%,免费评估
38,伍斯特大学University of Worcester,81.3%,85.4%,4.0,2.5%,313,69.2%,免费评估
39,艾芝西尔大学Edge Hill University,75.5%,77.0%,4.0,1.4%,329,80.9%,免费评估
40,巴斯斯巴大学Bath Spa University,82.0%,85.4%,4.0,3.2%,295,69.9%,免费评估
40,温切斯特大学University of Winchester,83.7%,85.3%,3.5,2.2%,327,77.0%,免费评估
42,谢菲尔德哈莱姆大学Sheffield Hallam University,83.6%,88.4%,3.3,2.0%,324,76.2%,免费评估
