Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241.0,4.23,3.48,94.0,100.0,免费评估
2,帝国理工学院Imperial College London,220.0,4.4,3.34,92.0,98.7,免费评估
3,牛津大学University of Oxford,235.0,3.97,3.51,88.0,98.0,免费评估
4,巴斯大学University of Bath,203.0,4.09,3.08,90.0,95.6,免费评估
5,布里斯托大学University of Bristol,193.0,4.02,3.3,90.0,95.5,免费评估
6,思克莱德大学University of Strathclyde,223.0,3.81,3.03,84.0,94.7,免费评估
7,利兹大学University of Leeds,191.0,4.12,3.14,86.0,94.5,免费评估
8,南安普顿大学University of Southampton,177.0,3.95,3.23,90.0,94.3,免费评估
9,格拉斯哥大学University of Glasgow,194.0,3.84,3.25,86.0,94.1,免费评估
10,伦敦大学学院University College London,192.0,3.71,3.12,88.0,93.7,免费评估
11,谢菲尔德大学The University of Sheffield,174.0,4.03,3.11,90.0,93.7,免费评估
12,拉夫堡大学Loughborough University,167.0,4.17,3.08,88.0,93.7,免费评估
13,爱丁堡大学The University of Edinburgh,193.0,3.72,3.3,84.0,93.5,免费评估
14,诺丁汉大学University of Nottingham,170.0,4.12,3.16,86.0,93.4,免费评估
15,赫瑞瓦特大学Heriot Watt University,166.0,3.99,3.3,86.0,93.1,免费评估
16,兰卡斯特大学Lancaster University,158.0,4.06,3.08,88.0,93.0,免费评估
17,伯明翰大学University of Birmingham,161.0,3.96,2.99,90.0,92.9,免费评估
18,卡迪夫大学Cardiff University,167.0,3.98,3.31,88.0,92.8,免费评估
19,埃克塞特大学University of Exeter,162.0,3.75,3.18,92.0,92.6,免费评估
20,斯旺西大学Swansea University,134.0,4.18,3.29,90.0,92.5,免费评估
21,萨里大学University of Surrey,148.0,4.06,2.98,86.0,91.4,免费评估
22,纽卡斯尔大学Newcastle University,150.0,3.9,3.02,88.0,91.3,免费评估
23,考文垂大学Coventry University,136.0,4.24,2.62,92.0,90.8,免费评估
24,阿尔斯特大学University of Ulster,134.0,4.24,2.89,86.0,90.7,免费评估
25,英国女王大学Queen's University Belfast,146.0,3.71,2.99,86.0,90.6,免费评估
26,曼彻斯特大学The University of Manchester,168.0,3.89,3.11,76.0,90.6,免费评估
27,利物浦大学The University of Liverpool,141.0,3.85,3.14,86.0,90.6,免费评估
28,哈德斯菲尔德大学University of Huddersfield,131.0,4.13,2.48,92.0,89.8,免费评估
29,邓迪大学University of Dundee,143.0,3.87,3.31,78.0,89.7,免费评估
30,阿伯丁大学University of Aberdeen,164.0,3.98,2.94,72.0,89.7,免费评估
31,莱斯特大学University of Leicester,129.0,3.98,2.99,80.0,89.5,免费评估
32,格林威治大学The University of Greenwich,132.0,3.8,2.91,84.0,89.2,免费评估
33,蒂赛德大学Teesside University,127.0,4.35,2.63,86.0,89.2,免费评估
34,伦敦大学玛丽女王学院Queen Mary University of London,141.0,3.68,3.29,76.0,89.0,免费评估
35,普利茅斯大学University of Plymouth,141.0,3.92,2.72,82.0,88.8,免费评估
36,萨塞克斯大学University of Sussex,134.0,3.93,2.97,78.0,88.6,免费评估
37,伦敦南岸大学London South Bank University,119.0,3.98,2.59,84.0,88.5,免费评估
38,中央兰开夏大学University of Central Lancashire,147.0,3.83,2.63,84.0,88.4,免费评估
39,诺桑比亚大学Northumbria University,143.0,3.71,2.8,76.0,88.4,免费评估
40,西英格兰大学University of the West of England,133.0,4.06,2.85,80.0,88.3,免费评估
41,阿斯顿大学Aston University,132.0,3.85,2.83,80.0,88.1,免费评估
42,牛津布鲁克斯大学Oxford Brookes University,139.0,3.74,2.56,82.0,87.9,免费评估
43,德蒙福特大学De Montfort University,107.0,4.26,2.29,82.0,87.8,免费评估
44,布拉德福德大学University of Bradford,127.0,3.85,2.69,86.0,87.8,免费评估
45,林肯大学University of Lincoln,122.0,4.06,2.4,84.0,87.7,免费评估
46,布鲁内尔大学Brunel University,133.0,3.8,2.72,76.0,87.6,免费评估
47,哈珀亚当斯大学Harper Adams University,133.0,3.92,2.66,82.0,87.5,免费评估
48,朴茨茅斯大学University of Portsmouth,107.0,4.11,2.46,86.0,87.5,免费评估
49,赫尔大学The University of Hull,120.0,3.81,2.82,82.0,87.5,免费评估
50,罗伯特高登大学The Robert Gordon University,157.0,3.68,2.58,76.0,87.3,免费评估
51,桑德兰大学University of Sunderland,119.0,4.19,2.03,80.0,87.1,免费评估
52,利物浦约翰摩尔斯大学Liverpool John Moores University,139.0,3.88,2.45,80.0,86.9,免费评估
53,曼彻斯特城市大学Manchester Metropolitan University,128.0,3.89,2.69,74.0,86.7,免费评估
54,赫特福德大学University of Hertfordshire,116.0,3.79,2.52,78.0,86.5,免费评估
55,西苏格兰大学University of the West of Scotland,135.0,3.73,2.48,78.0,86.3,免费评估
56,谢菲尔德哈莱姆大学Sheffield Hallam University,116.0,3.74,2.55,76.0,86.1,免费评估
57,索尔福德大学University of Salford,138.0,3.95,2.49,74.0,86.0,免费评估
58,德比大学University of Derby,122.0,3.6,1.67,84.0,85.3,免费评估
59,圣大卫三一学院University of Wales Trinity Saint David,115.0,4.04,1.75,76.0,85.3,免费评估
60,南威尔士大学The University of South Wales,89.0,3.71,2.47,88.0,84.8,免费评估
61,切斯特大学University of Chester,108.0,3.75,2.04,,84.0,免费评估
62,布莱顿大学University of Brighton,124.0,3.76,2.67,64.0,83.7,免费评估
63,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,157.0,3.79,2.4,54.0,83.4,免费评估
64,斯塔福德郡大学Staffordshire University,112.0,3.64,2.26,70.0,82.8,免费评估
65,剑桥安鲁大学Anglia Ruskin University,117.0,3.93,,72.0,82.4,免费评估
66,伦敦城市大学City University London,112.0,4.06,2.85,46.0,82.2,免费评估
67,伯明翰城市大学Birmingham City University,108.0,3.74,2.04,70.0,82.2,免费评估
68,金斯顿大学Kingston University,117.0,3.88,2.32,58.0,81.7,免费评估
69,南安普顿索伦特大学Southampton Solent University,118.0,3.94,,66.0,81.6,免费评估
70,波尔顿大学University of Bolton,109.0,3.45,,58.0,78.2,免费评估
71,高地与群岛大学University of the Highlands and Islands,,3.88,,32.0,73.5,免费评估
