Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,89.1,91.8,66.3,9.0,-,590,7,87,免费评估
2,华威大学The University of Warwick,94.0,94.1,84.1,67.9,14.4,10,475,9,87,免费评估
3,巴斯大学University of Bath,90.9,97,89.8,72.2,19.9,8,490,9,91,免费评估
4,圣安德鲁斯大学University of St Andrews,88.5,91,89.3,70,16.8,6,521,9,-,免费评估
5,拉夫堡大学Loughborough University,86.6,93.8,91.8,82.2,19.9,7,418,8,90,免费评估
6,伦敦大学亚非学院SOAS University of London,83.8,96,88.7,72.7,6.9,10,377,2,-,免费评估
7,萨里大学University of Surrey,82.5,94.9,86.5,77.1,18.4,6,412,8,81,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,81.0,86,87.5,56.7,11.1,9,520,6,-,免费评估
9,伦敦大学学院University College London,79.4,90.5,81.9,66.9,19.8,9,472,8,-,免费评估
10,伦敦国王学院King's College London,78.9,85,84.9,70.3,18.4,5,480,7,77,免费评估
11,利兹大学University of Leeds,77.8,89.3,86.4,67.6,19.3,9,442,8,78,免费评估
12,埃克塞特大学University of Exeter,76.9,92,88.2,77.1,21.9,6,471,6,80,免费评估
13,赫瑞瓦特大学Heriot Watt University,76.4,91.2,86.5,76.8,24.0,10,398,7,63,免费评估
14,纽曼大学Newman University,76.3,98,92.5,82,12.7,4,282,-,-,免费评估
15,法尔茅斯大学Falmouth University,75.7,73,78.6,82.1,17.5,10,258,10,-,免费评估
16,兰卡斯特大学Lancaster University,75.1,88.8,84.1,65.8,19.1,8,423,5,86,免费评估
17,思克莱德大学University of Strathclyde,73.7,92.7,88.8,67.3,23.8,9,513,7,63,免费评估
18,伦敦城市大学City University London,73.2,80.4,79.8,50.5,20.1,10,460,9,77,免费评估
18,卡迪夫大学Cardiff University,73.2,94.9,86.8,79.5,18.5,5,399,6,75,免费评估
20,考文垂大学Coventry University,73.0,88.4,88.4,75.3,14.4,5,303,7,75,免费评估
21,邓迪大学University of Dundee,72.6,87.9,87.7,77.1,24.1,6,386,9,-,免费评估
22,雷丁大学University of Reading,72.4,81.2,78,62.7,17.6,-,389,7,85,免费评估
23,诺丁汉大学University of Nottingham,71.8,86,80.8,69.1,15.5,8,399,4,77,免费评估
24,肯特大学University of Kent,71.5,89,83,71.5,19.8,5,364,8,77,免费评估
25,爱丁堡大学The University of Edinburgh,69.2,81,76.7,53.1,18.0,10,450,7,76,免费评估
26,伯明翰大学University of Birmingham,69.0,82.6,80.2,59,21.4,8,406,8,91,免费评估
27,布里斯托大学University of Bristol,68.7,87,84.9,69.7,16.2,5,406,-,-,免费评估
28,曼彻斯特大学The University of Manchester,67.7,81.9,77.6,59.7,16.3,10,414,4,70,免费评估
29,利物浦约翰摩尔斯大学Liverpool John Moores University,67.1,90.2,86,81.9,21.7,3,338,9,60,免费评估
30,纽卡斯尔大学Newcastle University,67.0,79.2,75.6,69.5,24.0,6,415,8,81,免费评估
31,阿斯顿大学Aston University,66.6,89.2,82.9,70.4,27.2,8,392,7,76,免费评估
32,萨塞克斯大学University of Sussex,66.4,80.5,75.4,65.2,12.7,10,383,2,78,免费评估
33,莱斯特大学University of Leicester,66.2,79.2,75,63.8,11.5,9,364,3,76,免费评估
34,阿伯丁大学University of Aberdeen,65.7,90.1,76.8,63,18.8,5,431,7,75,免费评估
35,杜伦大学Durham University,65.3,70.5,69.6,70.5,26.8,7,443,8,93,免费评估
35,东英吉利大学University of East Anglia,65.3,90.2,83.7,75.3,19.3,4,370,5,70,免费评估
35,布拉德福德大学University of Bradford,65.3,83.2,83.3,66.8,19.8,8,301,7,63,免费评估
38,朴茨茅斯大学University of Portsmouth,64.6,88.4,82.6,67.5,17.6,4,313,7,77,免费评估
39,哥比亚大学University of Cumbria,64.5,91,90,81.2,13.5,7,213,8,44,免费评估
40,斯特林大学University of Stirling,63.6,85.4,80.8,63.1,16.3,4,389,6,72,免费评估
41,白金汉大学The University of Buckingham,63.1,90.1,87.1,75.5,9.2,4,298,1,-,免费评估
42,格罗斯特大学University of Gloucestershire,62.9,78.1,75.9,65.5,18.0,4,302,10,66,免费评估
43,北安普顿大学The University of Northampton,60.5,90.1,87.5,73.9,21.9,5,267,7,63,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,60.1,84.3,80.9,70.5,18.7,4,322,5,73,免费评估
45,巴斯斯巴大学Bath Spa University,60.0,89.9,86.5,82.4,23.9,3,291,7,57,免费评估
46,赫尔大学The University of Hull,59.6,91.6,83.6,65.8,22.8,7,313,7,63,免费评估
47,利兹圣三一大学Leeds Trinity University,59.2,87.4,86.9,81.6,27.9,3,250,7,75,免费评估
48,切斯特大学University of Chester,59.1,90.2,85.9,68.2,24.1,6,291,5,77,免费评估
49,龙比亚大学Napier University,58.7,87.6,83.1,71,27.3,4,352,9,52,免费评估
50,索尔福德大学University of Salford,58.4,89.9,85.7,82,24.7,4,310,5,48,免费评估
51,德比大学University of Derby,58.1,82.8,81.2,67.8,13.1,7,275,5,51,免费评估
52,罗伯特高登大学The Robert Gordon University,58.0,80.7,76.6,55.7,23.0,4,406,6,77,免费评估
53,皇家农学院Royal Agricultural University,57.1,73.7,73.2,61.8,20.9,6,296,8,68,免费评估
54,约克大学The University of York,57.0,77.2,79.9,65.8,22.4,5,390,5,67,免费评估
55,格拉斯哥大学University of Glasgow,56.3,80,80.3,43.5,27.5,7,446,8,67,免费评估
55,艾芝西尔大学Edge Hill University,56.3,87.5,90.4,74.5,21.3,4,301,5,41,免费评估
57,中央兰开夏大学University of Central Lancashire,56.2,92.8,82.9,73.3,19.4,4,308,6,46,免费评估
58,德蒙福特大学De Montfort University,56.0,88.2,81.4,73.1,33.0,3,282,9,71,免费评估
59,埃塞克斯大学University of Essex,55.6,83.3,81.6,73.1,18.6,3,313,2,70,免费评估
60,牛津布鲁克斯大学Oxford Brookes University,55.4,88.5,85.1,71.6,28.2,3,340,7,65,免费评估
61,南安普顿大学University of Southampton,55.3,72.4,67.4,41.5,16.0,6,388,6,86,免费评估
62,伦敦大学皇家霍洛威学院Royal Holloway University of London,54.9,81.8,81.1,64.4,19.6,4,373,3,58,免费评估
63,林肯大学University of Lincoln,54.8,86.3,80.7,73,27.3,3,317,5,74,免费评估
63,温切斯特大学University of Winchester,54.8,98,89.8,67.3,22.3,3,304,8,47,免费评估
65,利物浦大学The University of Liverpool,54.4,85,77.1,63.9,26.7,6,391,4,72,免费评估
66,谢菲尔德大学The University of Sheffield,53.9,75.4,75,50.2,24.7,5,382,6,84,免费评估
67,曼彻斯特城市大学Manchester Metropolitan University,53.6,78.3,79.6,64.2,26.3,3,333,8,69,免费评估
68,伦敦大学玛丽女王学院Queen Mary University of London,53.5,74,73.5,62.9,17.1,6,383,4,57,免费评估
68,诺桑比亚大学Northumbria University,53.5,82,77.4,68.3,22.9,3,359,4,72,免费评估
70,伯恩茅斯大学Bournemouth University,53.2,79,76.2,60.2,22.3,5,324,8,62,免费评估
71,哈德斯菲尔德大学University of Huddersfield,52.9,86.3,83.2,72.8,19.3,4,328,2,61,免费评估
72,基尔大学Keele University,52.7,91.6,82.1,65.4,23.1,3,337,3,73,免费评估
73,利物浦霍普大学Liverpool Hope University,52.4,84.3,84.1,71.8,23.5,3,284,7,55,免费评估
74,谢菲尔德哈莱姆大学Sheffield Hallam University,52.3,87.2,83.7,72.5,22.2,5,312,5,50,免费评估
75,西苏格兰大学University of the West of Scotland,51.6,81.1,76.9,69.6,29.6,3,291,10,50,免费评估
76,赫特福德大学University of Hertfordshire,51.5,80.1,77.6,61.3,19.7,4,326,4,59,免费评估
77,布莱顿大学University of Brighton,51.2,78,73.1,57.1,20.2,3,319,8,58,免费评估
78,布鲁内尔大学Brunel University,51.1,88,79.7,75.5,28.1,4,351,3,53,免费评估
79,英国女王大学Queen's University Belfast,50.7,79.8,76.6,60.6,22.1,4,377,5,64,免费评估
80,普利茅斯大学University of Plymouth,50.2,83.6,78.5,68.9,19.9,5,282,6,47,免费评估
81,剑桥安鲁大学Anglia Ruskin University,49.6,89.6,88.2,76.8,21.1,7,238,2,43,免费评估
82,萨福克学院University Campus Suffolk,49.5,87,84.2,70.9,18.4,-,260,4,41,免费评估
83,伦敦南岸大学London South Bank University,49.3,87.9,83.3,72.5,18.0,4,218,5,38,免费评估
84,"特威克南圣玛丽大学St Mary's, Twickenham",49.2,86,89.2,74,21.9,3,267,3,47,免费评估
85,阿尔斯特大学University of Ulster,49.1,86.8,82.1,71.6,22.7,4,291,5,48,免费评估
86,格林威治大学The University of Greenwich,49.0,84,79.1,70.3,22.0,3,319,7,39,免费评估
87,罗汉普顿大学Roehampton University,48.9,85.6,83.6,72.5,24.0,5,254,3,53,免费评估
88,伯明翰城市大学Birmingham City University,48.1,86.2,84.8,74.3,32.1,4,273,8,47,免费评估
88,金斯顿大学Kingston University,48.1,84.5,79.6,69.2,27.0,5,284,8,42,免费评估
90,威斯敏斯特大学University of Westminster,47.9,77.4,71.4,62.2,23.9,4,318,8,45,免费评估
91,斯塔福德郡大学Staffordshire University,47.7,81.5,80.5,69.6,19.0,6,248,3,47,免费评估
91,坎特伯雷大学Canterbury Christ Church University,47.7,82.8,85.4,75.5,22.4,3,255,5,48,免费评估
93,班戈大学Bangor University,47.1,90.8,78.9,71,27.2,5,311,2,63,免费评估
94,玛格丽特女王大学Queen Margaret University,45.1,86.6,79.1,65.3,27.6,3,307,7,51,免费评估
95,东伦敦大学University of East London,44.8,82.6,75.6,68.2,28.7,5,293,7,47,免费评估
96,西英格兰大学University of the West of England,44.2,77.4,77,50.4,22.9,3,311,4,68,免费评估
97,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,43.8,83.1,78.8,60.5,33.3,4,368,6,58,免费评估
97,米德塞斯大学Middlesex University,43.8,83.3,75.1,70.6,23.6,5,250,6,40,免费评估
99,伍斯特大学University of Worcester,43.6,88,78.2,62.7,25.4,2,305,5,60,免费评估
100,斯旺西大学Swansea University,43.4,79.9,72.5,62.1,32.0,4,316,4,76,免费评估
101,蒂赛德大学Teesside University,42.9,70,68.7,72.7,18.6,6,267,3,50,免费评估
101,阿伯泰邓迪大学University of Abertay Dundee,42.9,80.2,80.3,54.4,25.8,3,298,7,50,免费评估
103,南威尔士大学The University of South Wales,42.5,80.7,82.2,72.8,31.6,3,334,5,39,免费评估
104,奇切斯特大学University of Chichester,42.4,83.1,79.3,62.6,21.4,2,258,3,62,免费评估
105,波尔顿大学University of Bolton,42.2,73.5,69,64,16.9,4,312,3,47,免费评估
106,伦敦艺术大学University of the Arts London,42.0,65,76,66.6,34.3,8,368,3,48,免费评估
107,南安普顿索伦特大学Southampton Solent University,41.8,82.6,77.8,68.5,25.5,3,261,4,52,免费评估
108,哈珀亚当斯大学Harper Adams University,40.6,-,-,-,20.2,6,295,1,-,免费评估
109,伦敦都市大学London Metropolitan University,39.1,69.9,69.7,63.6,22.0,3,213,7,50,免费评估
110,圣大卫三一学院University of Wales Trinity Saint David,38.5,79.9,78.7,83,29.2,4,249,-,32,免费评估
111,卡迪夫都市大学Cardiff Metropolitan University,35.8,75.2,75.8,69.9,25.5,3,297,2,48,免费评估
112,约克圣约翰大学York St John University,35.5,77,74.8,68,27.0,3,259,1,60,免费评估
113,新白金汉大学Buckinghamshire New University,35.3,81.6,80.3,78.1,32.1,2,250,2,49,免费评估
114,泰晤士河谷大学Thames Valley University,33.7,84.2,77.4,67.4,26.2,4,236,1,42,免费评估
115,贝德福德大学University of Bedfordshire,32.7,83.2,78,71.8,23.6,4,209,1,38,免费评估
116,桑德兰大学University of Sunderland,30.6,73,75.9,69.6,32.0,8,280,1,54,免费评估
117,亚伯大学Aberystwyth University,29.3,58.7,65.8,54.8,25.1,3,292,2,61,免费评估
118,利兹贝克特大学Leeds Beckett University,28.7,68.3,66.5,54.2,30.7,3,260,5,53,免费评估
