Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,88.5,30.0,451,0.0,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,87.4,41.7,468,95.5,99.0,免费评估
3,利物浦大学The University of Liverpool,92.2,20.0,362,100.0,95.4,免费评估
4,南安普顿大学University of Southampton,79.0,58.3,328,99.2,94.4,免费评估
5,阿尔斯特大学University of Ulster,84.7,53.3,310,96.2,93.8,免费评估
6,诺丁汉大学University of Nottingham,83.8,31.7,374,98.3,93.7,免费评估
7,约克大学The University of York,84.3,46.7,318,97.3,93.4,免费评估
8,曼彻斯特城市大学Manchester Metropolitan University,90.9,10.0,339,100.0,92.5,免费评估
9,卡迪夫大学Cardiff University,84.3,25.0,347,98.6,91.9,免费评估
10,哈德斯菲尔德大学University of Huddersfield,92.3,,378,96.2,91.5,免费评估
10,曼彻斯特大学The University of Manchester,74.0,61.7,369,91.9,91.5,免费评估
12,德蒙福特大学De Montfort University,87.3,16.7,308,100.0,90.9,免费评估
12,萨里大学University of Surrey,85.1,1.7,397,98.9,90.9,免费评估
14,玛格丽特女王大学Queen Margaret University,90.2,,334,100.0,90.6,免费评估
15,伯明翰大学University of Birmingham,86.0,,366,100.0,90.3,免费评估
15,诺桑比亚大学Northumbria University,86.9,26.7,290,97.0,90.3,免费评估
17,斯旺西大学Swansea University,81.1,18.3,341,99.0,89.7,免费评估
17,朴茨茅斯大学University of Portsmouth,88.6,,390,94.1,89.7,免费评估
19,伦敦国王学院King's College London,77.0,23.3,359,98.7,89.5,免费评估
20,东英吉利大学University of East Anglia,76.8,20.0,365,98.9,89.2,免费评估
21,利兹大学University of Leeds,73.2,36.7,348,96.8,88.7,免费评估
22,蒂赛德大学Teesside University,88.4,,325,97.5,88.4,免费评估
22,考文垂大学Coventry University,91.3,,304,96.7,88.4,免费评估
22,格林多大学Glyndwr University,89.3,8.3,289,97.0,88.4,免费评估
25,赫特福德大学University of Hertfordshire,78.1,35.0,290,97.5,88.3,免费评估
26,格林威治大学The University of Greenwich,85.2,13.3,358,92.1,88.2,免费评估
27,伯恩茅斯大学Bournemouth University,78.5,20.0,309,96.0,86.3,免费评估
28,英国女王大学Queen's University Belfast,83.6,20.0,283,93.5,86.2,免费评估
29,西英格兰大学University of the West of England,78.5,16.7,297,97.4,86.0,免费评估
30,艾芝西尔大学Edge Hill University,85.8,13.3,308,90.8,85.9,免费评估
31,西伦敦大学University of West London,80.4,20.0,258,97.8,85.8,免费评估
32,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,86.8,30.0,272,86.6,85.6,免费评估
33,利物浦约翰摩尔斯大学Liverpool John Moores University,80.1,16.7,321,92.3,85.4,免费评估
33,基尔大学Keele University,84.5,,258,100.0,85.4,免费评估
33,伯明翰城市大学Birmingham City University,81.6,,306,98.2,85.4,免费评估
36,索尔福德大学University of Salford,77.4,20.0,290,96.3,85.3,免费评估
37,北安普顿大学The University of Northampton,82.9,,304,96.8,85.2,免费评估
38,普利茅斯大学University of Plymouth,79.4,16.7,296,94.3,85.0,免费评估
39,牛津布鲁克斯大学Oxford Brookes University,83.8,,310,94.3,84.7,免费评估
40,斯特林大学University of Stirling,82.6,30.0,219,92.9,84.5,免费评估
41,Kingston/St George's,76.2,25.0,287,93.6,84.3,免费评估
42,布莱顿大学University of Brighton,77.9,5.0,290,98.0,84.0,免费评估
43,邓迪大学University of Dundee,79.4,23.3,231,95.6,83.9,免费评估
44,伍斯特大学University of Worcester,85.0,,255,95.9,83.7,免费评估
45,利兹都会大学Leeds Metropolitan University,85.1,,251,95.7,83.5,免费评估
46,哥比亚大学University of Cumbria,79.0,,292,97.1,83.4,免费评估
47,班戈大学Bangor University,78.9,,259,100.0,83.3,免费评估
47,伦敦城市大学City University London,73.9,43.3,277,87.9,83.3,免费评估
49,切斯特大学University of Chester,80.5,5.0,260,96.6,83.2,免费评估
50,坎特伯雷大学Canterbury Christ Church University,75.5,,308,97.7,82.9,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,81.0,18.3,299,87.1,82.9,免费评估
52,伦敦南岸大学London South Bank University,76.2,15.0,254,95.8,82.5,免费评估
53,斯塔福德郡大学Staffordshire University,82.3,,253,95.5,82.4,免费评估
53,中央兰开夏大学University of Central Lancashire,72.5,23.3,277,93.9,82.4,免费评估
55,龙比亚大学Napier University,75.8,16.7,252,94.5,82.0,免费评估
56,赫尔大学The University of Hull,77.8,,304,92.7,81.5,免费评估
57,贝德福德大学University of Bedfordshire,76.5,,246,97.2,80.6,免费评估
58,剑桥安鲁大学Anglia Ruskin University,73.7,,249,98.5,80.3,免费评估
59,布拉德福德大学University of Bradford,73.4,18.3,283,86.2,79.0,免费评估
60,罗伯特高登大学The Robert Gordon University,78.3,,203,93.2,77.9,免费评估
61,西苏格兰大学University of the West of Scotland,81.6,,249,82.8,76.6,免费评估
62,米德塞斯大学Middlesex University,80.0,15.0,247,78.9,76.4,免费评估
63,新白金汉大学Buckinghamshire New University,79.0,3.3,240,78.3,73.8,免费评估
64,阿伯泰邓迪大学University of Abertay Dundee,68.3,,261,86.7,73.6,免费评估
