Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
36,伦敦南岸大学London South Bank University,90.3%,85.9%,12.8%,112,76.9%*,83.2,免费评估
37,英国女王大学Queen's University Belfast,75.7%,72.0%,38.3%,159,60.6%,83.1,免费评估
38,格林威治大学The University of Greenwich,81.5%,78.0%,,163,75.0%,83.0,免费评估
39,布鲁内尔大学Brunel University,77.4%,74.1%,32.6%,136,67.7%,82.2,免费评估
40,切斯特大学University of Chester,80.4%,73.6%,4.3%,139,81.4%,82.0,免费评估
41,赫尔大学The University of Hull,85.6%,84.0%,11.2%,138,64.9%,81.6,免费评估
41,University of Lincoln,88.8%,84.7%,6.5%,123,,81.6,免费评估
43,巴斯斯巴大学Bath Spa University,82.2%,81.1%,10.7%,133,71.0%,81.4,免费评估
44,斯塔福德郡大学Staffordshire University,82.5%,80.0%,,113,86.4%,81.2,免费评估
45,萨塞克斯大学University of Sussex,67.3%,65.6%,30.2%,145,75.0%,81.1,免费评估
46,肯特大学University of Kent,66.0%,59.0%,44.3%,129,72.7%,80.1,免费评估
47,法尔茅斯大学Falmouth University,83.4%,72.1%,6.2%,114,79.2%,80.0,免费评估
48,德蒙福特大学De Montfort University,75.9%,69.2%,14.5%,120*,80.0%,79.9,免费评估
49,索尔福德大学University of Salford,84.4%,81.2%,7.2%,141,59.7%,79.6,免费评估
50,利物浦大学The University of Liverpool,,,31.4%,146,53.4%,79.5,免费评估
51,西苏格兰大学University of the West of Scotland,75.8%,66.2%,11.3%,157,64.8%,79.3,免费评估
52,桑德兰大学University of Sunderland,88.9%,73.2%,4.2%,128,64.0%,79.1,免费评估
53,赫特福德大学University of Hertfordshire,79.5%,79.4%,5.3%,119,70.9%,78.4,免费评估
53,德比大学University of Derby,91.7%,81.9%,6.7%,131,50.7%,78.4,免费评估
55,伦敦艺术大学University of the Arts London,86.7%,70.1%,,102,73.7%,77.4,免费评估
56,Solent University,91.9%,87.7%,,111,51.6%,76.4,免费评估
57,约克圣约翰大学York St John University,81.3%,77.9%,10.5%,108,60.3%,76.1,免费评估
58,中央兰开夏大学University of Central Lancashire,77.2%,73.2%,3.9%,111,69.3%,75.9,免费评估
59,剑桥安鲁大学Anglia Ruskin University,83.8%,79.5%,16.9%,108,51.6%,75.8,免费评估
60,泰晤士河谷大学Thames Valley University,70.1%,68.4%,2.3%,130,70.6%,75.7,免费评估
61,东伦敦大学University of East London,84.5%,82.7%,11.2%,122,45.8%,75.6,免费评估
61,米德塞斯大学Middlesex University,74.9%,71.0%,16.1%,118,60.1%,75.6,免费评估
63,南威尔士大学The University of South Wales,76.5%,70.8%,6.4%,122,63.0%,75.5,免费评估
64,伍尔弗汉普顿大学University of Wolverhampton,85.3%,81.8%,,114,53.8%,75.1,免费评估
65,温切斯特大学University of Winchester,68.7%,67.4%,11.2%,128,64.3%,75.0,免费评估
66,曼彻斯特城市大学Manchester Metropolitan University,73.4%,64.7%,7.5%,123,64.2%,74.7,免费评估
67,布莱顿大学University of Brighton,76.7%,73.4%,13.1%,135,46.0%,74.3,免费评估
68,北安普顿大学The University of Northampton,87.0%,82.0%,,106,51.7%,74.2,免费评估
69,利兹贝克特大学Leeds Beckett University,82.1%,77.8%,1.7%,127,48.4%,74.1,免费评估
70,奇切斯特大学University of Chichester,73.0%,69.4%,9.7%,139,50.1%,73.8,免费评估
70,伯恩茅斯大学Bournemouth University,71.8%,66.3%,15.0%,116*,58.8%,73.8,免费评估
72,普利茅斯大学University of Plymouth,66.2%,56.9%,20.2%,119,63.0%,73.5,免费评估
73,格罗斯特大学University of Gloucestershire,74.3%,65.5%,,130,57.9%,73.2,免费评估
74,金斯顿大学Kingston University,81.6%,79.5%,,107,52.4%,73.0,免费评估
75,坎特伯雷大学Canterbury Christ Church University,75.4%,66.0%,15.2%,116,47.1%,72.1,免费评估
76,Plymouth Marjon University,80.4%,72.6%,,115,46.7%,71.5,免费评估
77,威斯敏斯特大学University of Westminster,59.6%,51.9%,22.5%,113,56.3%,69.8,免费评估
78,艾芝西尔大学Edge Hill University,58.7%,52.3%,3.8%,136,,67.7,免费评估
79,哥比亚大学University of Cumbria,58.6%,53.3%,,133,39.1%,64.6,免费评估
