Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,626.0,4.2,3.37,87.0,100.0,免费评估
2,思克莱德大学University of Strathclyde,529.0,3.96,3.28,94.0,95.4,免费评估
3,伦敦大学学院University College London,478.0,4.11,3.34,97.0,94.6,免费评估
4,英国女王大学Queen's University Belfast,409.0,4.47,3.36,99.0,94.2,免费评估
5,诺丁汉大学University of Nottingham,467.0,3.94,3.42,98.0,93.5,免费评估
6,阿尔斯特大学University of Ulster,386.0,4.53,3.24,100.0,92.1,免费评估
7,Cardiff,423.0,4.24,3.42,97.0,91.9,免费评估
8,曼彻斯特大学The University of Manchester,434.0,4.05,3.38,94.0,91.7,免费评估
9,巴斯大学University of Bath,416.0,3.99,3.41,97.0,91.3,免费评估
10,基尔大学Keele University,381.0,4.65,3.3,99.0,91.0,免费评估
11,爱丁堡大学The University of Edinburgh,,3.94,3.44,,90.8,免费评估
12,阿斯顿大学Aston University,358.0,4.42,3.37,100.0,90.3,免费评估
13,布里斯托大学University of Bristol,444.0,4.59,3.15,79.0,90.2,免费评估
14,罗伯特高登大学The Robert Gordon University,465.0,4.3,2.85,99.0,89.9,免费评估
15,东英吉利大学University of East Anglia,392.0,4.11,3.32,98.0,89.6,免费评估
16,King's College London,413.0,3.87,3.31,95.0,89.2,免费评估
17,利兹大学University of Leeds,439.0,4.17,3.19,85.0,88.8,免费评估
18,雷丁大学University of Reading,355.0,4.34,2.98,99.0,88.3,免费评估
19,邓迪大学University of Dundee,,3.81,3.5,91.0,88.2,免费评估
20,格拉斯哥大学University of Glasgow,,4.09,3.2,90.0,87.5,免费评估
21,阿伯丁大学University of Aberdeen,418.0,4.38,3.11,81.0,87.3,免费评估
22,利物浦大学The University of Liverpool,408.0,4.49,3.09,81.0,87.1,免费评估
23,伯明翰大学University of Birmingham,403.0,4.03,3.29,,86.8,免费评估
24,朴茨茅斯大学University of Portsmouth,331.0,4.23,3.12,92.0,85.4,免费评估
25,萨塞克斯大学University of Sussex,,4.24,3.17,,84.9,免费评估
26,哈德斯菲尔德大学University of Huddersfield,351.0,4.1,2.85,98.0,84.0,免费评估
27,布拉德福德大学University of Bradford,352.0,4.05,3.22,94.0,83.9,免费评估
28,Lincoln,362.0,4.0,3.11,,83.2,免费评估
29,考文垂大学Coventry University,349.0,4.27,3.14,,82.5,免费评估
30,布莱顿大学University of Brighton,323.0,4.04,3.17,97.0,82.5,免费评估
31,利物浦约翰摩尔斯大学Liverpool John Moores University,358.0,3.96,2.75,97.0,81.9,免费评估
32,中央兰开夏大学University of Central Lancashire,380.0,3.54,2.63,98.0,80.7,免费评估
33,德蒙福特大学De Montfort University,322.0,3.91,2.58,96.0,79.9,免费评估
34,赫特福德大学University of Hertfordshire,313.0,3.86,2.79,93.0,79.0,免费评估
35,桑德兰大学University of Sunderland,310.0,3.48,2.54,99.0,76.8,免费评估
36,金斯顿大学Kingston University,295.0,4.11,2.82,82.0,75.8,免费评估
37,梅德韦药学院Medway School of Pharmacy,336.0,4.16,2.9,54.0,75.3,免费评估
38,南安普顿大学University of Southampton,392.0,4.01,,,74.9,免费评估
39,玛格丽特女王大学Queen Margaret University,314.0,4.34,,75.0,71.7,免费评估
40,威斯敏斯特大学University of Westminster,285.0,3.91,,,67.0,免费评估
41,伦敦都市大学London Metropolitan University,258.0,4.04,2.57,53.0,65.5,免费评估
42,剑桥安鲁大学Anglia Ruskin University,192.0,4.24,,,63.2,免费评估
43,东伦敦大学University of East London,268.0,4.16,,26.0,56.3,免费评估
