Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,549,4.25,3.2,77.0,100.0,免费评估
2,牛津大学University of Oxford,564,4.3,3.1,70.0,99.0,免费评估
3,巴斯大学University of Bath,511,4.25,3.1,75.0,98.4,免费评估
4,格拉斯哥大学University of Glasgow,510,4.22,2.8,68.0,96.0,免费评估
5,伦敦大学学院University College London,519,4.0,3.0,63.0,95.1,免费评估
6,圣安德鲁斯大学University of St Andrews,517,3.99,2.85,65.0,94.9,免费评估
7,杜伦大学Durham University,488,4.07,2.7,69.0,94.8,免费评估
8,伯明翰大学University of Birmingham,439,4.08,3.05,67.0,94.2,免费评估
9,布里斯托大学University of Bristol,482,4.18,2.6,65.0,94.0,免费评估
10,爱丁堡大学The University of Edinburgh,480,3.84,2.7,68.0,93.5,免费评估
11,埃克塞特大学University of Exeter,454,4.15,2.6,66.0,93.4,免费评估
12,卡迪夫大学Cardiff University,443,4.07,2.9,59.0,92.3,免费评估
13,肯特大学University of Kent,414,4.09,2.3,71.0,92.1,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,451,4.19,2.85,55.0,92.1,免费评估
15,兰卡斯特大学Lancaster University,432,3.89,2.35,71.0,92.0,免费评估
16,约克大学The University of York,467,4.2,2.8,53.0,92.0,免费评估
17,诺丁汉大学University of Nottingham,440,4.12,2.65,59.0,91.7,免费评估
18,华威大学The University of Warwick,472,3.93,2.65,58.0,91.6,免费评估
19,纽卡斯尔大学Newcastle University,448,4.05,2.35,61.0,91.1,免费评估
20,阿伯丁大学University of Aberdeen,422,4.03,2.45,63.0,91.1,免费评估
21,萨里大学University of Surrey,439,4.14,2.35,60.0,91.0,免费评估
22,利兹大学University of Leeds,420,3.92,2.55,63.0,90.9,免费评估
23,南安普顿大学University of Southampton,418,4.1,2.7,55.0,90.5,免费评估
24,班戈大学Bangor University,320,4.17,2.75,64.0,90.1,免费评估
25,萨塞克斯大学University of Sussex,430,3.81,2.7,56.0,89.9,免费评估
26,谢菲尔德大学The University of Sheffield,443,3.93,2.7,52.0,89.9,免费评估
27,曼彻斯特大学The University of Manchester,426,3.98,2.45,55.0,89.4,免费评估
28,斯旺西大学Swansea University,365,3.9,2.2,68.0,89.3,免费评估
29,林肯大学University of Lincoln,350,4.36,2.0,63.0,89.1,免费评估
30,雷丁大学University of Reading,401,3.98,2.65,53.0,89.1,免费评估
31,阿斯顿大学Aston University,378,4.13,2.5,54.0,88.8,免费评估
32,拉夫堡大学Loughborough University,399,4.02,1.75,65.0,88.7,免费评估
33,伦敦城市大学City University London,366,4.33,2.45,51.0,88.5,免费评估
34,莱斯特大学University of Leicester,401,4.16,1.85,59.0,88.5,免费评估
35,朴茨茅斯大学University of Portsmouth,335,4.24,2.05,61.0,88.1,免费评估
36,基尔大学Keele University,375,4.13,1.9,60.0,88.0,免费评估
37,伦敦大学金史密斯学院Goldsmiths University of London,325,4.06,2.5,58.0,87.9,免费评估
38,思克莱德大学University of Strathclyde,462,4.22,2.05,43.0,87.8,免费评估
39,斯特林大学University of Stirling,414,4.06,1.9,52.0,87.3,免费评估
40,伦敦大学玛丽女王学院Queen Mary University of London,375,3.79,,74.0,86.9,免费评估
41,埃塞克斯大学University of Essex,357,4.09,2.6,46.0,86.9,免费评估
42,利物浦大学The University of Liverpool,397,3.93,2.15,50.0,86.7,免费评估
43,邓迪大学University of Dundee,373,4.02,2.25,48.0,86.3,免费评估
44,英国女王大学Queen's University Belfast,386,3.96,2.15,48.0,86.1,免费评估
45,东英吉利大学University of East Anglia,422,4.12,1.75,46.0,86.1,免费评估
46,赫瑞瓦特大学Heriot Watt University,416,3.88,1.4,56.0,85.9,免费评估
47,西英格兰大学University of the West of England,377,3.68,2.25,51.0,85.8,免费评估
48,赫尔大学The University of Hull,316,3.91,2.2,55.0,85.7,免费评估
49,普利茅斯大学University of Plymouth,326,4.03,2.2,51.0,85.6,免费评估
50,布鲁内尔大学Brunel University,355,3.71,2.25,52.0,85.5,免费评估
51,考文垂大学Coventry University,311,4.0,1.32,67.0,85.5,免费评估
52,诺桑比亚大学Northumbria University,372,3.72,2.15,49.0,85.1,免费评估
53,"伦敦大学伯克贝克学院Birkbeck, University Of London",232,3.92,2.9,,85.1,免费评估
54,赫特福德大学University of Hertfordshire,354,3.81,2.2,48.0,84.9,免费评估
55,牛津布鲁克斯大学Oxford Brookes University,367,4.17,2.0,42.0,84.9,免费评估
56,阿伯泰邓迪大学University of Abertay Dundee,336,3.98,1.7,53.0,84.6,免费评估
57,中央兰开夏大学University of Central Lancashire,334,3.84,1.95,52.0,84.6,免费评估
58,索尔福德大学University of Salford,323,4.17,2.2,43.0,84.5,免费评估
59,诺丁汉特伦特大学Nottingham Trent University,324,4.14,1.65,52.0,84.5,免费评估
60,巴斯斯巴大学Bath Spa University,314,4.1,1.65,54.0,84.5,免费评估
61,米德塞斯大学Middlesex University,313,3.86,1.5,61.0,84.4,免费评估
62,曼彻斯特城市大学Manchester Metropolitan University,335,3.89,2.01,48.0,84.2,免费评估
63,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,410,4.02,1.6,41.0,84.0,免费评估
64,伯恩茅斯大学Bournemouth University,321,4.11,2.25,40.0,83.9,免费评估
65,白金汉大学The University of Buckingham,317,4.54,,,83.6,免费评估
66,哈德斯菲尔德大学University of Huddersfield,310,4.11,,59.0,83.6,免费评估
67,格林威治大学The University of Greenwich,305,4.12,1.7,49.0,83.5,免费评估
68,威斯敏斯特大学University of Westminster,300,3.9,1.75,53.0,83.5,免费评估
69,利物浦约翰摩尔斯大学Liverpool John Moores University,332,4.03,2.0,42.0,83.5,免费评估
70,罗汉普顿大学Roehampton University,279,3.88,1.9,48.0,82.4,免费评估
71,泰晤士河谷大学Thames Valley University,264,3.91,1.1,60.0,82.0,免费评估
72,切斯特大学University of Chester,307,4.28,,,82.0,免费评估
73,艾芝西尔大学Edge Hill University,300,4.31,,,81.9,免费评估
74,亚伯大学Aberystwyth University,323,3.8,,54.0,81.8,免费评估
75,约克圣约翰大学York St John University,310,4.2,1.05,,81.7,免费评估
76,德比大学University of Derby,286,3.83,1.65,48.0,81.7,免费评估
77,龙比亚大学Napier University,366,3.91,1.3,41.0,81.6,免费评估
78,谢菲尔德哈莱姆大学Sheffield Hallam University,330,3.89,1.55,42.0,81.5,免费评估
79,伍斯特大学University of Worcester,292,3.9,1.4,49.0,81.5,免费评估
80,南威尔士大学The University of South Wales,318,4.05,1.35,43.0,81.4,免费评估
81,剑桥安鲁大学Anglia Ruskin University,263,4.09,2.25,35.0,81.4,免费评估
82,西苏格兰大学University of the West of Scotland,323,4.35,,39.0,81.0,免费评估
83,布拉德福德大学University of Bradford,296,4.09,,47.0,80.9,免费评估
84,斯塔福德郡大学Staffordshire University,265,3.87,1.88,42.0,80.8,免费评估
85,玛格丽特女王大学Queen Margaret University,326,4.17,,41.0,80.8,免费评估
86,奇切斯特大学University of Chichester,278,4.19,,47.0,80.8,免费评估
87,蒂赛德大学Teesside University,306,4.1,,45.0,80.8,免费评估
88,金斯顿大学Kingston University,274,3.46,1.65,52.0,80.7,免费评估
89,利兹圣三一大学Leeds Trinity University,260,4.16,1.4,44.0,80.7,免费评估
90,格罗斯特大学University of Gloucestershire,287,4.07,1.35,43.0,80.7,免费评估
91,伯明翰城市大学Birmingham City University,290,3.78,,52.0,80.5,免费评估
92,温切斯特大学University of Winchester,332,3.88,,44.0,80.4,免费评估
93,德蒙福特大学De Montfort University,305,4.2,,41.0,80.4,免费评估
94,东伦敦大学University of East London,254,4.07,2.05,34.0,80.3,免费评估
95,阿尔斯特大学University of Ulster,297,4.11,2.0,28.0,80.2,免费评估
96,布莱顿大学University of Brighton,307,3.86,,46.0,80.1,免费评估
97,哥比亚大学University of Cumbria,212,4.34,,49.0,80.1,免费评估
98,伦敦南岸大学London South Bank University,266,4.0,1.8,36.0,79.9,免费评估
99,伦敦都市大学London Metropolitan University,246,3.74,1.6,46.0,79.8,免费评估
