Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,476.0,3.77,2.65,96.0,100.0,免费评估
2,埃克塞特大学University of Exeter,400.0,4.18,2.7,98.0,98.6,免费评估
3,萨里大学University of Surrey,,4.18,2.75,,97.6,免费评估
4,班戈大学Bangor University,403.0,4.02,1.9,100.0,96.8,免费评估
5,斯旺西大学Swansea University,,4.05,2.65,94.0,96.4,免费评估
6,利兹大学University of Leeds,373.0,3.72,2.65,98.0,96.2,免费评估
7,西英格兰大学University of the West of England,350.0,3.95,2.7,94.0,95.2,免费评估
8,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,400.0,4.02,2.65,82.0,95.1,免费评估
9,罗伯特高登大学The Robert Gordon University,393.0,4.2,1.9,90.0,95.0,免费评估
10,朴茨茅斯大学University of Portsmouth,328.0,4.02,2.5,98.0,94.8,免费评估
11,利物浦大学The University of Liverpool,355.0,3.7,2.2,98.0,94.3,免费评估
12,索尔福德大学University of Salford,376.0,4.18,2.2,86.0,94.3,免费评估
13,卡迪夫大学Cardiff University,333.0,4.13,2.65,90.0,94.2,免费评估
14,谢菲尔德大学The University of Sheffield,,3.85,2.4,,94.2,免费评估
15,谢菲尔德哈莱姆大学Sheffield Hallam University,360.0,3.77,1.8,98.0,93.8,免费评估
16,赫尔大学The University of Hull,,3.52,2.65,,93.6,免费评估
17,赫特福德大学University of Hertfordshire,335.0,4.04,2.43,90.0,93.5,免费评估
18,伦敦城市大学City University London,347.0,4.3,2.03,84.0,92.6,免费评估
19,蒂赛德大学Teesside University,343.0,4.44,1.65,86.0,92.4,免费评估
20,萨福克学院University Campus Suffolk,385.0,4.07,,94.0,92.2,免费评估
21,金斯顿大学Kingston University,,3.91,1.85,,92.0,免费评估
22,布拉德福德大学University of Bradford,327.0,4.0,2.22,86.0,91.9,免费评估
23,"圣乔治医学院St George's, University of London",278.0,4.29,2.2,88.0,91.0,免费评估
24,阿尔斯特大学University of Ulster,349.0,4.26,2.59,68.0,91.0,免费评估
25,哥比亚大学University of Cumbria,349.0,3.95,0.75,92.0,90.3,免费评估
26,德比大学University of Derby,326.0,4.05,,92.0,89.4,免费评估
27,伯明翰城市大学Birmingham City University,340.0,3.8,,86.0,88.2,免费评估
28,曼彻斯特城市大学Manchester Metropolitan University,322.0,3.7,2.05,60.0,85.7,免费评估
29,坎特伯雷大学Canterbury Christ Church University,257.0,3.98,1.1,,85.1,免费评估
