Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,兰卡斯特大学Lancaster University,148.0,4.23,3.14,95.0,100.0,免费评估
2,伯明翰大学University of Birmingham,160.0,4.12,3.19,80.0,98.4,免费评估
3,华威大学The University of Warwick,170.0,3.94,3.53,65.0,98.2,免费评估
4,纽卡斯尔大学Newcastle University,148.0,4.22,3.46,,97.4,免费评估
5,伦敦大学皇家霍洛威学院Royal Holloway University of London,144.0,4.12,3.19,75.0,96.4,免费评估
6,英国女王大学Queen's University Belfast,151.0,3.81,3.19,,96.0,免费评估
7,诺丁汉大学University of Nottingham,159.0,3.65,3.27,60.0,94.9,免费评估
8,伦敦南岸大学London South Bank University,,4.33,2.42,85.0,93.8,免费评估
9,University of East Anglia UEA,150.0,3.98,3.27,60.0,93.8,免费评估
10,萨里大学University of Surrey,142.0,3.75,3.01,,93.2,免费评估
11,班戈大学Bangor University,118.0,4.26,3.05,70.0,92.8,免费评估
12,亚伯大学Aberystwyth University,126.0,4.43,2.87,65.0,92.3,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,127.0,4.17,3.07,65.0,91.7,免费评估
14,布鲁内尔大学Brunel University,128.0,4.51,2.55,60.0,91.2,免费评估
15,"University of Westminster, London",129.0,3.87,3.11,60.0,90.6,免费评估
16,埃塞克斯大学University of Essex,111.0,4.14,3.01,,89.8,免费评估
17,德蒙福特大学De Montfort University,113.0,3.87,2.84,70.0,89.5,免费评估
18,利物浦霍普大学Liverpool Hope University,119.0,4.27,2.55,,89.5,免费评估
19,普利茅斯大学University of Plymouth,122.0,4.26,2.69,55.0,89.4,免费评估
20,朴茨茅斯大学University of Portsmouth,105.0,3.82,2.61,80.0,89.3,免费评估
21,"Bristol, University of the West of England",114.0,4.82,2.81,45.0,88.8,免费评估
22,德比大学University of Derby,105.0,4.07,2.63,70.0,88.0,免费评估
23,巴斯斯巴大学Bath Spa University,108.0,3.75,2.72,65.0,87.7,免费评估
24,罗汉普顿大学Roehampton University,109.0,4.12,2.92,55.0,87.3,免费评估
25,温切斯特大学University of Winchester,113.0,4.23,2.59,55.0,87.0,免费评估
26,艾芝西尔大学Edge Hill University,126.0,4.09,2.4,50.0,86.8,免费评估
27,利物浦约翰摩尔斯大学Liverpool John Moores University,148.0,4.14,,50.0,86.6,免费评估
28,索尔福德大学University of Salford,128.0,3.82,2.45,55.0,86.6,免费评估
29,奇切斯特大学University of Chichester,113.0,3.96,2.58,55.0,86.5,免费评估
30,切斯特大学University of Chester,102.0,4.22,2.3,65.0,86.3,免费评估
31,金斯顿大学Kingston University,117.0,3.79,2.84,50.0,85.9,免费评估
32,格林威治大学The University of Greenwich,105.0,4.13,2.48,55.0,85.8,免费评估
33,考文垂大学Coventry University,109.0,3.95,,75.0,85.8,免费评估
34,伍斯特大学University of Worcester,120.0,3.98,2.21,55.0,85.8,免费评估
35,中央兰开夏大学University of Central Lancashire,112.0,3.9,2.6,55.0,85.7,免费评估
36,波尔顿大学University of Bolton,98.0,4.59,2.41,,85.5,免费评估
37,约克圣约翰大学York St John University,106.0,4.46,2.14,,85.0,免费评估
38,剑桥安鲁大学Anglia Ruskin University,114.0,4.02,2.43,40.0,84.4,免费评估
39,伯恩茅斯艺术大学Arts University Bournemouth,120.0,4.18,,,84.0,免费评估
40,伯恩茅斯大学Bournemouth University,119.0,3.82,3.1,30.0,83.7,免费评估
41,谢菲尔德哈莱姆大学Sheffield Hallam University,110.0,3.97,2.58,35.0,83.0,免费评估
42,法尔茅斯大学Falmouth University,109.0,3.73,,60.0,82.8,免费评估
43,伍尔弗汉普顿大学University of Wolverhampton,87.0,4.6,2.01,,82.2,免费评估
44,南威尔士大学The University of South Wales,,3.26,2.56,45.0,81.9,免费评估
45,格罗斯特大学University of Gloucestershire,87.0,3.9,2.07,55.0,81.8,免费评估
46,"特威克南圣玛丽大学St Mary's, Twickenham",91.0,4.05,,60.0,81.6,免费评估
47,哥比亚大学University of Cumbria,107.0,4.01,,,81.5,免费评估
48,坎特伯雷大学Canterbury Christ Church University,100.0,3.86,2.41,40.0,81.3,免费评估
49,布莱顿大学University of Brighton,103.0,3.83,,,80.3,免费评估
50,Solent University (Southampton),,4.52,,35.0,80.0,免费评估
51,斯塔福德郡大学Staffordshire University,94.0,3.83,,,79.0,免费评估
52,东伦敦大学University of East London,,3.07,2.47,30.0,77.4,免费评估
53,卡迪夫都市大学Cardiff Metropolitan University,76.0,4.08,,,77.2,免费评估
