Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,Cambridge,100.0,88.0,91.0,63.0,5.2,8,548,4.0,82.0,免费评估
2,利物浦大学The University of Liverpool,68.2,94.0,94.0,49.0,6.4,3,504,5.0,95.0,免费评估
3,爱丁堡大学The University of Edinburgh,59.2,70.0,81.0,32.0,5.7,9,484,7.0,88.0,免费评估
4,格拉斯哥大学University of Glasgow,54.8,91.0,92.0,48.0,8.0,3,473,9.0,95.0,免费评估
5,皇家兽医学院Royal Veterinary College,48.2,78.0,90.0,36.0,8.5,8,464,5.0,88.0,免费评估
6,诺丁汉大学University of Nottingham,43.1,,,,7.5,4,453,,,免费评估
7,布里斯托大学University of Bristol,29.0,84.0,92.0,45.0,9.7,3,442,2.0,76.0,免费评估
