Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,646.0,4.05,3.35,94.0,100.0,免费评估
2,诺丁汉大学University of Nottingham,,4.39,3.0,,96.2,免费评估
3,帝国理工学院Imperial College London,576.0,4.14,2.95,80.0,94.9,免费评估
4,杜伦大学Durham University,569.0,4.03,2.6,90.0,94.6,免费评估
5,牛津大学University of Oxford,592.0,3.81,3.1,78.0,94.2,免费评估
6,萨里大学University of Surrey,,4.16,2.9,,93.6,免费评估
7,华威大学The University of Warwick,490.0,3.85,2.85,92.0,93.6,免费评估
8,卡迪夫大学Cardiff University,415.0,4.15,2.84,,91.7,免费评估
9,南安普顿大学University of Southampton,,4.07,2.7,,91.3,免费评估
10,布鲁内尔大学Brunel University,,4.2,2.55,,91.2,免费评估
11,诺丁汉特伦特大学Nottingham Trent University,,4.2,2.65,80.0,91.0,免费评估
12,埃克塞特大学University of Exeter,433.0,4.15,2.6,82.0,90.8,免费评估
13,西英格兰大学University of the West of England,328.0,4.18,2.55,94.0,90.6,免费评估
14,斯旺西大学Swansea University,358.0,3.57,2.95,94.0,90.5,免费评估
15,思克莱德大学University of Strathclyde,,3.97,2.6,,89.8,免费评估
16,邓迪大学University of Dundee,,4.27,2.3,,89.8,免费评估
17,赫尔大学The University of Hull,,4.22,2.35,,89.7,免费评估
18,萨塞克斯大学University of Sussex,,3.9,2.65,,89.6,免费评估
19,布莱顿大学University of Brighton,,3.81,2.7,,89.3,免费评估
20,兰卡斯特大学Lancaster University,391.0,4.05,2.55,,89.0,免费评估
21,斯塔福德郡大学Staffordshire University,,3.93,2.45,,88.3,免费评估
22,阿伯丁大学University of Aberdeen,412.0,3.72,2.6,,88.2,免费评估
23,诺桑比亚大学Northumbria University,,3.97,2.4,,88.1,免费评估
24,朴茨茅斯大学University of Portsmouth,,3.97,2.35,,87.8,免费评估
25,南威尔士大学The University of South Wales,,3.66,2.6,,87.4,免费评估
26,哈德斯菲尔德大学University of Huddersfield,,3.93,2.3,,87.1,免费评估
27,蒂赛德大学Teesside University,,4.18,2.05,,87.0,免费评估
28,考文垂大学Coventry University,,4.33,1.9,,87.0,免费评估
29,赫特福德大学University of Hertfordshire,,3.78,2.4,,86.7,免费评估
30,德蒙福特大学De Montfort University,,3.99,2.15,,86.3,免费评估
31,莱斯特大学University of Leicester,390.0,3.54,2.5,,86.1,免费评估
32,阿尔斯特大学University of Ulster,300.0,4.18,2.5,70.0,85.6,免费评估
33,伯恩茅斯大学Bournemouth University,305.0,3.84,2.1,86.0,85.6,免费评估
34,罗伯特高登大学The Robert Gordon University,,3.9,2.1,,85.3,免费评估
35,利物浦约翰摩尔斯大学Liverpool John Moores University,348.0,3.73,2.7,62.0,84.3,免费评估
36,龙比亚大学Napier University,338.0,4.03,,80.0,82.6,免费评估
37,伦敦南岸大学London South Bank University,211.0,3.84,2.6,68.0,82.5,免费评估
38,格林威治大学The University of Greenwich,,4.0,1.6,,82.0,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,284.0,3.65,2.15,70.0,81.8,免费评估
40,中央兰开夏大学University of Central Lancashire,321.0,4.1,2.1,56.0,81.7,免费评估
41,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,310.0,3.55,1.8,72.0,80.9,免费评估
42,北安普顿大学The University of Northampton,,3.6,,80.0,80.4,免费评估
43,剑桥安鲁大学Anglia Ruskin University,,4.22,,64.0,79.9,免费评估
44,波尔顿大学University of Bolton,157.0,3.92,2.1,,79.3,免费评估
45,索尔福德大学University of Salford,316.0,3.88,,,79.0,免费评估
46,南安普顿索伦特大学Southampton Solent University,,3.89,1.25,,78.4,免费评估
47,伯明翰城市大学Birmingham City University,,3.91,,62.0,77.9,免费评估
48,布拉德福德大学University of Bradford,279.0,3.77,,,77.5,免费评估
49,西苏格兰大学University of the West of Scotland,,3.65,,36.0,70.5,免费评估
